trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	per per per per per per per per per	4.0	4.0	4.0	4.5
2	simple	pot pot pot pot pot pot pot pot pot	13.0	4.0	4.0	4.5
3	simple	much much much much much much much much much	22.0	4.0	4.0	4.5
4	simple	mih mih mih mih mih mih mih mih mih	31.0	4.0	4.0	4.5
5	simple	day day day day day day day day day	40.0	4.0	4.0	4.5
6	simple	jur jur jur jur jur jur jur jur jur	49.0	4.0	4.0	4.5
7	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	58.0	4.0	4.0	4.5
8	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	jin jin jin jin jin jin jin jin jin	85.0	4.0	4.0	4.5
11	simple	jin jin jin jin jin jin jin jin jin	94.0	4.0	4.0	4.5
12	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	103.0	4.0	4.0	4.5
13	simple	through through through through through through through through through	112.0	4.0	4.0	4.5
14	simple	ver ver ver ver ver ver ver ver ver	121.0	4.0	4.0	4.5
15	simple	ver ver ver ver ver ver ver ver ver	130.0	4.0	4.0	4.5
16	simple	pro pro pro pro pro pro pro pro pro	139.0	4.0	4.0	4.5
17	simple	ser ser ser ser ser ser ser ser ser	148.0	4.0	4.0	4.5
18	simple	jur jur jur jur jur jur jur jur jur	157.0	4.0	4.0	4.5
19	simple	caw caw caw caw caw caw caw caw caw	166.0	4.0	4.0	4.5
20	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	175.0	4.0	4.0	4.5
21	simple	naw naw naw naw naw naw naw naw naw	184.0	4.0	4.0	4.5
22	simple	juh juh juh juh juh juh juh juh juh	193.0	4.0	4.0	4.5
23	simple	pot pot pot pot pot pot pot pot pot	202.0	4.0	4.0	4.5
24	simple	per per per per per per per per per	211.0	4.0	4.0	4.5
25	simple	neh neh neh neh neh neh neh neh neh	220.0	4.0	4.0	4.5
26	simple	less less less less less less less less less	229.0	4.0	4.0	4.5
27	simple	airy airy airy airy airy airy airy airy airy	238.0	4.0	4.0	4.5
