trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ter ter ter ter ter ter ter ter ter	4.0	4.0	4.0	4.5
2	simple	the the the the the the the the the	13.0	4.0	4.0	4.5
3	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	22.0	4.0	4.0	4.5
4	simple	the the the the the the the the the	31.0	4.0	4.0	4.5
5	simple	a a a a a a a a a	40.0	4.0	4.0	4.5
6	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	49.0	4.0	4.0	4.5
7	simple	ti ti ti ti ti ti ti ti ti	58.0	4.0	4.0	4.5
8	simple	how how how how how how how how how	67.0	4.0	4.0	4.5
9	simple	how how how how how how how how how	76.0	4.0	4.0	4.5
10	simple	neh neh neh neh neh neh neh neh neh	85.0	4.0	4.0	4.5
11	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	94.0	4.0	4.0	4.5
12	simple	much much much much much much much much much	103.0	4.0	4.0	4.5
13	simple	ver ver ver ver ver ver ver ver ver	112.0	4.0	4.0	4.5
14	simple	ther ther ther ther ther ther ther ther ther	121.0	4.0	4.0	4.5
15	simple	per per per per per per per per per	130.0	4.0	4.0	4.5
16	simple	would would would would would would would would would	139.0	4.0	4.0	4.5
17	simple	picked picked picked picked picked picked picked picked picked	148.0	4.0	4.0	4.5
18	simple	throne throne throne throne throne throne throne throne throne	157.0	4.0	4.0	4.5
19	simple	day day day day day day day day day	166.0	4.0	4.0	4.5
20	simple	ther ther ther ther ther ther ther ther ther	175.0	4.0	4.0	4.5
21	simple	thought thought thought thought thought thought thought thought thought	184.0	4.0	4.0	4.5
22	simple	picked picked picked picked picked picked picked picked picked	193.0	4.0	4.0	4.5
23	simple	ver ver ver ver ver ver ver ver ver	202.0	4.0	4.0	4.5
24	simple	ser ser ser ser ser ser ser ser ser	211.0	4.0	4.0	4.5
25	simple	throne throne throne throne throne throne throne throne throne	220.0	4.0	4.0	4.5
26	simple	would would would would would would would would would	229.0	4.0	4.0	4.5
27	simple	day day day day day day day day day	238.0	4.0	4.0	4.5
