trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	pi pi pi pi pi pi pi pi pi	5.0	1.0	4.0	5.0	1.0
2	simple	airy airy airy airy airy airy airy airy airy	11.0	1.0	4.0	5.0	1.0
3	simple	caw caw caw caw caw caw caw caw caw	17.0	1.0	4.0	5.0	1.0
4	simple	pro pro pro pro pro pro pro pro pro	23.0	1.0	4.0	5.0	1.0
5	simple	throne throne throne throne throne throne throne throne throne	29.0	1.0	4.0	5.0	1.0
6	simple	leh leh leh leh leh leh leh leh leh	35.0	1.0	4.0	5.0	1.0
7	simple	picked picked picked picked picked picked picked picked picked	41.0	1.0	4.0	5.0	1.0
8	simple	fee fee fee fee fee fee fee fee fee	47.0	1.0	4.0	5.0	1.0
9	simple	jin jin jin jin jin jin jin jin jin	53.0	1.0	4.0	5.0	1.0
10	simple	less less less less less less less less less	59.0	1.0	4.0	5.0	1.0
11	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	65.0	1.0	4.0	5.0	1.0
12	simple	jur jur jur jur jur jur jur jur jur	71.0	1.0	4.0	5.0	1.0
13	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	77.0	1.0	4.0	5.0	1.0
14	simple	out out out out out out out out out	83.0	1.0	4.0	5.0	1.0
15	simple	juh juh juh juh juh juh juh juh juh	89.0	1.0	4.0	5.0	1.0
16	simple	ther ther ther ther ther ther ther ther ther	95.0	1.0	4.0	5.0	1.0
17	simple	ver ver ver ver ver ver ver ver ver	101.0	1.0	4.0	5.0	1.0
18	simple	three three three three three three three three three	107.0	1.0	4.0	5.0	1.0
19	simple	neh neh neh neh neh neh neh neh neh	113.0	1.0	4.0	5.0	1.0
20	simple	ter ter ter ter ter ter ter ter ter	119.0	1.0	4.0	5.0	1.0
21	simple	thought thought thought thought thought thought thought thought thought	125.0	1.0	4.0	5.0	1.0
22	simple	ti ti ti ti ti ti ti ti ti	131.0	1.0	4.0	5.0	1.0
23	simple	per per per per per per per per per	137.0	1.0	4.0	5.0	1.0
24	simple	through through through through through through through through through	143.0	1.0	4.0	5.0	1.0
25	simple	the the the the the the the the the	149.0	1.0	4.0	5.0	1.0
26	simple	pot pot pot pot pot pot pot pot pot	155.0	1.0	4.0	5.0	1.0
27	simple	mih mih mih mih mih mih mih mih mih	161.0	1.0	4.0	5.0	1.0
28	simple	day day day day day day day day day	167.0	1.0	4.0	5.0	1.0
29	simple	imah imah imah imah imah imah imah imah imah	173.0	1.0	4.0	5.0	1.0
30	simple	naw naw naw naw naw naw naw naw naw	179.0	1.0	4.0	5.0	1.0
31	simple	thir thir thir thir thir thir thir thir thir	185.0	1.0	4.0	5.0	1.0
32	simple	ser ser ser ser ser ser ser ser ser	191.0	1.0	4.0	5.0	1.0
33	simple	pie pie pie pie pie pie pie pie pie	197.0	1.0	4.0	5.0	1.0
