trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	per per per per per per per per per 	4.0	1	4.0	4.5	2.0
2	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	10.0	1	4.0	4.5	2.0
3	0	pro pro pro pro pro pro pro pro pro 	16.0	1	4.0	4.5	2.0
4	0	pi pi pi pi pi pi pi pi pi 	22.0	1	4.0	4.5	2.0
5	0	per per per per per per per per per 	28.0	1	4.0	4.5	2.0
6	0	jur jur jur jur jur jur jur jur jur 	34.0	1	4.0	4.5	2.0
7	0	ver ver ver ver ver ver ver ver ver 	40.0	1	4.0	4.5	2.0
8	0	less less less less less less less less less 	46.0	1	4.0	4.5	2.0
9	0	per per per per per per per per per 	52.0	1	4.0	4.5	2.0
10	0	jur jur jur jur jur jur jur jur jur 	58.0	1	4.0	4.5	2.0
11	0	pi pi pi pi pi pi pi pi pi 	64.0	1	4.0	4.5	2.0
12	0	pro pro pro pro pro pro pro pro pro 	70.0	1	4.0	4.5	2.0
13	0	less less less less less less less less less 	76.0	1	4.0	4.5	2.0
14	0	pie pie pie pie pie pie pie pie pie 	82.0	1	4.0	4.5	2.0
15	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	88.0	1	4.0	4.5	2.0
16	0	day day day day day day day day day 	94.0	1	4.0	4.5	2.0
17	0	pi pi pi pi pi pi pi pi pi 	100.0	1	4.0	4.5	2.0
18	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	106.0	1	4.0	4.5	2.0
19	0	thir thir thir thir thir thir thir thir thir 	112.0	1	4.0	4.5	2.0
20	0	day day day day day day day day day 	118.0	1	4.0	4.5	2.0
21	0	per per per per per per per per per 	124.0	1	4.0	4.5	2.0
22	0	less less less less less less less less less 	130.0	1	4.0	4.5	2.0
23	0	per per per per per per per per per 	136.0	1	4.0	4.5	2.0
24	0	jur jur jur jur jur jur jur jur jur 	142.0	1	4.0	4.5	2.0
25	0	day day day day day day day day day 	148.0	1	4.0	4.5	2.0
26	0	pi pi pi pi pi pi pi pi pi 	154.0	1	4.0	4.5	2.0
27	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	160.0	1	4.0	4.5	2.0
28	0	ver ver ver ver ver ver ver ver ver 	166.0	1	4.0	4.5	2.0
29	0	pie pie pie pie pie pie pie pie pie 	172.0	1	4.0	4.5	2.0
30	0	less less less less less less less less less 	178.0	1	4.0	4.5	2.0
31	0	pro pro pro pro pro pro pro pro pro 	184.0	1	4.0	4.5	2.0
32	0	jur jur jur jur jur jur jur jur jur 	190.0	1	4.0	4.5	2.0
33	0	thir thir thir thir thir thir thir thir thir 	196.0	1	4.0	4.5	2.0
34	0	jur jur jur jur jur jur jur jur jur 	202.0	1	4.0	4.5	2.0
35	0	day day day day day day day day day 	208.0	1	4.0	4.5	2.0
36	0	pi pi pi pi pi pi pi pi pi 	214.0	1	4.0	4.5	2.0
37	0	per per per per per per per per per 	220.0	1	4.0	4.5	2.0
38	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	226.0	1	4.0	4.5	2.0
39	0	ver ver ver ver ver ver ver ver ver 	232.0	1	4.0	4.5	2.0
40	0	per per per per per per per per per 	238.0	1	4.0	4.5	2.0
41	0	per per per per per per per per per 	244.0	1	4.0	4.5	2.0
42	0	ver ver ver ver ver ver ver ver ver 	250.0	1	4.0	4.5	2.0
43	0	thir thir thir thir thir thir thir thir thir 	256.0	1	4.0	4.5	2.0
44	0	less less less less less less less less less 	262.0	1	4.0	4.5	2.0
45	0	jur jur jur jur jur jur jur jur jur 	268.0	1	4.0	4.5	2.0
46	0	per per per per per per per per per 	274.0	1	4.0	4.5	2.0
47	0	day day day day day day day day day 	280.0	1	4.0	4.5	2.0
48	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	286.0	1	4.0	4.5	2.0
49	0	pi pi pi pi pi pi pi pi pi 	292.0	1	4.0	4.5	2.0
50	0	thieves thieves thieves thieves thieves thieves thieves thieves thieves 	298.0	1	4.0	4.5	2.0
51	0	thir thir thir thir thir thir thir thir thir 	304.0	1	4.0	4.5	2.0
52	0	per per per per per per per per per 	310.0	1	4.0	4.5	2.0
53	0	less less less less less less less less less 	316.0	1	4.0	4.5	2.0
54	0	ver ver ver ver ver ver ver ver ver 	322.0	1	4.0	4.5	2.0
55	0	per per per per per per per per per 	328.0	1	4.0	4.5	2.0
56	0	day day day day day day day day day 	334.0	1	4.0	4.5	2.0
57	0	per per per per per per per per per 	340.0	1	4.0	4.5	2.0
58	0	pi pi pi pi pi pi pi pi pi 	346.0	1	4.0	4.5	2.0
59	0	per per per per per per per per per 	352.0	1	4.0	4.5	2.0
60	0	thir thir thir thir thir thir thir thir thir 	358.0	1	4.0	4.5	2.0
61	0	less less less less less less less less less 	364.0	1	4.0	4.5	2.0
62	0	pro pro pro pro pro pro pro pro pro 	370.0	1	4.0	4.5	2.0
63	0	jur jur jur jur jur jur jur jur jur 	376.0	1	4.0	4.5	2.0
64	0	pie pie pie pie pie pie pie pie pie 	382.0	1	4.0	4.5	2.0
