trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	per per per per per per per per per 	4.0	1	4.0	4.5	2.0
2	0	peck peck peck peck peck peck peck peck peck 	10.0	1	4.0	4.5	2.0
3	0	out out out out out out out out out 	16.0	1	4.0	4.5	2.0
4	0	jur jur jur jur jur jur jur jur jur 	22.0	1	4.0	4.5	2.0
5	0	three three three three three three three three three 	28.0	1	4.0	4.5	2.0
6	0	pro pro pro pro pro pro pro pro pro 	34.0	1	4.0	4.5	2.0
7	0	through through through through through through through through through 	40.0	1	4.0	4.5	2.0
8	0	naw naw naw naw naw naw naw naw naw 	46.0	1	4.0	4.5	2.0
9	0	three three three three three three three three three 	52.0	1	4.0	4.5	2.0
10	0	peck peck peck peck peck peck peck peck peck 	58.0	1	4.0	4.5	2.0
11	0	imah imah imah imah imah imah imah imah imah 	64.0	1	4.0	4.5	2.0
12	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	70.0	1	4.0	4.5	2.0
13	0	out out out out out out out out out 	76.0	1	4.0	4.5	2.0
14	0	per per per per per per per per per 	82.0	1	4.0	4.5	2.0
15	0	naw naw naw naw naw naw naw naw naw 	88.0	1	4.0	4.5	2.0
16	0	pro pro pro pro pro pro pro pro pro 	94.0	1	4.0	4.5	2.0
17	0	out out out out out out out out out 	100.0	1	4.0	4.5	2.0
18	0	three three three three three three three three three 	106.0	1	4.0	4.5	2.0
19	0	pro pro pro pro pro pro pro pro pro 	112.0	1	4.0	4.5	2.0
20	0	jur jur jur jur jur jur jur jur jur 	118.0	1	4.0	4.5	2.0
21	0	per per per per per per per per per 	124.0	1	4.0	4.5	2.0
22	0	naw naw naw naw naw naw naw naw naw 	130.0	1	4.0	4.5	2.0
23	0	peck peck peck peck peck peck peck peck peck 	136.0	1	4.0	4.5	2.0
24	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	142.0	1	4.0	4.5	2.0
25	0	pot pot pot pot pot pot pot pot pot 	148.0	1	4.0	4.5	2.0
26	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	154.0	1	4.0	4.5	2.0
27	0	three three three three three three three three three 	160.0	1	4.0	4.5	2.0
28	0	imah imah imah imah imah imah imah imah imah 	166.0	1	4.0	4.5	2.0
29	0	out out out out out out out out out 	172.0	1	4.0	4.5	2.0
30	0	per per per per per per per per per 	178.0	1	4.0	4.5	2.0
31	0	naw naw naw naw naw naw naw naw naw 	184.0	1	4.0	4.5	2.0
32	0	pro pro pro pro pro pro pro pro pro 	190.0	1	4.0	4.5	2.0
33	0	pro pro pro pro pro pro pro pro pro 	196.0	1	4.0	4.5	2.0
34	0	per per per per per per per per per 	202.0	1	4.0	4.5	2.0
35	0	imah imah imah imah imah imah imah imah imah 	208.0	1	4.0	4.5	2.0
36	0	peck peck peck peck peck peck peck peck peck 	214.0	1	4.0	4.5	2.0
37	0	through through through through through through through through through 	220.0	1	4.0	4.5	2.0
38	0	out out out out out out out out out 	226.0	1	4.0	4.5	2.0
39	0	pot pot pot pot pot pot pot pot pot 	232.0	1	4.0	4.5	2.0
40	0	jur jur jur jur jur jur jur jur jur 	238.0	1	4.0	4.5	2.0
41	0	per per per per per per per per per 	244.0	1	4.0	4.5	2.0
42	0	peck peck peck peck peck peck peck peck peck 	250.0	1	4.0	4.5	2.0
43	0	naw naw naw naw naw naw naw naw naw 	256.0	1	4.0	4.5	2.0
44	0	pot pot pot pot pot pot pot pot pot 	262.0	1	4.0	4.5	2.0
45	0	imah imah imah imah imah imah imah imah imah 	268.0	1	4.0	4.5	2.0
46	0	pro pro pro pro pro pro pro pro pro 	274.0	1	4.0	4.5	2.0
47	0	three three three three three three three three three 	280.0	1	4.0	4.5	2.0
48	0	through through through through through through through through through 	286.0	1	4.0	4.5	2.0
49	0	three three three three three three three three three 	292.0	1	4.0	4.5	2.0
50	0	per per per per per per per per per 	298.0	1	4.0	4.5	2.0
51	0	naw naw naw naw naw naw naw naw naw 	304.0	1	4.0	4.5	2.0
52	0	imah imah imah imah imah imah imah imah imah 	310.0	1	4.0	4.5	2.0
53	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	316.0	1	4.0	4.5	2.0
54	0	pot pot pot pot pot pot pot pot pot 	322.0	1	4.0	4.5	2.0
55	0	through through through through through through through through through 	328.0	1	4.0	4.5	2.0
56	0	out out out out out out out out out 	334.0	1	4.0	4.5	2.0
57	0	out out out out out out out out out 	340.0	1	4.0	4.5	2.0
58	0	pot pot pot pot pot pot pot pot pot 	346.0	1	4.0	4.5	2.0
59	0	jur jur jur jur jur jur jur jur jur 	352.0	1	4.0	4.5	2.0
60	0	through through through through through through through through through 	358.0	1	4.0	4.5	2.0
61	0	naw naw naw naw naw naw naw naw naw 	364.0	1	4.0	4.5	2.0
62	0	three three three three three three three three three 	370.0	1	4.0	4.5	2.0
63	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	376.0	1	4.0	4.5	2.0
64	0	peck peck peck peck peck peck peck peck peck 	382.0	1	4.0	4.5	2.0
