trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	naw naw naw naw naw naw naw naw naw	4.0	4.0	4.0	4.5
2	simple	pot pot pot pot pot pot pot pot pot	13.0	4.0	4.0	4.5
3	random	ther jin neh ver ser pro juh mih airy fee day jur leh caw pot thurs per through imah less naw	22.0	4.0	4.0	4.5
4	random	the neh pot thurs ther thieves day leh pro thir three ver through ti less fee caw thought ser throne per	31.0	4.0	4.0	4.5
5	simple	imah imah imah imah imah imah imah imah imah	40.0	4.0	4.0	4.5
6	word	less ser leh ther neh ver day the thir ti three thieves thought throne pro per caw fee pot through thurs	49.0	4.0	4.0	4.5
7	random	thir day juh neh mih jur naw imah leh less ther throne ti ser ver the thieves three jin thought airy	58.0	4.0	4.0	4.5
8	word	pro per caw fee pot through thurs the thir ti three thieves thought throne imah jin airy mih naw juh jur	67.0	4.0	4.0	4.5
9	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur less ser leh ther neh ver day	76.0	4.0	4.0	4.5
10	random	pot three per through thurs ti ser the thought ver ther fee neh less thir day leh thieves caw pro throne	85.0	4.0	4.0	4.5
11	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne pro per caw fee pot through thurs	94.0	4.0	4.0	4.5
12	word	pro per caw fee pot through thurs imah jin airy mih naw juh jur less ser leh ther neh ver day	103.0	4.0	4.0	4.5
13	word	pro per caw fee pot through thurs imah jin airy mih naw juh jur the thir ti three thieves thought throne	112.0	4.0	4.0	4.5
14	simple	ser ser ser ser ser ser ser ser ser	121.0	4.0	4.0	4.5
15	simple	three three three three three three three three three	130.0	4.0	4.0	4.5
16	random	jur airy throne pot ti imah thurs thir mih pro juh thought the naw thieves per fee jin three caw through	139.0	4.0	4.0	4.5
17	simple	leh leh leh leh leh leh leh leh leh	148.0	4.0	4.0	4.5
18	random	imah leh the ti thir less throne jur ther ser mih naw three neh jin thought day airy thieves ver juh	157.0	4.0	4.0	4.5
19	simple	ti ti ti ti ti ti ti ti ti	166.0	4.0	4.0	4.5
20	simple	ver ver ver ver ver ver ver ver ver	175.0	4.0	4.0	4.5
21	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	184.0	4.0	4.0	4.5
22	simple	thir thir thir thir thir thir thir thir thir	193.0	4.0	4.0	4.5
23	word	imah jin airy mih naw juh jur less ser leh ther neh ver day the thir ti three thieves thought throne	202.0	4.0	4.0	4.5
24	word	the thir ti three thieves thought throne pro per caw fee pot through thurs imah jin airy mih naw juh jur	211.0	4.0	4.0	4.5
25	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur pro per caw fee pot through thurs	220.0	4.0	4.0	4.5
26	simple	fee fee fee fee fee fee fee fee fee	229.0	4.0	4.0	4.5
27	random	ser pot mih per neh ver juh airy through imah thurs jin fee pro naw leh ther jur caw less day	238.0	4.0	4.0	4.5
28	word	the thir ti three thieves thought throne less ser leh ther neh ver day imah jin airy mih naw juh jur	247.0	4.0	4.0	4.5
29	random	thieves fee the ser thought ti per caw day through neh ver three throne thir ther thurs pro less leh pot	256.0	4.0	4.0	4.5
30	simple	caw caw caw caw caw caw caw caw caw	265.0	4.0	4.0	4.5
31	simple	the the the the the the the the the	274.0	4.0	4.0	4.5
32	simple	mih mih mih mih mih mih mih mih mih	283.0	4.0	4.0	4.5
33	word	imah jin airy mih naw juh jur pro per caw fee pot through thurs the thir ti three thieves thought throne	292.0	4.0	4.0	4.5
34	word	pro per caw fee pot through thurs less ser leh ther neh ver day the thir ti three thieves thought throne	301.0	4.0	4.0	4.5
35	random	leh pro thir ti thurs three the ver pot thought ther through fee day per caw throne thieves ser neh less	310.0	4.0	4.0	4.5
36	word	imah jin airy mih naw juh jur less ser leh ther neh ver day pro per caw fee pot through thurs	319.0	4.0	4.0	4.5
37	random	fee less caw airy leh imah neh ver through pot jur ser naw pro thurs ther per day mih juh jin	328.0	4.0	4.0	4.5
