trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ver ver ver ver ver ver ver ver ver	4.0	4.0	4.0	4.5
2	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	13.0	4.0	4.0	4.5
3	simple	a a a a a a a a a	22.0	4.0	4.0	4.5
4	simple	thir thir thir thir thir thir thir thir thir	31.0	4.0	4.0	4.5
5	simple	out out out out out out out out out	40.0	4.0	4.0	4.5
6	simple	ti ti ti ti ti ti ti ti ti	49.0	4.0	4.0	4.5
7	simple	pie pie pie pie pie pie pie pie pie	58.0	4.0	4.0	4.5
8	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	67.0	4.0	4.0	4.5
9	simple	pie pie pie pie pie pie pie pie pie	76.0	4.0	4.0	4.5
10	simple	how how how how how how how how how	85.0	4.0	4.0	4.5
11	simple	day day day day day day day day day	94.0	4.0	4.0	4.5
12	simple	leh leh leh leh leh leh leh leh leh	103.0	4.0	4.0	4.5
13	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	112.0	4.0	4.0	4.5
14	simple	the the the the the the the the the	121.0	4.0	4.0	4.5
15	simple	ter ter ter ter ter ter ter ter ter	130.0	4.0	4.0	4.5
16	simple	if if if if if if if if if	139.0	4.0	4.0	4.5
17	simple	the the the the the the the the the	148.0	4.0	4.0	4.5
18	simple	ther ther ther ther ther ther ther ther ther	157.0	4.0	4.0	4.5
19	simple	a a a a a a a a a	166.0	4.0	4.0	4.5
20	simple	ter ter ter ter ter ter ter ter ter	175.0	4.0	4.0	4.5
21	simple	would would would would would would would would would	184.0	4.0	4.0	4.5
22	simple	much much much much much much much much much	193.0	4.0	4.0	4.5
23	simple	throne throne throne throne throne throne throne throne throne	202.0	4.0	4.0	4.5
24	simple	picked picked picked picked picked picked picked picked picked	211.0	4.0	4.0	4.5
25	simple	less less less less less less less less less	220.0	4.0	4.0	4.5
26	simple	throne throne throne throne throne throne throne throne throne	229.0	4.0	4.0	4.5
27	simple	three three three three three three three three three	238.0	4.0	4.0	4.5
