trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	much much much much much much much much much	4.0	4.0	4.0	4.5
2	simple	naw naw naw naw naw naw naw naw naw	13.0	4.0	4.0	4.5
3	simple	jin jin jin jin jin jin jin jin jin	22.0	4.0	4.0	4.5
4	simple	fee fee fee fee fee fee fee fee fee	31.0	4.0	4.0	4.5
5	simple	jin jin jin jin jin jin jin jin jin	40.0	4.0	4.0	4.5
6	simple	pie pie pie pie pie pie pie pie pie	49.0	4.0	4.0	4.5
7	simple	pie pie pie pie pie pie pie pie pie	58.0	4.0	4.0	4.5
8	simple	pi pi pi pi pi pi pi pi pi	67.0	4.0	4.0	4.5
9	simple	caw caw caw caw caw caw caw caw caw	76.0	4.0	4.0	4.5
10	simple	caw caw caw caw caw caw caw caw caw	85.0	4.0	4.0	4.5
11	simple	per per per per per per per per per	94.0	4.0	4.0	4.5
12	simple	imah imah imah imah imah imah imah imah imah	103.0	4.0	4.0	4.5
13	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	112.0	4.0	4.0	4.5
14	simple	ter ter ter ter ter ter ter ter ter	121.0	4.0	4.0	4.5
15	simple	juh juh juh juh juh juh juh juh juh	130.0	4.0	4.0	4.5
16	simple	peck peck peck peck peck peck peck peck peck	139.0	4.0	4.0	4.5
17	simple	out out out out out out out out out	148.0	4.0	4.0	4.5
18	simple	airy airy airy airy airy airy airy airy airy	157.0	4.0	4.0	4.5
19	simple	imah imah imah imah imah imah imah imah imah	166.0	4.0	4.0	4.5
20	simple	a a a a a a a a a	175.0	4.0	4.0	4.5
21	simple	a a a a a a a a a	184.0	4.0	4.0	4.5
22	simple	jur jur jur jur jur jur jur jur jur	193.0	4.0	4.0	4.5
23	simple	picked picked picked picked picked picked picked picked picked	202.0	4.0	4.0	4.5
24	simple	juh juh juh juh juh juh juh juh juh	211.0	4.0	4.0	4.5
25	simple	how how how how how how how how how	220.0	4.0	4.0	4.5
26	simple	through through through through through through through through through	229.0	4.0	4.0	4.5
