trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	per per per per per per per per per	4.0	4.0	4.0	4.5
2	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	13.0	4.0	4.0	4.5
3	simple	neh neh neh neh neh neh neh neh neh	22.0	4.0	4.0	4.5
4	simple	pie pie pie pie pie pie pie pie pie	31.0	4.0	4.0	4.5
5	simple	peck peck peck peck peck peck peck peck peck	40.0	4.0	4.0	4.5
6	simple	per per per per per per per per per	49.0	4.0	4.0	4.5
7	simple	much much much much much much much much much	58.0	4.0	4.0	4.5
8	simple	caw caw caw caw caw caw caw caw caw	67.0	4.0	4.0	4.5
9	simple	day day day day day day day day day	76.0	4.0	4.0	4.5
10	simple	fee fee fee fee fee fee fee fee fee	85.0	4.0	4.0	4.5
11	simple	ver ver ver ver ver ver ver ver ver	94.0	4.0	4.0	4.5
12	simple	pi pi pi pi pi pi pi pi pi	103.0	4.0	4.0	4.5
13	simple	pie pie pie pie pie pie pie pie pie	112.0	4.0	4.0	4.5
14	simple	leh leh leh leh leh leh leh leh leh	121.0	4.0	4.0	4.5
15	simple	ver ver ver ver ver ver ver ver ver	130.0	4.0	4.0	4.5
16	simple	how how how how how how how how how	139.0	4.0	4.0	4.5
17	simple	a a a a a a a a a	148.0	4.0	4.0	4.5
18	simple	would would would would would would would would would	157.0	4.0	4.0	4.5
19	simple	day day day day day day day day day	166.0	4.0	4.0	4.5
20	simple	ter ter ter ter ter ter ter ter ter	175.0	4.0	4.0	4.5
21	simple	neh neh neh neh neh neh neh neh neh	184.0	4.0	4.0	4.5
22	simple	less less less less less less less less less	193.0	4.0	4.0	4.5
23	simple	picked picked picked picked picked picked picked picked picked	202.0	4.0	4.0	4.5
24	simple	peck peck peck peck peck peck peck peck peck	211.0	4.0	4.0	4.5
25	simple	pi pi pi pi pi pi pi pi pi	220.0	4.0	4.0	4.5
26	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	229.0	4.0	4.0	4.5
