trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pi pi pi pi pi pi pi pi pi	4.0	4.0	4.0	4.5
2	simple	much much much much much much much much much	13.0	4.0	4.0	4.5
3	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	22.0	4.0	4.0	4.5
4	simple	jur jur jur jur jur jur jur jur jur	31.0	4.0	4.0	4.5
5	simple	juh juh juh juh juh juh juh juh juh	40.0	4.0	4.0	4.5
6	simple	ter ter ter ter ter ter ter ter ter	49.0	4.0	4.0	4.5
7	simple	per per per per per per per per per	58.0	4.0	4.0	4.5
8	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	67.0	4.0	4.0	4.5
9	simple	ser ser ser ser ser ser ser ser ser	76.0	4.0	4.0	4.5
10	simple	pie pie pie pie pie pie pie pie pie	85.0	4.0	4.0	4.5
11	simple	the the the the the the the the the	94.0	4.0	4.0	4.5
12	simple	neh neh neh neh neh neh neh neh neh	103.0	4.0	4.0	4.5
13	simple	jin jin jin jin jin jin jin jin jin	112.0	4.0	4.0	4.5
14	simple	picked picked picked picked picked picked picked picked picked	121.0	4.0	4.0	4.5
15	simple	pot pot pot pot pot pot pot pot pot	130.0	4.0	4.0	4.5
16	simple	less less less less less less less less less	139.0	4.0	4.0	4.5
17	simple	through through through through through through through through through	148.0	4.0	4.0	4.5
18	simple	airy airy airy airy airy airy airy airy airy	157.0	4.0	4.0	4.5
19	simple	juh juh juh juh juh juh juh juh juh	166.0	4.0	4.0	4.5
20	simple	leh leh leh leh leh leh leh leh leh	175.0	4.0	4.0	4.5
21	simple	out out out out out out out out out	184.0	4.0	4.0	4.5
22	simple	mih mih mih mih mih mih mih mih mih	193.0	4.0	4.0	4.5
23	simple	imah imah imah imah imah imah imah imah imah	202.0	4.0	4.0	4.5
24	simple	ti ti ti ti ti ti ti ti ti	211.0	4.0	4.0	4.5
25	simple	per per per per per per per per per	220.0	4.0	4.0	4.5
26	simple	ti ti ti ti ti ti ti ti ti	229.0	4.0	4.0	4.5
27	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	238.0	4.0	4.0	4.5
28	simple	jin jin jin jin jin jin jin jin jin	247.0	4.0	4.0	4.5
29	simple	less less less less less less less less less	256.0	4.0	4.0	4.5
30	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	265.0	4.0	4.0	4.5
31	simple	pro pro pro pro pro pro pro pro pro	274.0	4.0	4.0	4.5
32	simple	how how how how how how how how how	283.0	4.0	4.0	4.5
33	simple	day day day day day day day day day	292.0	4.0	4.0	4.5
34	simple	thir thir thir thir thir thir thir thir thir	301.0	4.0	4.0	4.5
35	simple	a a a a a a a a a	310.0	4.0	4.0	4.5
36	simple	ther ther ther ther ther ther ther ther ther	319.0	4.0	4.0	4.5
37	simple	imah imah imah imah imah imah imah imah imah	328.0	4.0	4.0	4.5
38	simple	would would would would would would would would would	337.0	4.0	4.0	4.5
39	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	346.0	4.0	4.0	4.5
40	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	355.0	4.0	4.0	4.5
