trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	the the the the the the the the the	4.0	4.0	4.0	4.5
2	word	pro per caw fee pot through thurs the thir ti three thieves thought throne imah jin airy mih naw juh jur	13.0	4.0	4.0	4.5
3	random	ver three ser neh ther thought pot throne fee less caw ti through day thir the pro per leh thieves thurs	22.0	4.0	4.0	4.5
4	random	per thought through jur juh ti airy three thir pro thieves thurs throne pot jin caw mih imah fee the naw	31.0	4.0	4.0	4.5
5	simple	pro pro pro pro pro pro pro pro pro	40.0	4.0	4.0	4.5
6	simple	neh neh neh neh neh neh neh neh neh	49.0	4.0	4.0	4.5
7	word	the thir ti three thieves thought throne pro per caw fee pot through thurs imah jin airy mih naw juh jur	58.0	4.0	4.0	4.5
8	simple	less less less less less less less less less	67.0	4.0	4.0	4.5
9	random	ther fee leh neh jur day imah ser caw thurs pot jin less pro through per mih juh ver airy naw	76.0	4.0	4.0	4.5
10	word	imah jin airy mih naw juh jur less ser leh ther neh ver day pro per caw fee pot through thurs	85.0	4.0	4.0	4.5
11	word	pro per caw fee pot through thurs less ser leh ther neh ver day imah jin airy mih naw juh jur	94.0	4.0	4.0	4.5
12	random	three the throne per through airy imah ti thurs pro fee jur jin juh naw pot caw thir thieves thought mih	103.0	4.0	4.0	4.5
13	word	pro per caw fee pot through thurs imah jin airy mih naw juh jur the thir ti three thieves thought throne	112.0	4.0	4.0	4.5
14	random	caw imah ther mih jin juh naw airy per thurs through less pot leh ver day jur ser neh pro fee	121.0	4.0	4.0	4.5
15	simple	jin jin jin jin jin jin jin jin jin	130.0	4.0	4.0	4.5
16	random	juh jur the thought day jin airy ti imah mih naw neh throne ver ther leh thir three ser thieves less	139.0	4.0	4.0	4.5
17	word	pro per caw fee pot through thurs the thir ti three thieves thought throne less ser leh ther neh ver day	148.0	4.0	4.0	4.5
18	word	the thir ti three thieves thought throne pro per caw fee pot through thurs less ser leh ther neh ver day	157.0	4.0	4.0	4.5
19	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	166.0	4.0	4.0	4.5
20	simple	ser ser ser ser ser ser ser ser ser	175.0	4.0	4.0	4.5
21	simple	day day day day day day day day day	184.0	4.0	4.0	4.5
22	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur pro per caw fee pot through thurs	193.0	4.0	4.0	4.5
23	random	mih the thurs airy jin throne three thought thieves ti pro naw juh pot per imah caw thir fee through jur	202.0	4.0	4.0	4.5
24	random	pro imah airy per ther jin thurs leh fee caw ver naw less mih through jur juh pot neh day ser	211.0	4.0	4.0	4.5
25	random	day imah ser less leh thir juh the throne thought thieves neh jur mih three ver airy ther naw ti jin	220.0	4.0	4.0	4.5
26	simple	naw naw naw naw naw naw naw naw naw	229.0	4.0	4.0	4.5
27	random	thir thieves fee leh ver thought pot day throne thurs ti per ther caw less neh pro three ser through the	238.0	4.0	4.0	4.5
28	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur less ser leh ther neh ver day	247.0	4.0	4.0	4.5
29	simple	ther ther ther ther ther ther ther ther ther	256.0	4.0	4.0	4.5
30	simple	thought thought thought thought thought thought thought thought thought	265.0	4.0	4.0	4.5
31	random	day throne thieves imah less mih jin thought airy ser naw the jur thir juh leh three ther ver neh ti	274.0	4.0	4.0	4.5
32	random	three ther neh mih thir leh throne airy ti day ser imah less thieves naw juh jin ver jur thought the	283.0	4.0	4.0	4.5
33	word	less ser leh ther neh ver day the thir ti three thieves thought throne imah jin airy mih naw juh jur	292.0	4.0	4.0	4.5
34	simple	airy airy airy airy airy airy airy airy airy	301.0	4.0	4.0	4.5
35	simple	throne throne throne throne throne throne throne throne throne	310.0	4.0	4.0	4.5
36	simple	jur jur jur jur jur jur jur jur jur	319.0	4.0	4.0	4.5
37	simple	leh leh leh leh leh leh leh leh leh	328.0	4.0	4.0	4.5
