trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	ver ver ver ver ver ver ver ver ver 	4.0	1	4.0	4.5	2.0
2	0	per per per per per per per per per 	10.0	1	4.0	4.5	2.0
3	0	peck peck peck peck peck peck peck peck peck 	16.0	1	4.0	4.5	2.0
4	0	pi pi pi pi pi pi pi pi pi 	22.0	1	4.0	4.5	2.0
5	0	throne throne throne throne throne throne throne throne throne 	28.0	1	4.0	4.5	2.0
6	0	ther ther ther ther ther ther ther ther ther 	34.0	1	4.0	4.5	2.0
7	0	thought thought thought thought thought thought thought thought thought 	40.0	1	4.0	4.5	2.0
8	0	mih mih mih mih mih mih mih mih mih 	46.0	1	4.0	4.5	2.0
9	0	thought thought thought thought thought thought thought thought thought 	52.0	1	4.0	4.5	2.0
10	0	ti ti ti ti ti ti ti ti ti 	58.0	1	4.0	4.5	2.0
11	0	peck peck peck peck peck peck peck peck peck 	64.0	1	4.0	4.5	2.0
12	0	ther ther ther ther ther ther ther ther ther 	70.0	1	4.0	4.5	2.0
13	0	pi pi pi pi pi pi pi pi pi 	76.0	1	4.0	4.5	2.0
14	0	mih mih mih mih mih mih mih mih mih 	82.0	1	4.0	4.5	2.0
15	0	throne throne throne throne throne throne throne throne throne 	88.0	1	4.0	4.5	2.0
16	0	per per per per per per per per per 	94.0	1	4.0	4.5	2.0
17	0	peck peck peck peck peck peck peck peck peck 	100.0	1	4.0	4.5	2.0
18	0	per per per per per per per per per 	106.0	1	4.0	4.5	2.0
19	0	ti ti ti ti ti ti ti ti ti 	112.0	1	4.0	4.5	2.0
20	0	ther ther ther ther ther ther ther ther ther 	118.0	1	4.0	4.5	2.0
21	0	thought thought thought thought thought thought thought thought thought 	124.0	1	4.0	4.5	2.0
22	0	throne throne throne throne throne throne throne throne throne 	130.0	1	4.0	4.5	2.0
23	0	pi pi pi pi pi pi pi pi pi 	136.0	1	4.0	4.5	2.0
24	0	mih mih mih mih mih mih mih mih mih 	142.0	1	4.0	4.5	2.0
25	0	peck peck peck peck peck peck peck peck peck 	148.0	1	4.0	4.5	2.0
26	0	throne throne throne throne throne throne throne throne throne 	154.0	1	4.0	4.5	2.0
27	0	pi pi pi pi pi pi pi pi pi 	160.0	1	4.0	4.5	2.0
28	0	thought thought thought thought thought thought thought thought thought 	166.0	1	4.0	4.5	2.0
29	0	ther ther ther ther ther ther ther ther ther 	172.0	1	4.0	4.5	2.0
30	0	mih mih mih mih mih mih mih mih mih 	178.0	1	4.0	4.5	2.0
31	0	per per per per per per per per per 	184.0	1	4.0	4.5	2.0
32	0	ti ti ti ti ti ti ti ti ti 	190.0	1	4.0	4.5	2.0
33	0	thought thought thought thought thought thought thought thought thought 	196.0	1	4.0	4.5	2.0
34	0	ti ti ti ti ti ti ti ti ti 	202.0	1	4.0	4.5	2.0
35	0	per per per per per per per per per 	208.0	1	4.0	4.5	2.0
36	0	throne throne throne throne throne throne throne throne throne 	214.0	1	4.0	4.5	2.0
37	0	ther ther ther ther ther ther ther ther ther 	220.0	1	4.0	4.5	2.0
38	0	mih mih mih mih mih mih mih mih mih 	226.0	1	4.0	4.5	2.0
39	0	peck peck peck peck peck peck peck peck peck 	232.0	1	4.0	4.5	2.0
40	0	pi pi pi pi pi pi pi pi pi 	238.0	1	4.0	4.5	2.0
41	0	mih mih mih mih mih mih mih mih mih 	244.0	1	4.0	4.5	2.0
42	0	per per per per per per per per per 	250.0	1	4.0	4.5	2.0
43	0	peck peck peck peck peck peck peck peck peck 	256.0	1	4.0	4.5	2.0
44	0	ti ti ti ti ti ti ti ti ti 	262.0	1	4.0	4.5	2.0
45	0	pi pi pi pi pi pi pi pi pi 	268.0	1	4.0	4.5	2.0
46	0	throne throne throne throne throne throne throne throne throne 	274.0	1	4.0	4.5	2.0
47	0	thought thought thought thought thought thought thought thought thought 	280.0	1	4.0	4.5	2.0
48	0	ver ver ver ver ver ver ver ver ver 	286.0	1	4.0	4.5	2.0
49	0	peck peck peck peck peck peck peck peck peck 	292.0	1	4.0	4.5	2.0
50	0	mih mih mih mih mih mih mih mih mih 	298.0	1	4.0	4.5	2.0
51	0	ver ver ver ver ver ver ver ver ver 	304.0	1	4.0	4.5	2.0
52	0	thought thought thought thought thought thought thought thought thought 	310.0	1	4.0	4.5	2.0
53	0	per per per per per per per per per 	316.0	1	4.0	4.5	2.0
54	0	throne throne throne throne throne throne throne throne throne 	322.0	1	4.0	4.5	2.0
55	0	ther ther ther ther ther ther ther ther ther 	328.0	1	4.0	4.5	2.0
56	0	ti ti ti ti ti ti ti ti ti 	334.0	1	4.0	4.5	2.0
57	0	ver ver ver ver ver ver ver ver ver 	340.0	1	4.0	4.5	2.0
58	0	thought thought thought thought thought thought thought thought thought 	346.0	1	4.0	4.5	2.0
59	0	ther ther ther ther ther ther ther ther ther 	352.0	1	4.0	4.5	2.0
60	0	pi pi pi pi pi pi pi pi pi 	358.0	1	4.0	4.5	2.0
61	0	ti ti ti ti ti ti ti ti ti 	364.0	1	4.0	4.5	2.0
62	0	mih mih mih mih mih mih mih mih mih 	370.0	1	4.0	4.5	2.0
63	0	per per per per per per per per per 	376.0	1	4.0	4.5	2.0
64	0	throne throne throne throne throne throne throne throne throne 	382.0	1	4.0	4.5	2.0
