trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	word	pi ter pie per picked peck out the thir ti three thieves thought throne less ser leh ther neh ver day	4.0	4.0	4.0	4.5
2	random	mih picked thought jur peck juh ter airy imah jin out three ti thieves per throne pie naw pi the thir	13.0	4.0	4.0	4.5
3	simple	naw naw naw naw naw naw naw naw naw	22.0	4.0	4.0	4.5
4	word	imah jin airy mih naw juh jur pi ter pie per picked peck out less ser leh ther neh ver day	31.0	4.0	4.0	4.5
5	word	pi ter pie per picked peck out the thir ti three thieves thought throne imah jin airy mih naw juh jur	40.0	4.0	4.0	4.5
6	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	49.0	4.0	4.0	4.5
7	simple	throne throne throne throne throne throne throne throne throne	58.0	4.0	4.0	4.5
8	random	jur pi thir picked peck pie the jin thieves imah per ter out mih ti three thought throne naw airy juh	67.0	4.0	4.0	4.5
9	simple	less less less less less less less less less	76.0	4.0	4.0	4.5
10	random	jur out pi jin pie juh mih peck picked thir airy naw the ter ti thieves imah per three thought throne	85.0	4.0	4.0	4.5
11	word	imah jin airy mih naw juh jur pi ter pie per picked peck out the thir ti three thieves thought throne	94.0	4.0	4.0	4.5
12	word	less ser leh ther neh ver day the thir ti three thieves thought throne imah jin airy mih naw juh jur	103.0	4.0	4.0	4.5
13	simple	day day day day day day day day day	112.0	4.0	4.0	4.5
14	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur pi ter pie per picked peck out	121.0	4.0	4.0	4.5
15	simple	the the the the the the the the the	130.0	4.0	4.0	4.5
16	simple	ther ther ther ther ther ther ther ther ther	139.0	4.0	4.0	4.5
17	word	less ser leh ther neh ver day the thir ti three thieves thought throne pi ter pie per picked peck out	148.0	4.0	4.0	4.5
18	simple	ser ser ser ser ser ser ser ser ser	157.0	4.0	4.0	4.5
19	simple	imah imah imah imah imah imah imah imah imah	166.0	4.0	4.0	4.5
20	word	the thir ti three thieves thought throne less ser leh ther neh ver day imah jin airy mih naw juh jur	175.0	4.0	4.0	4.5
21	simple	juh juh juh juh juh juh juh juh juh	184.0	4.0	4.0	4.5
22	random	peck naw jur less juh ver pie out day mih ther pi airy ser imah neh per ter jin leh picked	193.0	4.0	4.0	4.5
23	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne less ser leh ther neh ver day	202.0	4.0	4.0	4.5
24	random	naw picked day imah juh ver mih ther leh per neh jin less ser pi ter out jur pie peck airy	211.0	4.0	4.0	4.5
25	simple	pi pi pi pi pi pi pi pi pi	220.0	4.0	4.0	4.5
26	random	jin ti ver day leh juh imah thieves naw thought jur mih the throne thir airy three ther less ser neh	229.0	4.0	4.0	4.5
27	word	pi ter pie per picked peck out less ser leh ther neh ver day the thir ti three thieves thought throne	238.0	4.0	4.0	4.5
28	simple	airy airy airy airy airy airy airy airy airy	247.0	4.0	4.0	4.5
29	random	thieves picked pi pie thir ti imah naw out three airy per jin juh jur ter throne peck thought the mih	256.0	4.0	4.0	4.5
30	random	ser ti naw ver neh leh airy thir thieves day thought juh ther less jin jur three mih the throne imah	265.0	4.0	4.0	4.5
31	word	pi ter pie per picked peck out imah jin airy mih naw juh jur less ser leh ther neh ver day	274.0	4.0	4.0	4.5
32	random	day airy ther jur ter picked pi per imah peck juh neh ver pie jin naw out leh mih less ser	283.0	4.0	4.0	4.5
33	word	pi ter pie per picked peck out less ser leh ther neh ver day imah jin airy mih naw juh jur	292.0	4.0	4.0	4.5
34	word	the thir ti three thieves thought throne less ser leh ther neh ver day pi ter pie per picked peck out	301.0	4.0	4.0	4.5
35	simple	per per per per per per per per per	310.0	4.0	4.0	4.5
36	random	juh three thought less jur the mih naw thir thieves ther day ser jin leh neh ver imah airy throne ti	319.0	4.0	4.0	4.5
37	random	thought out ther thieves neh ser less the pi throne per three pie ver day thir ter leh ti picked peck	328.0	4.0	4.0	4.5
