trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	through through through through through through through through through 	4.0	1	4.0	4.5	2.0
2	0	day day day day day day day day day 	10.0	1	4.0	4.5	2.0
3	0	fee fee fee fee fee fee fee fee fee 	16.0	1	4.0	4.5	2.0
4	0	leh leh leh leh leh leh leh leh leh 	22.0	1	4.0	4.5	2.0
5	0	per per per per per per per per per 	28.0	1	4.0	4.5	2.0
6	0	ter ter ter ter ter ter ter ter ter 	34.0	1	4.0	4.5	2.0
7	0	throne throne throne throne throne throne throne throne throne 	40.0	1	4.0	4.5	2.0
8	0	peck peck peck peck peck peck peck peck peck 	46.0	1	4.0	4.5	2.0
9	0	throne throne throne throne throne throne throne throne throne 	52.0	1	4.0	4.5	2.0
10	0	pi pi pi pi pi pi pi pi pi 	58.0	1	4.0	4.5	2.0
11	0	through through through through through through through through through 	64.0	1	4.0	4.5	2.0
12	0	day day day day day day day day day 	70.0	1	4.0	4.5	2.0
13	0	ter ter ter ter ter ter ter ter ter 	76.0	1	4.0	4.5	2.0
14	0	per per per per per per per per per 	82.0	1	4.0	4.5	2.0
15	0	fee fee fee fee fee fee fee fee fee 	88.0	1	4.0	4.5	2.0
16	0	per per per per per per per per per 	94.0	1	4.0	4.5	2.0
17	0	per per per per per per per per per 	100.0	1	4.0	4.5	2.0
18	0	fee fee fee fee fee fee fee fee fee 	106.0	1	4.0	4.5	2.0
19	0	throne throne throne throne throne throne throne throne throne 	112.0	1	4.0	4.5	2.0
20	0	leh leh leh leh leh leh leh leh leh 	118.0	1	4.0	4.5	2.0
21	0	ter ter ter ter ter ter ter ter ter 	124.0	1	4.0	4.5	2.0
22	0	pi pi pi pi pi pi pi pi pi 	130.0	1	4.0	4.5	2.0
23	0	per per per per per per per per per 	136.0	1	4.0	4.5	2.0
24	0	peck peck peck peck peck peck peck peck peck 	142.0	1	4.0	4.5	2.0
25	0	ter ter ter ter ter ter ter ter ter 	148.0	1	4.0	4.5	2.0
26	0	per per per per per per per per per 	154.0	1	4.0	4.5	2.0
27	0	leh leh leh leh leh leh leh leh leh 	160.0	1	4.0	4.5	2.0
28	0	peck peck peck peck peck peck peck peck peck 	166.0	1	4.0	4.5	2.0
29	0	per per per per per per per per per 	172.0	1	4.0	4.5	2.0
30	0	through through through through through through through through through 	178.0	1	4.0	4.5	2.0
31	0	day day day day day day day day day 	184.0	1	4.0	4.5	2.0
32	0	throne throne throne throne throne throne throne throne throne 	190.0	1	4.0	4.5	2.0
33	0	throne throne throne throne throne throne throne throne throne 	196.0	1	4.0	4.5	2.0
34	0	per per per per per per per per per 	202.0	1	4.0	4.5	2.0
35	0	peck peck peck peck peck peck peck peck peck 	208.0	1	4.0	4.5	2.0
36	0	leh leh leh leh leh leh leh leh leh 	214.0	1	4.0	4.5	2.0
37	0	through through through through through through through through through 	220.0	1	4.0	4.5	2.0
38	0	pi pi pi pi pi pi pi pi pi 	226.0	1	4.0	4.5	2.0
39	0	fee fee fee fee fee fee fee fee fee 	232.0	1	4.0	4.5	2.0
40	0	ter ter ter ter ter ter ter ter ter 	238.0	1	4.0	4.5	2.0
41	0	peck peck peck peck peck peck peck peck peck 	244.0	1	4.0	4.5	2.0
42	0	through through through through through through through through through 	250.0	1	4.0	4.5	2.0
43	0	pi pi pi pi pi pi pi pi pi 	256.0	1	4.0	4.5	2.0
44	0	ter ter ter ter ter ter ter ter ter 	262.0	1	4.0	4.5	2.0
45	0	leh leh leh leh leh leh leh leh leh 	268.0	1	4.0	4.5	2.0
46	0	per per per per per per per per per 	274.0	1	4.0	4.5	2.0
47	0	throne throne throne throne throne throne throne throne throne 	280.0	1	4.0	4.5	2.0
48	0	fee fee fee fee fee fee fee fee fee 	286.0	1	4.0	4.5	2.0
49	0	leh leh leh leh leh leh leh leh leh 	292.0	1	4.0	4.5	2.0
50	0	per per per per per per per per per 	298.0	1	4.0	4.5	2.0
51	0	fee fee fee fee fee fee fee fee fee 	304.0	1	4.0	4.5	2.0
52	0	pi pi pi pi pi pi pi pi pi 	310.0	1	4.0	4.5	2.0
53	0	through through through through through through through through through 	316.0	1	4.0	4.5	2.0
54	0	ter ter ter ter ter ter ter ter ter 	322.0	1	4.0	4.5	2.0
55	0	day day day day day day day day day 	328.0	1	4.0	4.5	2.0
56	0	throne throne throne throne throne throne throne throne throne 	334.0	1	4.0	4.5	2.0
57	0	peck peck peck peck peck peck peck peck peck 	340.0	1	4.0	4.5	2.0
58	0	day day day day day day day day day 	346.0	1	4.0	4.5	2.0
59	0	through through through through through through through through through 	352.0	1	4.0	4.5	2.0
60	0	per per per per per per per per per 	358.0	1	4.0	4.5	2.0
61	0	per per per per per per per per per 	364.0	1	4.0	4.5	2.0
62	0	leh leh leh leh leh leh leh leh leh 	370.0	1	4.0	4.5	2.0
63	0	pi pi pi pi pi pi pi pi pi 	376.0	1	4.0	4.5	2.0
64	0	fee fee fee fee fee fee fee fee fee 	382.0	1	4.0	4.5	2.0
