trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ther ther ther ther ther ther ther ther ther	4.0	4.0	4.0	4.5
2	simple	peck peck peck peck peck peck peck peck peck	13.0	4.0	4.0	4.5
3	simple	ther ther ther ther ther ther ther ther ther	22.0	4.0	4.0	4.5
4	simple	the the the the the the the the the	31.0	4.0	4.0	4.5
5	simple	out out out out out out out out out	40.0	4.0	4.0	4.5
6	simple	peck peck peck peck peck peck peck peck peck	49.0	4.0	4.0	4.5
7	simple	pro pro pro pro pro pro pro pro pro	58.0	4.0	4.0	4.5
8	simple	fee fee fee fee fee fee fee fee fee	67.0	4.0	4.0	4.5
9	simple	ter ter ter ter ter ter ter ter ter	76.0	4.0	4.0	4.5
10	simple	ver ver ver ver ver ver ver ver ver	85.0	4.0	4.0	4.5
11	simple	leh leh leh leh leh leh leh leh leh	94.0	4.0	4.0	4.5
12	simple	three three three three three three three three three	103.0	4.0	4.0	4.5
13	simple	less less less less less less less less less	112.0	4.0	4.0	4.5
14	simple	ser ser ser ser ser ser ser ser ser	121.0	4.0	4.0	4.5
15	simple	day day day day day day day day day	130.0	4.0	4.0	4.5
16	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	139.0	4.0	4.0	4.5
17	simple	picked picked picked picked picked picked picked picked picked	148.0	4.0	4.0	4.5
18	simple	fee fee fee fee fee fee fee fee fee	157.0	4.0	4.0	4.5
19	simple	per per per per per per per per per	166.0	4.0	4.0	4.5
20	simple	through through through through through through through through through	175.0	4.0	4.0	4.5
21	simple	caw caw caw caw caw caw caw caw caw	184.0	4.0	4.0	4.5
22	simple	throne throne throne throne throne throne throne throne throne	193.0	4.0	4.0	4.5
23	simple	pot pot pot pot pot pot pot pot pot	202.0	4.0	4.0	4.5
24	simple	per per per per per per per per per	211.0	4.0	4.0	4.5
25	simple	thir thir thir thir thir thir thir thir thir	220.0	4.0	4.0	4.5
26	simple	throne throne throne throne throne throne throne throne throne	229.0	4.0	4.0	4.5
