trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	random	would three neh throne a thrilled less ser if thought ver chuck the ti how day leh much thieves thir ther	4.0	4.0	4.0	4.5
2	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne less ser leh ther neh ver day	13.0	4.0	4.0	4.5
3	word	less ser leh ther neh ver day imah jin airy mih naw juh jur how much would a chuck if thrilled	22.0	4.0	4.0	4.5
4	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	31.0	4.0	4.0	4.5
5	random	thought day ther throne how ver leh three thieves chuck the would neh much thrilled thir less a ser if ti	40.0	4.0	4.0	4.5
6	simple	day day day day day day day day day	49.0	4.0	4.0	4.5
7	simple	throne throne throne throne throne throne throne throne throne	58.0	4.0	4.0	4.5
8	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur less ser leh ther neh ver day	67.0	4.0	4.0	4.5
9	simple	a a a a a a a a a	76.0	4.0	4.0	4.5
10	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	85.0	4.0	4.0	4.5
11	word	how much would a chuck if thrilled the thir ti three thieves thought throne imah jin airy mih naw juh jur	94.0	4.0	4.0	4.5
12	word	imah jin airy mih naw juh jur less ser leh ther neh ver day how much would a chuck if thrilled	103.0	4.0	4.0	4.5
13	random	ther three ver neh juh naw throne airy thir thought jin imah ti ser mih less leh the jur thieves day	112.0	4.0	4.0	4.5
14	simple	naw naw naw naw naw naw naw naw naw	121.0	4.0	4.0	4.5
15	random	thought throne jin thieves juh imah less ti neh three ther day ser mih thir naw the jur airy leh ver	130.0	4.0	4.0	4.5
16	word	how much would a chuck if thrilled less ser leh ther neh ver day imah jin airy mih naw juh jur	139.0	4.0	4.0	4.5
17	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur how much would a chuck if thrilled	148.0	4.0	4.0	4.5
18	word	the thir ti three thieves thought throne less ser leh ther neh ver day imah jin airy mih naw juh jur	157.0	4.0	4.0	4.5
19	random	mih neh would naw ser less airy jin leh how ther ver if imah a jur much chuck thrilled day juh	166.0	4.0	4.0	4.5
20	simple	leh leh leh leh leh leh leh leh leh	175.0	4.0	4.0	4.5
21	simple	airy airy airy airy airy airy airy airy airy	184.0	4.0	4.0	4.5
22	word	less ser leh ther neh ver day the thir ti three thieves thought throne imah jin airy mih naw juh jur	193.0	4.0	4.0	4.5
23	word	less ser leh ther neh ver day how much would a chuck if thrilled imah jin airy mih naw juh jur	202.0	4.0	4.0	4.5
24	random	neh how the a much ti ser thir three ver if would chuck thrilled less thieves throne thought ther leh day	211.0	4.0	4.0	4.5
25	simple	ser ser ser ser ser ser ser ser ser	220.0	4.0	4.0	4.5
26	word	how much would a chuck if thrilled the thir ti three thieves thought throne less ser leh ther neh ver day	229.0	4.0	4.0	4.5
27	simple	juh juh juh juh juh juh juh juh juh	238.0	4.0	4.0	4.5
28	simple	jur jur jur jur jur jur jur jur jur	247.0	4.0	4.0	4.5
29	random	imah mih thrilled jur three a airy thir naw how thieves thought if throne chuck the juh jin ti much would	256.0	4.0	4.0	4.5
30	word	imah jin airy mih naw juh jur less ser leh ther neh ver day the thir ti three thieves thought throne	265.0	4.0	4.0	4.5
31	word	how much would a chuck if thrilled imah jin airy mih naw juh jur less ser leh ther neh ver day	274.0	4.0	4.0	4.5
32	random	ver leh thrilled would day a thir neh ti less ser three if chuck much thieves throne the thought how ther	283.0	4.0	4.0	4.5
33	random	day how neh naw a mih juh ther ver imah much would jin jur chuck less leh airy if thrilled ser	292.0	4.0	4.0	4.5
34	word	how much would a chuck if thrilled imah jin airy mih naw juh jur the thir ti three thieves thought throne	301.0	4.0	4.0	4.5
35	simple	if if if if if if if if if	310.0	4.0	4.0	4.5
36	random	if mih jur throne three juh much ti would thir thieves chuck thought the naw airy thrilled imah how jin a	319.0	4.0	4.0	4.5
37	random	throne how thought day chuck less thieves if would leh the ti ser thir a thrilled neh ther three much ver	328.0	4.0	4.0	4.5
