trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	ti ti ti ti ti ti ti ti ti	5	1	4	5	1
2	simple	less less less less less less less less less	11	1	4	5	1
3	simple	ser ser ser ser ser ser ser ser ser	17	1	4	5	1
4	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	23	1	4	5	1
5	simple	thir thir thir thir thir thir thir thir thir	29	1	4	5	1
6	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	35	1	4	5	1
7	simple	pie pie pie pie pie pie pie pie pie	41	1	4	5	1
8	simple	picked picked picked picked picked picked picked picked picked	47	1	4	5	1
9	simple	ther ther ther ther ther ther ther ther ther	53	1	4	5	1
10	simple	airy airy airy airy airy airy airy airy airy	59	1	4	5	1
11	simple	ter ter ter ter ter ter ter ter ter	65	1	4	5	1
12	simple	through through through through through through through through through	71	1	4	5	1
13	simple	caw caw caw caw caw caw caw caw caw	77	1	4	5	1
14	simple	leh leh leh leh leh leh leh leh leh	83	1	4	5	1
15	simple	pot pot pot pot pot pot pot pot pot	89	1	4	5	1
16	simple	much much much much much much much much much	95	1	4	5	1
17	simple	pro pro pro pro pro pro pro pro pro	101	1	4	5	1
18	simple	mih mih mih mih mih mih mih mih mih	107	1	4	5	1
19	simple	naw naw naw naw naw naw naw naw naw	113	1	4	5	1
20	simple	jur jur jur jur jur jur jur jur jur	119	1	4	5	1
21	simple	jin jin jin jin jin jin jin jin jin	125	1	4	5	1
22	simple	would would would would would would would would would	131	1	4	5	1
23	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	137	1	4	5	1
24	simple	throne throne throne throne throne throne throne throne throne	143	1	4	5	1
25	simple	per per per per per per per per per	149	1	4	5	1
26	simple	ver ver ver ver ver ver ver ver ver	155	1	4	5	1
27	simple	thought thought thought thought thought thought thought thought thought	161	1	4	5	1
28	simple	imah imah imah imah imah imah imah imah imah	167	1	4	5	1
29	simple	if if if if if if if if if	173	1	4	5	1
30	simple	out out out out out out out out out	179	1	4	5	1
31	simple	pi pi pi pi pi pi pi pi pi	185	1	4	5	1
32	simple	peck peck peck peck peck peck peck peck peck	191	1	4	5	1
33	simple	juh juh juh juh juh juh juh juh juh	197	1	4	5	1
34	simple	fee fee fee fee fee fee fee fee fee	203	1	4	5	1
35	simple	a a a a a a a a a	209	1	4	5	1
36	simple	day day day day day day day day day	215	1	4	5	1
37	simple	how how how how how how how how how	221	1	4	5	1
38	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	227	1	4	5	1
39	simple	per per per per per per per per per	233	1	4	5	1
40	simple	three three three three three three three three three	239	1	4	5	1
41	simple	neh neh neh neh neh neh neh neh neh	245	1	4	5	1
42	simple	the the the the the the the the the	251	1	4	5	1
