trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	caw caw caw caw caw caw caw caw caw	5	1	4	5	1
2	simple	out out out out out out out out out	11	1	4	5	1
3	simple	less less less less less less less less less	17	1	4	5	1
4	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	23	1	4	5	1
5	simple	the the the the the the the the the	29	1	4	5	1
6	simple	if if if if if if if if if	35	1	4	5	1
7	simple	day day day day day day day day day	41	1	4	5	1
8	simple	pie pie pie pie pie pie pie pie pie	47	1	4	5	1
9	simple	picked picked picked picked picked picked picked picked picked	53	1	4	5	1
10	simple	imah imah imah imah imah imah imah imah imah	59	1	4	5	1
11	simple	fee fee fee fee fee fee fee fee fee	65	1	4	5	1
12	simple	neh neh neh neh neh neh neh neh neh	71	1	4	5	1
13	simple	ser ser ser ser ser ser ser ser ser	77	1	4	5	1
14	simple	ter ter ter ter ter ter ter ter ter	83	1	4	5	1
15	simple	thought thought thought thought thought thought thought thought thought	89	1	4	5	1
16	simple	pro pro pro pro pro pro pro pro pro	95	1	4	5	1
17	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	101	1	4	5	1
18	simple	airy airy airy airy airy airy airy airy airy	107	1	4	5	1
19	simple	much much much much much much much much much	113	1	4	5	1
20	simple	jin jin jin jin jin jin jin jin jin	119	1	4	5	1
21	simple	thir thir thir thir thir thir thir thir thir	125	1	4	5	1
22	simple	throne throne throne throne throne throne throne throne throne	131	1	4	5	1
23	simple	leh leh leh leh leh leh leh leh leh	137	1	4	5	1
24	simple	naw naw naw naw naw naw naw naw naw	143	1	4	5	1
25	simple	juh juh juh juh juh juh juh juh juh	149	1	4	5	1
26	simple	mih mih mih mih mih mih mih mih mih	155	1	4	5	1
27	simple	would would would would would would would would would	161	1	4	5	1
28	simple	per per per per per per per per per	167	1	4	5	1
29	simple	pi pi pi pi pi pi pi pi pi	173	1	4	5	1
30	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	179	1	4	5	1
31	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	185	1	4	5	1
32	simple	ti ti ti ti ti ti ti ti ti	191	1	4	5	1
33	simple	a a a a a a a a a	197	1	4	5	1
34	simple	peck peck peck peck peck peck peck peck peck	203	1	4	5	1
35	simple	how how how how how how how how how	209	1	4	5	1
36	simple	jur jur jur jur jur jur jur jur jur	215	1	4	5	1
37	simple	three three three three three three three three three	221	1	4	5	1
38	simple	pot pot pot pot pot pot pot pot pot	227	1	4	5	1
39	simple	ther ther ther ther ther ther ther ther ther	233	1	4	5	1
40	simple	ver ver ver ver ver ver ver ver ver	239	1	4	5	1
41	simple	per per per per per per per per per	245	1	4	5	1
42	simple	through through through through through through through through through	251	1	4	5	1
