trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	5.0	1.0	4.0	5.0	1.0
2	simple	naw naw naw naw naw naw naw naw naw	11.0	1.0	4.0	5.0	1.0
3	simple	mih mih mih mih mih mih mih mih mih	17.0	1.0	4.0	5.0	1.0
4	simple	peck peck peck peck peck peck peck peck peck	23.0	1.0	4.0	5.0	1.0
5	simple	pie pie pie pie pie pie pie pie pie	29.0	1.0	4.0	5.0	1.0
6	simple	fee fee fee fee fee fee fee fee fee	35.0	1.0	4.0	5.0	1.0
7	simple	thir thir thir thir thir thir thir thir thir	41.0	1.0	4.0	5.0	1.0
8	simple	leh leh leh leh leh leh leh leh leh	47.0	1.0	4.0	5.0	1.0
9	simple	per per per per per per per per per	53.0	1.0	4.0	5.0	1.0
10	simple	jin jin jin jin jin jin jin jin jin	59.0	1.0	4.0	5.0	1.0
11	simple	pro pro pro pro pro pro pro pro pro	65.0	1.0	4.0	5.0	1.0
12	simple	ter ter ter ter ter ter ter ter ter	71.0	1.0	4.0	5.0	1.0
13	simple	pi pi pi pi pi pi pi pi pi	77.0	1.0	4.0	5.0	1.0
14	simple	less less less less less less less less less	83.0	1.0	4.0	5.0	1.0
15	simple	through through through through through through through through through	89.0	1.0	4.0	5.0	1.0
16	simple	ver ver ver ver ver ver ver ver ver	95.0	1.0	4.0	5.0	1.0
17	simple	the the the the the the the the the	101.0	1.0	4.0	5.0	1.0
18	simple	out out out out out out out out out	107.0	1.0	4.0	5.0	1.0
19	simple	neh neh neh neh neh neh neh neh neh	113.0	1.0	4.0	5.0	1.0
20	simple	airy airy airy airy airy airy airy airy airy	119.0	1.0	4.0	5.0	1.0
21	simple	imah imah imah imah imah imah imah imah imah	125.0	1.0	4.0	5.0	1.0
22	simple	three three three three three three three three three	131.0	1.0	4.0	5.0	1.0
23	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	137.0	1.0	4.0	5.0	1.0
24	simple	throne throne throne throne throne throne throne throne throne	143.0	1.0	4.0	5.0	1.0
25	simple	juh juh juh juh juh juh juh juh juh	149.0	1.0	4.0	5.0	1.0
26	simple	day day day day day day day day day	155.0	1.0	4.0	5.0	1.0
27	simple	picked picked picked picked picked picked picked picked picked	161.0	1.0	4.0	5.0	1.0
28	simple	ser ser ser ser ser ser ser ser ser	167.0	1.0	4.0	5.0	1.0
29	simple	pot pot pot pot pot pot pot pot pot	173.0	1.0	4.0	5.0	1.0
30	simple	ti ti ti ti ti ti ti ti ti	179.0	1.0	4.0	5.0	1.0
31	simple	ther ther ther ther ther ther ther ther ther	185.0	1.0	4.0	5.0	1.0
32	simple	caw caw caw caw caw caw caw caw caw	191.0	1.0	4.0	5.0	1.0
33	simple	jur jur jur jur jur jur jur jur jur	197.0	1.0	4.0	5.0	1.0
