trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	word	pro per caw fee pot through thurs how much would a chuck if thrilled pi ter pie per picked peck out	4.0	4.0	4.0	4.5
2	random	per picked pro would through fee much pie a caw pi peck if how per ter thurs out thrilled chuck pot	13.0	4.0	4.0	4.5
3	word	how much would a chuck if thrilled pro per caw fee pot through thurs the thir ti three thieves thought throne	22.0	4.0	4.0	4.5
4	random	pie picked through peck thought throne ti thir pro fee ter three caw the out thurs per pi pot thieves per	31.0	4.0	4.0	4.5
5	simple	fee fee fee fee fee fee fee fee fee	40.0	4.0	4.0	4.5
6	random	thrilled a thir ter thieves if throne pie thought three much the would pi peck out ti how per chuck picked	49.0	4.0	4.0	4.5
7	simple	peck peck peck peck peck peck peck peck peck	58.0	4.0	4.0	4.5
8	simple	picked picked picked picked picked picked picked picked picked	67.0	4.0	4.0	4.5
9	word	how much would a chuck if thrilled pro per caw fee pot through thurs pi ter pie per picked peck out	76.0	4.0	4.0	4.5
10	word	pro per caw fee pot through thurs the thir ti three thieves thought throne how much would a chuck if thrilled	85.0	4.0	4.0	4.5
11	random	caw fee would pie per thurs pot chuck pi thrilled through a picked if per out pro ter peck how much	94.0	4.0	4.0	4.5
12	simple	would would would would would would would would would	103.0	4.0	4.0	4.5
13	random	per thir thieves peck chuck how thought thrilled out much ter a three throne pie if picked the pi would ti	112.0	4.0	4.0	4.5
14	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	121.0	4.0	4.0	4.5
15	simple	if if if if if if if if if	130.0	4.0	4.0	4.5
16	simple	how how how how how how how how how	139.0	4.0	4.0	4.5
17	word	pi ter pie per picked peck out pro per caw fee pot through thurs the thir ti three thieves thought throne	148.0	4.0	4.0	4.5
18	word	the thir ti three thieves thought throne pi ter pie per picked peck out pro per caw fee pot through thurs	157.0	4.0	4.0	4.5
19	word	pro per caw fee pot through thurs pi ter pie per picked peck out how much would a chuck if thrilled	166.0	4.0	4.0	4.5
20	random	pie pro through thurs chuck if much peck pot ter per picked fee pi how thrilled would per out a caw	175.0	4.0	4.0	4.5
21	word	pi ter pie per picked peck out the thir ti three thieves thought throne pro per caw fee pot through thurs	184.0	4.0	4.0	4.5
22	simple	pie pie pie pie pie pie pie pie pie	193.0	4.0	4.0	4.5
23	word	pi ter pie per picked peck out pro per caw fee pot through thurs how much would a chuck if thrilled	202.0	4.0	4.0	4.5
24	word	how much would a chuck if thrilled pi ter pie per picked peck out the thir ti three thieves thought throne	211.0	4.0	4.0	4.5
25	word	the thir ti three thieves thought throne pro per caw fee pot through thurs pi ter pie per picked peck out	220.0	4.0	4.0	4.5
26	simple	much much much much much much much much much	229.0	4.0	4.0	4.5
27	word	the thir ti three thieves thought throne pro per caw fee pot through thurs how much would a chuck if thrilled	238.0	4.0	4.0	4.5
28	word	pi ter pie per picked peck out how much would a chuck if thrilled the thir ti three thieves thought throne	247.0	4.0	4.0	4.5
29	simple	throne throne throne throne throne throne throne throne throne	256.0	4.0	4.0	4.5
30	random	peck thieves caw per thir throne through pi three pot pie the fee ter out pro per picked ti thurs thought	265.0	4.0	4.0	4.5
31	random	out thurs peck through pro pie thir pot picked fee thought thieves ti three per caw throne ter per pi the	274.0	4.0	4.0	4.5
32	random	how fee through caw if pro would thrilled pot thurs thieves ti much thought chuck three a thir throne the per	283.0	4.0	4.0	4.5
33	random	thir throne picked pie through pro thought caw ter per thieves three per ti pot thurs out pi peck fee the	292.0	4.0	4.0	4.5
34	simple	three three three three three three three three three	301.0	4.0	4.0	4.5
35	random	fee ter three thought picked pie thir out the peck thurs pot caw thieves throne pi pro through per per ti	310.0	4.0	4.0	4.5
36	random	through a thurs how three much thir pot per thought if ti chuck fee would the thieves thrilled caw pro throne	319.0	4.0	4.0	4.5
37	word	how much would a chuck if thrilled the thir ti three thieves thought throne pro per caw fee pot through thurs	328.0	4.0	4.0	4.5
