trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	mih mih mih mih mih mih mih mih mih	4.0	4.0	4.0	4.5
2	simple	naw naw naw naw naw naw naw naw naw	13.0	4.0	4.0	4.5
3	simple	ter ter ter ter ter ter ter ter ter	22.0	4.0	4.0	4.5
4	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	31.0	4.0	4.0	4.5
5	simple	a a a a a a a a a	40.0	4.0	4.0	4.5
6	simple	out out out out out out out out out	49.0	4.0	4.0	4.5
7	simple	airy airy airy airy airy airy airy airy airy	58.0	4.0	4.0	4.5
8	simple	ter ter ter ter ter ter ter ter ter	67.0	4.0	4.0	4.5
9	simple	much much much much much much much much much	76.0	4.0	4.0	4.5
10	simple	imah imah imah imah imah imah imah imah imah	85.0	4.0	4.0	4.5
11	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	94.0	4.0	4.0	4.5
12	simple	pot pot pot pot pot pot pot pot pot	103.0	4.0	4.0	4.5
13	simple	three three three three three three three three three	112.0	4.0	4.0	4.5
14	simple	juh juh juh juh juh juh juh juh juh	121.0	4.0	4.0	4.5
15	simple	the the the the the the the the the	130.0	4.0	4.0	4.5
16	simple	throne throne throne throne throne throne throne throne throne	139.0	4.0	4.0	4.5
17	simple	pro pro pro pro pro pro pro pro pro	148.0	4.0	4.0	4.5
18	simple	leh leh leh leh leh leh leh leh leh	157.0	4.0	4.0	4.5
19	simple	caw caw caw caw caw caw caw caw caw	166.0	4.0	4.0	4.5
20	simple	pie pie pie pie pie pie pie pie pie	175.0	4.0	4.0	4.5
21	simple	pie pie pie pie pie pie pie pie pie	184.0	4.0	4.0	4.5
22	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	193.0	4.0	4.0	4.5
23	simple	pi pi pi pi pi pi pi pi pi	202.0	4.0	4.0	4.5
24	simple	picked picked picked picked picked picked picked picked picked	211.0	4.0	4.0	4.5
25	simple	would would would would would would would would would	220.0	4.0	4.0	4.5
26	simple	pi pi pi pi pi pi pi pi pi	229.0	4.0	4.0	4.5
27	simple	per per per per per per per per per	238.0	4.0	4.0	4.5
28	simple	out out out out out out out out out	247.0	4.0	4.0	4.5
29	simple	ver ver ver ver ver ver ver ver ver	256.0	4.0	4.0	4.5
30	simple	picked picked picked picked picked picked picked picked picked	265.0	4.0	4.0	4.5
31	simple	through through through through through through through through through	274.0	4.0	4.0	4.5
32	simple	jin jin jin jin jin jin jin jin jin	283.0	4.0	4.0	4.5
33	simple	ser ser ser ser ser ser ser ser ser	292.0	4.0	4.0	4.5
34	simple	through through through through through through through through through	301.0	4.0	4.0	4.5
35	simple	if if if if if if if if if	310.0	4.0	4.0	4.5
36	simple	neh neh neh neh neh neh neh neh neh	319.0	4.0	4.0	4.5
37	simple	ser ser ser ser ser ser ser ser ser	328.0	4.0	4.0	4.5
38	simple	naw naw naw naw naw naw naw naw naw	337.0	4.0	4.0	4.5
39	simple	jur jur jur jur jur jur jur jur jur	346.0	4.0	4.0	4.5
40	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	355.0	4.0	4.0	4.5
