trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ser ser ser ser ser ser ser ser ser	4.0	4.0	4.0	4.5
2	random	day neh how thrilled leh jin would naw if chuck much less ser a juh ther jur ver mih airy imah	13.0	4.0	4.0	4.5
3	simple	how how how how how how how how how	22.0	4.0	4.0	4.5
4	simple	out out out out out out out out out	31.0	4.0	4.0	4.5
5	simple	imah imah imah imah imah imah imah imah imah	40.0	4.0	4.0	4.5
6	random	a picked ther leh would pi much ter thrilled peck ver pie if neh day chuck less out per how ser	49.0	4.0	4.0	4.5
7	random	ver how less would out ter ther chuck pi pie per a leh picked ser peck thrilled day if neh much	58.0	4.0	4.0	4.5
8	simple	pi pi pi pi pi pi pi pi pi	67.0	4.0	4.0	4.5
9	word	how much would a chuck if thrilled imah jin airy mih naw juh jur less ser leh ther neh ver day	76.0	4.0	4.0	4.5
10	simple	mih mih mih mih mih mih mih mih mih	85.0	4.0	4.0	4.5
11	simple	would would would would would would would would would	94.0	4.0	4.0	4.5
12	word	imah jin airy mih naw juh jur pi ter pie per picked peck out how much would a chuck if thrilled	103.0	4.0	4.0	4.5
13	random	pi picked ver much ther a per day how would ser out if ter peck thrilled pie neh less leh chuck	112.0	4.0	4.0	4.5
14	word	less ser leh ther neh ver day imah jin airy mih naw juh jur pi ter pie per picked peck out	121.0	4.0	4.0	4.5
15	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	130.0	4.0	4.0	4.5
16	random	ser out leh ther picked pie ter peck mih less neh airy naw ver pi per juh day jin jur imah	139.0	4.0	4.0	4.5
17	random	day thrilled mih leh how would much ser jin if jur less imah juh airy ther ver naw chuck neh a	148.0	4.0	4.0	4.5
18	random	pi if juh pie how jin mih much naw a out peck chuck ter imah would picked per airy thrilled jur	157.0	4.0	4.0	4.5
19	simple	leh leh leh leh leh leh leh leh leh	166.0	4.0	4.0	4.5
20	simple	much much much much much much much much much	175.0	4.0	4.0	4.5
21	word	how much would a chuck if thrilled pi ter pie per picked peck out imah jin airy mih naw juh jur	184.0	4.0	4.0	4.5
22	word	imah jin airy mih naw juh jur how much would a chuck if thrilled pi ter pie per picked peck out	193.0	4.0	4.0	4.5
23	word	pi ter pie per picked peck out imah jin airy mih naw juh jur less ser leh ther neh ver day	202.0	4.0	4.0	4.5
24	random	neh if leh mih naw thrilled imah jin day ser would how jur a chuck ver airy ther much juh less	211.0	4.0	4.0	4.5
25	random	chuck out if pi imah much thrilled would a per ter how airy pie jur juh mih picked jin peck naw	220.0	4.0	4.0	4.5
26	word	imah jin airy mih naw juh jur pi ter pie per picked peck out less ser leh ther neh ver day	229.0	4.0	4.0	4.5
27	simple	neh neh neh neh neh neh neh neh neh	238.0	4.0	4.0	4.5
28	word	how much would a chuck if thrilled less ser leh ther neh ver day pi ter pie per picked peck out	247.0	4.0	4.0	4.5
29	word	how much would a chuck if thrilled less ser leh ther neh ver day imah jin airy mih naw juh jur	256.0	4.0	4.0	4.5
30	word	how much would a chuck if thrilled pi ter pie per picked peck out less ser leh ther neh ver day	265.0	4.0	4.0	4.5
31	word	less ser leh ther neh ver day imah jin airy mih naw juh jur how much would a chuck if thrilled	274.0	4.0	4.0	4.5
32	random	ther ser jur would leh airy neh a day how juh naw much imah less if thrilled jin ver chuck mih	283.0	4.0	4.0	4.5
33	simple	per per per per per per per per per	292.0	4.0	4.0	4.5
34	word	pi ter pie per picked peck out less ser leh ther neh ver day imah jin airy mih naw juh jur	301.0	4.0	4.0	4.5
35	simple	ter ter ter ter ter ter ter ter ter	310.0	4.0	4.0	4.5
36	random	ter imah airy ther juh mih pie per peck out ver pi naw jin less leh neh ser picked day jur	319.0	4.0	4.0	4.5
37	word	pi ter pie per picked peck out less ser leh ther neh ver day how much would a chuck if thrilled	328.0	4.0	4.0	4.5
