trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	through through through through through through through through through	4.0	4.0	4.0	4.5
2	simple	through through through through through through through through through	13.0	4.0	4.0	4.5
3	simple	pi pi pi pi pi pi pi pi pi	22.0	4.0	4.0	4.5
4	simple	ther ther ther ther ther ther ther ther ther	31.0	4.0	4.0	4.5
5	simple	pie pie pie pie pie pie pie pie pie	40.0	4.0	4.0	4.5
6	simple	throne throne throne throne throne throne throne throne throne	49.0	4.0	4.0	4.5
7	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	58.0	4.0	4.0	4.5
8	simple	thir thir thir thir thir thir thir thir thir	67.0	4.0	4.0	4.5
9	simple	day day day day day day day day day	76.0	4.0	4.0	4.5
10	simple	fee fee fee fee fee fee fee fee fee	85.0	4.0	4.0	4.5
11	simple	per per per per per per per per per	94.0	4.0	4.0	4.5
12	simple	throne throne throne throne throne throne throne throne throne	103.0	4.0	4.0	4.5
13	simple	ti ti ti ti ti ti ti ti ti	112.0	4.0	4.0	4.5
14	simple	pot pot pot pot pot pot pot pot pot	121.0	4.0	4.0	4.5
15	simple	pot pot pot pot pot pot pot pot pot	130.0	4.0	4.0	4.5
16	simple	three three three three three three three three three	139.0	4.0	4.0	4.5
17	simple	neh neh neh neh neh neh neh neh neh	148.0	4.0	4.0	4.5
18	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	157.0	4.0	4.0	4.5
19	simple	picked picked picked picked picked picked picked picked picked	166.0	4.0	4.0	4.5
20	simple	thought thought thought thought thought thought thought thought thought	175.0	4.0	4.0	4.5
21	simple	leh leh leh leh leh leh leh leh leh	184.0	4.0	4.0	4.5
22	simple	pie pie pie pie pie pie pie pie pie	193.0	4.0	4.0	4.5
23	simple	three three three three three three three three three	202.0	4.0	4.0	4.5
24	simple	thir thir thir thir thir thir thir thir thir	211.0	4.0	4.0	4.5
25	simple	ther ther ther ther ther ther ther ther ther	220.0	4.0	4.0	4.5
26	simple	leh leh leh leh leh leh leh leh leh	229.0	4.0	4.0	4.5
