trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	per per per per per per per per per 	4.0	1	4.0	4.5	2.0
2	0	jur jur jur jur jur jur jur jur jur 	10.0	1	4.0	4.5	2.0
3	0	through through through through through through through through through 	16.0	1	4.0	4.5	2.0
4	0	out out out out out out out out out 	22.0	1	4.0	4.5	2.0
5	0	pro pro pro pro pro pro pro pro pro 	28.0	1	4.0	4.5	2.0
6	0	naw naw naw naw naw naw naw naw naw 	34.0	1	4.0	4.5	2.0
7	0	imah imah imah imah imah imah imah imah imah 	40.0	1	4.0	4.5	2.0
8	0	pot pot pot pot pot pot pot pot pot 	46.0	1	4.0	4.5	2.0
9	0	through through through through through through through through through 	52.0	1	4.0	4.5	2.0
10	0	peck peck peck peck peck peck peck peck peck 	58.0	1	4.0	4.5	2.0
11	0	pot pot pot pot pot pot pot pot pot 	64.0	1	4.0	4.5	2.0
12	0	pro pro pro pro pro pro pro pro pro 	70.0	1	4.0	4.5	2.0
13	0	naw naw naw naw naw naw naw naw naw 	76.0	1	4.0	4.5	2.0
14	0	three three three three three three three three three 	82.0	1	4.0	4.5	2.0
15	0	imah imah imah imah imah imah imah imah imah 	88.0	1	4.0	4.5	2.0
16	0	jur jur jur jur jur jur jur jur jur 	94.0	1	4.0	4.5	2.0
17	0	per per per per per per per per per 	100.0	1	4.0	4.5	2.0
18	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	106.0	1	4.0	4.5	2.0
19	0	pro pro pro pro pro pro pro pro pro 	112.0	1	4.0	4.5	2.0
20	0	jur jur jur jur jur jur jur jur jur 	118.0	1	4.0	4.5	2.0
21	0	imah imah imah imah imah imah imah imah imah 	124.0	1	4.0	4.5	2.0
22	0	three three three three three three three three three 	130.0	1	4.0	4.5	2.0
23	0	through through through through through through through through through 	136.0	1	4.0	4.5	2.0
24	0	naw naw naw naw naw naw naw naw naw 	142.0	1	4.0	4.5	2.0
25	0	pro pro pro pro pro pro pro pro pro 	148.0	1	4.0	4.5	2.0
26	0	through through through through through through through through through 	154.0	1	4.0	4.5	2.0
27	0	jur jur jur jur jur jur jur jur jur 	160.0	1	4.0	4.5	2.0
28	0	naw naw naw naw naw naw naw naw naw 	166.0	1	4.0	4.5	2.0
29	0	out out out out out out out out out 	172.0	1	4.0	4.5	2.0
30	0	per per per per per per per per per 	178.0	1	4.0	4.5	2.0
31	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	184.0	1	4.0	4.5	2.0
32	0	pot pot pot pot pot pot pot pot pot 	190.0	1	4.0	4.5	2.0
33	0	peck peck peck peck peck peck peck peck peck 	196.0	1	4.0	4.5	2.0
34	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	202.0	1	4.0	4.5	2.0
35	0	naw naw naw naw naw naw naw naw naw 	208.0	1	4.0	4.5	2.0
36	0	pot pot pot pot pot pot pot pot pot 	214.0	1	4.0	4.5	2.0
37	0	pro pro pro pro pro pro pro pro pro 	220.0	1	4.0	4.5	2.0
38	0	jur jur jur jur jur jur jur jur jur 	226.0	1	4.0	4.5	2.0
39	0	imah imah imah imah imah imah imah imah imah 	232.0	1	4.0	4.5	2.0
40	0	through through through through through through through through through 	238.0	1	4.0	4.5	2.0
41	0	pro pro pro pro pro pro pro pro pro 	244.0	1	4.0	4.5	2.0
42	0	per per per per per per per per per 	250.0	1	4.0	4.5	2.0
43	0	peck peck peck peck peck peck peck peck peck 	256.0	1	4.0	4.5	2.0
44	0	imah imah imah imah imah imah imah imah imah 	262.0	1	4.0	4.5	2.0
45	0	pot pot pot pot pot pot pot pot pot 	268.0	1	4.0	4.5	2.0
46	0	through through through through through through through through through 	274.0	1	4.0	4.5	2.0
47	0	out out out out out out out out out 	280.0	1	4.0	4.5	2.0
48	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	286.0	1	4.0	4.5	2.0
49	0	per per per per per per per per per 	292.0	1	4.0	4.5	2.0
50	0	peck peck peck peck peck peck peck peck peck 	298.0	1	4.0	4.5	2.0
51	0	through through through through through through through through through 	304.0	1	4.0	4.5	2.0
52	0	out out out out out out out out out 	310.0	1	4.0	4.5	2.0
53	0	pot pot pot pot pot pot pot pot pot 	316.0	1	4.0	4.5	2.0
54	0	naw naw naw naw naw naw naw naw naw 	322.0	1	4.0	4.5	2.0
55	0	pro pro pro pro pro pro pro pro pro 	328.0	1	4.0	4.5	2.0
56	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	334.0	1	4.0	4.5	2.0
57	0	three three three three three three three three three 	340.0	1	4.0	4.5	2.0
58	0	naw naw naw naw naw naw naw naw naw 	346.0	1	4.0	4.5	2.0
59	0	pot pot pot pot pot pot pot pot pot 	352.0	1	4.0	4.5	2.0
60	0	pro pro pro pro pro pro pro pro pro 	358.0	1	4.0	4.5	2.0
61	0	through through through through through through through through through 	364.0	1	4.0	4.5	2.0
62	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	370.0	1	4.0	4.5	2.0
63	0	out out out out out out out out out 	376.0	1	4.0	4.5	2.0
64	0	per per per per per per per per per 	382.0	1	4.0	4.5	2.0
