trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	jur jur jur jur jur jur jur jur jur	4.0	4.0	4.0	4.5
2	simple	juh juh juh juh juh juh juh juh juh	13.0	4.0	4.0	4.5
3	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	22.0	4.0	4.0	4.5
4	simple	pro pro pro pro pro pro pro pro pro	31.0	4.0	4.0	4.5
5	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	40.0	4.0	4.0	4.5
6	simple	a a a a a a a a a	49.0	4.0	4.0	4.5
7	simple	through through through through through through through through through	58.0	4.0	4.0	4.5
8	simple	per per per per per per per per per	67.0	4.0	4.0	4.5
9	simple	per per per per per per per per per	76.0	4.0	4.0	4.5
10	simple	pot pot pot pot pot pot pot pot pot	85.0	4.0	4.0	4.5
11	simple	leh leh leh leh leh leh leh leh leh	94.0	4.0	4.0	4.5
12	simple	caw caw caw caw caw caw caw caw caw	103.0	4.0	4.0	4.5
13	simple	neh neh neh neh neh neh neh neh neh	112.0	4.0	4.0	4.5
14	simple	pie pie pie pie pie pie pie pie pie	121.0	4.0	4.0	4.5
15	simple	how how how how how how how how how	130.0	4.0	4.0	4.5
16	simple	jur jur jur jur jur jur jur jur jur	139.0	4.0	4.0	4.5
17	simple	leh leh leh leh leh leh leh leh leh	148.0	4.0	4.0	4.5
18	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	157.0	4.0	4.0	4.5
19	simple	the the the the the the the the the	166.0	4.0	4.0	4.5
20	simple	pie pie pie pie pie pie pie pie pie	175.0	4.0	4.0	4.5
21	simple	fee fee fee fee fee fee fee fee fee	184.0	4.0	4.0	4.5
22	simple	ver ver ver ver ver ver ver ver ver	193.0	4.0	4.0	4.5
23	simple	jin jin jin jin jin jin jin jin jin	202.0	4.0	4.0	4.5
24	simple	naw naw naw naw naw naw naw naw naw	211.0	4.0	4.0	4.5
25	simple	ti ti ti ti ti ti ti ti ti	220.0	4.0	4.0	4.5
26	simple	mih mih mih mih mih mih mih mih mih	229.0	4.0	4.0	4.5
27	simple	pi pi pi pi pi pi pi pi pi	238.0	4.0	4.0	4.5
28	simple	how how how how how how how how how	247.0	4.0	4.0	4.5
29	simple	thought thought thought thought thought thought thought thought thought	256.0	4.0	4.0	4.5
30	simple	airy airy airy airy airy airy airy airy airy	265.0	4.0	4.0	4.5
31	simple	fee fee fee fee fee fee fee fee fee	274.0	4.0	4.0	4.5
32	simple	through through through through through through through through through	283.0	4.0	4.0	4.5
33	simple	ter ter ter ter ter ter ter ter ter	292.0	4.0	4.0	4.5
34	simple	pot pot pot pot pot pot pot pot pot	301.0	4.0	4.0	4.5
35	simple	peck peck peck peck peck peck peck peck peck	310.0	4.0	4.0	4.5
36	simple	ther ther ther ther ther ther ther ther ther	319.0	4.0	4.0	4.5
37	simple	pi pi pi pi pi pi pi pi pi	328.0	4.0	4.0	4.5
38	simple	caw caw caw caw caw caw caw caw caw	337.0	4.0	4.0	4.5
39	simple	the the the the the the the the the	346.0	4.0	4.0	4.5
40	simple	less less less less less less less less less	355.0	4.0	4.0	4.5
