trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	random	chuck leh day how peck ter a picked ser ver if less would out much thrilled ther per pie pi neh	4.0	4.0	4.0	4.5
2	simple	how how how how how how how how how	13.0	4.0	4.0	4.5
3	word	pi ter pie per picked peck out the thir ti three thieves thought throne less ser leh ther neh ver day	22.0	4.0	4.0	4.5
4	random	peck pie ther thrilled leh picked out would per ver how ter if a much day neh chuck ser pi less	31.0	4.0	4.0	4.5
5	simple	ter ter ter ter ter ter ter ter ter	40.0	4.0	4.0	4.5
6	word	how much would a chuck if thrilled pi ter pie per picked peck out the thir ti three thieves thought throne	49.0	4.0	4.0	4.5
7	random	thieves much how would neh ther if the less ver ser three day thir throne leh a ti chuck thought thrilled	58.0	4.0	4.0	4.5
8	random	out neh ti pi leh ther ver ser day per picked pie the three thieves throne ter less peck thought thir	67.0	4.0	4.0	4.5
9	simple	pie pie pie pie pie pie pie pie pie	76.0	4.0	4.0	4.5
10	word	how much would a chuck if thrilled the thir ti three thieves thought throne pi ter pie per picked peck out	85.0	4.0	4.0	4.5
11	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	94.0	4.0	4.0	4.5
12	random	thought a throne three pie ter thir if pi much peck thieves the how per out thrilled chuck picked would ti	103.0	4.0	4.0	4.5
13	simple	day day day day day day day day day	112.0	4.0	4.0	4.5
14	simple	much much much much much much much much much	121.0	4.0	4.0	4.5
15	simple	ser ser ser ser ser ser ser ser ser	130.0	4.0	4.0	4.5
16	word	how much would a chuck if thrilled the thir ti three thieves thought throne less ser leh ther neh ver day	139.0	4.0	4.0	4.5
17	simple	leh leh leh leh leh leh leh leh leh	148.0	4.0	4.0	4.5
18	word	pi ter pie per picked peck out less ser leh ther neh ver day how much would a chuck if thrilled	157.0	4.0	4.0	4.5
19	word	the thir ti three thieves thought throne pi ter pie per picked peck out how much would a chuck if thrilled	166.0	4.0	4.0	4.5
20	word	pi ter pie per picked peck out less ser leh ther neh ver day the thir ti three thieves thought throne	175.0	4.0	4.0	4.5
21	word	less ser leh ther neh ver day how much would a chuck if thrilled pi ter pie per picked peck out	184.0	4.0	4.0	4.5
22	word	how much would a chuck if thrilled less ser leh ther neh ver day the thir ti three thieves thought throne	193.0	4.0	4.0	4.5
23	simple	neh neh neh neh neh neh neh neh neh	202.0	4.0	4.0	4.5
24	simple	throne throne throne throne throne throne throne throne throne	211.0	4.0	4.0	4.5
25	word	less ser leh ther neh ver day the thir ti three thieves thought throne pi ter pie per picked peck out	220.0	4.0	4.0	4.5
26	simple	the the the the the the the the the	229.0	4.0	4.0	4.5
27	random	peck leh ti throne thought pi ver ser the ther out ter day per pie thir picked less three thieves neh	238.0	4.0	4.0	4.5
28	random	pie ter day neh peck a per picked pi ser how thrilled leh ther out would chuck less much if ver	247.0	4.0	4.0	4.5
29	simple	ti ti ti ti ti ti ti ti ti	256.0	4.0	4.0	4.5
30	word	the thir ti three thieves thought throne less ser leh ther neh ver day how much would a chuck if thrilled	265.0	4.0	4.0	4.5
31	simple	pi pi pi pi pi pi pi pi pi	274.0	4.0	4.0	4.5
32	word	the thir ti three thieves thought throne how much would a chuck if thrilled pi ter pie per picked peck out	283.0	4.0	4.0	4.5
33	word	the thir ti three thieves thought throne pi ter pie per picked peck out less ser leh ther neh ver day	292.0	4.0	4.0	4.5
34	simple	ver ver ver ver ver ver ver ver ver	301.0	4.0	4.0	4.5
35	word	how much would a chuck if thrilled pi ter pie per picked peck out less ser leh ther neh ver day	310.0	4.0	4.0	4.5
36	word	the thir ti three thieves thought throne how much would a chuck if thrilled less ser leh ther neh ver day	319.0	4.0	4.0	4.5
37	random	ver day picked thir neh out per throne ti thieves thought pie ther the leh ser pi ter peck three less	328.0	4.0	4.0	4.5
