trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pi pi pi pi pi pi pi pi pi	4.0	4.0	4.0	4.5
2	simple	fee fee fee fee fee fee fee fee fee	13.0	4.0	4.0	4.5
3	simple	day day day day day day day day day	22.0	4.0	4.0	4.5
4	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	31.0	4.0	4.0	4.5
5	simple	ver ver ver ver ver ver ver ver ver	40.0	4.0	4.0	4.5
6	simple	pro pro pro pro pro pro pro pro pro	49.0	4.0	4.0	4.5
7	simple	neh neh neh neh neh neh neh neh neh	58.0	4.0	4.0	4.5
8	simple	picked picked picked picked picked picked picked picked picked	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	ser ser ser ser ser ser ser ser ser	85.0	4.0	4.0	4.5
11	simple	per per per per per per per per per	94.0	4.0	4.0	4.5
12	simple	less less less less less less less less less	103.0	4.0	4.0	4.5
13	simple	much much much much much much much much much	112.0	4.0	4.0	4.5
14	simple	pie pie pie pie pie pie pie pie pie	121.0	4.0	4.0	4.5
15	simple	less less less less less less less less less	130.0	4.0	4.0	4.5
16	simple	leh leh leh leh leh leh leh leh leh	139.0	4.0	4.0	4.5
17	simple	out out out out out out out out out	148.0	4.0	4.0	4.5
18	simple	day day day day day day day day day	157.0	4.0	4.0	4.5
19	simple	through through through through through through through through through	166.0	4.0	4.0	4.5
20	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	175.0	4.0	4.0	4.5
21	simple	peck peck peck peck peck peck peck peck peck	184.0	4.0	4.0	4.5
22	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	193.0	4.0	4.0	4.5
23	simple	how how how how how how how how how	202.0	4.0	4.0	4.5
24	simple	ter ter ter ter ter ter ter ter ter	211.0	4.0	4.0	4.5
25	simple	ther ther ther ther ther ther ther ther ther	220.0	4.0	4.0	4.5
26	simple	pot pot pot pot pot pot pot pot pot	229.0	4.0	4.0	4.5
