trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	thought thought thought thought thought thought thought thought thought 	4.0	1	4.0	4.5	2.0
2	0	ther ther ther ther ther ther ther ther ther 	10.0	1	4.0	4.5	2.0
3	0	pi pi pi pi pi pi pi pi pi 	16.0	1	4.0	4.5	2.0
4	0	ti ti ti ti ti ti ti ti ti 	22.0	1	4.0	4.5	2.0
5	0	peck peck peck peck peck peck peck peck peck 	28.0	1	4.0	4.5	2.0
6	0	per per per per per per per per per 	34.0	1	4.0	4.5	2.0
7	0	throne throne throne throne throne throne throne throne throne 	40.0	1	4.0	4.5	2.0
8	0	mih mih mih mih mih mih mih mih mih 	46.0	1	4.0	4.5	2.0
9	0	per per per per per per per per per 	52.0	1	4.0	4.5	2.0
10	0	ther ther ther ther ther ther ther ther ther 	58.0	1	4.0	4.5	2.0
11	0	pi pi pi pi pi pi pi pi pi 	64.0	1	4.0	4.5	2.0
12	0	peck peck peck peck peck peck peck peck peck 	70.0	1	4.0	4.5	2.0
13	0	ti ti ti ti ti ti ti ti ti 	76.0	1	4.0	4.5	2.0
14	0	ver ver ver ver ver ver ver ver ver 	82.0	1	4.0	4.5	2.0
15	0	throne throne throne throne throne throne throne throne throne 	88.0	1	4.0	4.5	2.0
16	0	mih mih mih mih mih mih mih mih mih 	94.0	1	4.0	4.5	2.0
17	0	ther ther ther ther ther ther ther ther ther 	100.0	1	4.0	4.5	2.0
18	0	throne throne throne throne throne throne throne throne throne 	106.0	1	4.0	4.5	2.0
19	0	thought thought thought thought thought thought thought thought thought 	112.0	1	4.0	4.5	2.0
20	0	peck peck peck peck peck peck peck peck peck 	118.0	1	4.0	4.5	2.0
21	0	ver ver ver ver ver ver ver ver ver 	124.0	1	4.0	4.5	2.0
22	0	mih mih mih mih mih mih mih mih mih 	130.0	1	4.0	4.5	2.0
23	0	ti ti ti ti ti ti ti ti ti 	136.0	1	4.0	4.5	2.0
24	0	pi pi pi pi pi pi pi pi pi 	142.0	1	4.0	4.5	2.0
25	0	throne throne throne throne throne throne throne throne throne 	148.0	1	4.0	4.5	2.0
26	0	mih mih mih mih mih mih mih mih mih 	154.0	1	4.0	4.5	2.0
27	0	pi pi pi pi pi pi pi pi pi 	160.0	1	4.0	4.5	2.0
28	0	peck peck peck peck peck peck peck peck peck 	166.0	1	4.0	4.5	2.0
29	0	ti ti ti ti ti ti ti ti ti 	172.0	1	4.0	4.5	2.0
30	0	per per per per per per per per per 	178.0	1	4.0	4.5	2.0
31	0	ther ther ther ther ther ther ther ther ther 	184.0	1	4.0	4.5	2.0
32	0	ver ver ver ver ver ver ver ver ver 	190.0	1	4.0	4.5	2.0
33	0	mih mih mih mih mih mih mih mih mih 	196.0	1	4.0	4.5	2.0
34	0	per per per per per per per per per 	202.0	1	4.0	4.5	2.0
35	0	ti ti ti ti ti ti ti ti ti 	208.0	1	4.0	4.5	2.0
36	0	pi pi pi pi pi pi pi pi pi 	214.0	1	4.0	4.5	2.0
37	0	ther ther ther ther ther ther ther ther ther 	220.0	1	4.0	4.5	2.0
38	0	peck peck peck peck peck peck peck peck peck 	226.0	1	4.0	4.5	2.0
39	0	thought thought thought thought thought thought thought thought thought 	232.0	1	4.0	4.5	2.0
40	0	ver ver ver ver ver ver ver ver ver 	238.0	1	4.0	4.5	2.0
41	0	thought thought thought thought thought thought thought thought thought 	244.0	1	4.0	4.5	2.0
42	0	ti ti ti ti ti ti ti ti ti 	250.0	1	4.0	4.5	2.0
43	0	per per per per per per per per per 	256.0	1	4.0	4.5	2.0
44	0	pi pi pi pi pi pi pi pi pi 	262.0	1	4.0	4.5	2.0
45	0	throne throne throne throne throne throne throne throne throne 	268.0	1	4.0	4.5	2.0
46	0	peck peck peck peck peck peck peck peck peck 	274.0	1	4.0	4.5	2.0
47	0	ther ther ther ther ther ther ther ther ther 	280.0	1	4.0	4.5	2.0
48	0	mih mih mih mih mih mih mih mih mih 	286.0	1	4.0	4.5	2.0
49	0	per per per per per per per per per 	292.0	1	4.0	4.5	2.0
50	0	peck peck peck peck peck peck peck peck peck 	298.0	1	4.0	4.5	2.0
51	0	throne throne throne throne throne throne throne throne throne 	304.0	1	4.0	4.5	2.0
52	0	ther ther ther ther ther ther ther ther ther 	310.0	1	4.0	4.5	2.0
53	0	ti ti ti ti ti ti ti ti ti 	316.0	1	4.0	4.5	2.0
54	0	ver ver ver ver ver ver ver ver ver 	322.0	1	4.0	4.5	2.0
55	0	thought thought thought thought thought thought thought thought thought 	328.0	1	4.0	4.5	2.0
56	0	pi pi pi pi pi pi pi pi pi 	334.0	1	4.0	4.5	2.0
57	0	ti ti ti ti ti ti ti ti ti 	340.0	1	4.0	4.5	2.0
58	0	ver ver ver ver ver ver ver ver ver 	346.0	1	4.0	4.5	2.0
59	0	peck peck peck peck peck peck peck peck peck 	352.0	1	4.0	4.5	2.0
60	0	pi pi pi pi pi pi pi pi pi 	358.0	1	4.0	4.5	2.0
61	0	thought thought thought thought thought thought thought thought thought 	364.0	1	4.0	4.5	2.0
62	0	ther ther ther ther ther ther ther ther ther 	370.0	1	4.0	4.5	2.0
63	0	throne throne throne throne throne throne throne throne throne 	376.0	1	4.0	4.5	2.0
64	0	mih mih mih mih mih mih mih mih mih 	382.0	1	4.0	4.5	2.0
