trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	fee fee fee fee fee fee fee fee fee	5	1	4	5	1
2	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	11	1	4	5	1
3	simple	jur jur jur jur jur jur jur jur jur	17	1	4	5	1
4	simple	much much much much much much much much much	23	1	4	5	1
5	simple	per per per per per per per per per	29	1	4	5	1
6	simple	leh leh leh leh leh leh leh leh leh	35	1	4	5	1
7	simple	if if if if if if if if if	41	1	4	5	1
8	simple	imah imah imah imah imah imah imah imah imah	47	1	4	5	1
9	simple	a a a a a a a a a	53	1	4	5	1
10	simple	three three three three three three three three three	59	1	4	5	1
11	simple	ti ti ti ti ti ti ti ti ti	65	1	4	5	1
12	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	71	1	4	5	1
13	simple	day day day day day day day day day	77	1	4	5	1
14	simple	less less less less less less less less less	83	1	4	5	1
15	simple	how how how how how how how how how	89	1	4	5	1
16	simple	thought thought thought thought thought thought thought thought thought	95	1	4	5	1
17	simple	jin jin jin jin jin jin jin jin jin	101	1	4	5	1
18	simple	would would would would would would would would would	107	1	4	5	1
19	simple	pro pro pro pro pro pro pro pro pro	113	1	4	5	1
20	simple	picked picked picked picked picked picked picked picked picked	119	1	4	5	1
21	simple	pi pi pi pi pi pi pi pi pi	125	1	4	5	1
22	simple	airy airy airy airy airy airy airy airy airy	131	1	4	5	1
23	simple	ter ter ter ter ter ter ter ter ter	137	1	4	5	1
24	simple	juh juh juh juh juh juh juh juh juh	143	1	4	5	1
25	simple	mih mih mih mih mih mih mih mih mih	149	1	4	5	1
26	simple	peck peck peck peck peck peck peck peck peck	155	1	4	5	1
27	simple	out out out out out out out out out	161	1	4	5	1
28	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	167	1	4	5	1
29	simple	thir thir thir thir thir thir thir thir thir	173	1	4	5	1
30	simple	neh neh neh neh neh neh neh neh neh	179	1	4	5	1
31	simple	naw naw naw naw naw naw naw naw naw	185	1	4	5	1
32	simple	pot pot pot pot pot pot pot pot pot	191	1	4	5	1
33	simple	through through through through through through through through through	197	1	4	5	1
34	simple	per per per per per per per per per	203	1	4	5	1
35	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	209	1	4	5	1
36	simple	the the the the the the the the the	215	1	4	5	1
37	simple	throne throne throne throne throne throne throne throne throne	221	1	4	5	1
38	simple	ther ther ther ther ther ther ther ther ther	227	1	4	5	1
39	simple	caw caw caw caw caw caw caw caw caw	233	1	4	5	1
40	simple	pie pie pie pie pie pie pie pie pie	239	1	4	5	1
41	simple	ver ver ver ver ver ver ver ver ver	245	1	4	5	1
42	simple	ser ser ser ser ser ser ser ser ser	251	1	4	5	1
