trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	pro pro pro pro pro pro pro pro pro	5.0	1.0	4.0	5.0	1.0
2	simple	would would would would would would would would would	11.0	1.0	4.0	5.0	1.0
3	simple	fee fee fee fee fee fee fee fee fee	17.0	1.0	4.0	5.0	1.0
4	simple	how how how how how how how how how	23.0	1.0	4.0	5.0	1.0
5	simple	pie pie pie pie pie pie pie pie pie	29.0	1.0	4.0	5.0	1.0
6	simple	airy airy airy airy airy airy airy airy airy	35.0	1.0	4.0	5.0	1.0
7	simple	thought thought thought thought thought thought thought thought thought	41.0	1.0	4.0	5.0	1.0
8	simple	through through through through through through through through through	47.0	1.0	4.0	5.0	1.0
9	simple	caw caw caw caw caw caw caw caw caw	53.0	1.0	4.0	5.0	1.0
10	simple	per per per per per per per per per	59.0	1.0	4.0	5.0	1.0
11	simple	jin jin jin jin jin jin jin jin jin	65.0	1.0	4.0	5.0	1.0
12	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	71.0	1.0	4.0	5.0	1.0
13	simple	throne throne throne throne throne throne throne throne throne	77.0	1.0	4.0	5.0	1.0
14	simple	three three three three three three three three three	83.0	1.0	4.0	5.0	1.0
15	simple	peck peck peck peck peck peck peck peck peck	89.0	1.0	4.0	5.0	1.0
16	simple	a a a a a a a a a	95.0	1.0	4.0	5.0	1.0
17	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	101.0	1.0	4.0	5.0	1.0
18	simple	ti ti ti ti ti ti ti ti ti	107.0	1.0	4.0	5.0	1.0
19	simple	the the the the the the the the the	113.0	1.0	4.0	5.0	1.0
20	simple	out out out out out out out out out	119.0	1.0	4.0	5.0	1.0
21	simple	pi pi pi pi pi pi pi pi pi	125.0	1.0	4.0	5.0	1.0
22	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	131.0	1.0	4.0	5.0	1.0
23	simple	thir thir thir thir thir thir thir thir thir	137.0	1.0	4.0	5.0	1.0
24	simple	mih mih mih mih mih mih mih mih mih	143.0	1.0	4.0	5.0	1.0
25	simple	pot pot pot pot pot pot pot pot pot	149.0	1.0	4.0	5.0	1.0
26	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	155.0	1.0	4.0	5.0	1.0
27	simple	much much much much much much much much much	161.0	1.0	4.0	5.0	1.0
28	simple	ter ter ter ter ter ter ter ter ter	167.0	1.0	4.0	5.0	1.0
29	simple	if if if if if if if if if	173.0	1.0	4.0	5.0	1.0
30	simple	imah imah imah imah imah imah imah imah imah	179.0	1.0	4.0	5.0	1.0
31	simple	naw naw naw naw naw naw naw naw naw	185.0	1.0	4.0	5.0	1.0
32	simple	jur jur jur jur jur jur jur jur jur	191.0	1.0	4.0	5.0	1.0
33	simple	juh juh juh juh juh juh juh juh juh	197.0	1.0	4.0	5.0	1.0
