trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	4.0	4.0	4.0	4.5
2	simple	throne throne throne throne throne throne throne throne throne	13.0	4.0	4.0	4.5
3	simple	out out out out out out out out out	22.0	4.0	4.0	4.5
4	simple	ther ther ther ther ther ther ther ther ther	31.0	4.0	4.0	4.5
5	simple	leh leh leh leh leh leh leh leh leh	40.0	4.0	4.0	4.5
6	simple	through through through through through through through through through	49.0	4.0	4.0	4.5
7	simple	neh neh neh neh neh neh neh neh neh	58.0	4.0	4.0	4.5
8	simple	jin jin jin jin jin jin jin jin jin	67.0	4.0	4.0	4.5
9	simple	ver ver ver ver ver ver ver ver ver	76.0	4.0	4.0	4.5
10	simple	out out out out out out out out out	85.0	4.0	4.0	4.5
11	simple	much much much much much much much much much	94.0	4.0	4.0	4.5
12	simple	how how how how how how how how how	103.0	4.0	4.0	4.5
13	simple	thir thir thir thir thir thir thir thir thir	112.0	4.0	4.0	4.5
14	simple	ter ter ter ter ter ter ter ter ter	121.0	4.0	4.0	4.5
15	simple	day day day day day day day day day	130.0	4.0	4.0	4.5
16	simple	leh leh leh leh leh leh leh leh leh	139.0	4.0	4.0	4.5
17	simple	pie pie pie pie pie pie pie pie pie	148.0	4.0	4.0	4.5
18	simple	thought thought thought thought thought thought thought thought thought	157.0	4.0	4.0	4.5
19	simple	per per per per per per per per per	166.0	4.0	4.0	4.5
20	simple	fee fee fee fee fee fee fee fee fee	175.0	4.0	4.0	4.5
21	simple	caw caw caw caw caw caw caw caw caw	184.0	4.0	4.0	4.5
22	simple	pot pot pot pot pot pot pot pot pot	193.0	4.0	4.0	4.5
23	simple	ser ser ser ser ser ser ser ser ser	202.0	4.0	4.0	4.5
24	simple	a a a a a a a a a	211.0	4.0	4.0	4.5
25	simple	three three three three three three three three three	220.0	4.0	4.0	4.5
26	simple	airy airy airy airy airy airy airy airy airy	229.0	4.0	4.0	4.5
27	simple	ther ther ther ther ther ther ther ther ther	238.0	4.0	4.0	4.5
28	simple	ver ver ver ver ver ver ver ver ver	247.0	4.0	4.0	4.5
29	simple	fee fee fee fee fee fee fee fee fee	256.0	4.0	4.0	4.5
30	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	265.0	4.0	4.0	4.5
31	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	274.0	4.0	4.0	4.5
32	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	283.0	4.0	4.0	4.5
33	simple	pro pro pro pro pro pro pro pro pro	292.0	4.0	4.0	4.5
34	simple	the the the the the the the the the	301.0	4.0	4.0	4.5
35	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	310.0	4.0	4.0	4.5
36	simple	naw naw naw naw naw naw naw naw naw	319.0	4.0	4.0	4.5
37	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	328.0	4.0	4.0	4.5
38	simple	the the the the the the the the the	337.0	4.0	4.0	4.5
39	simple	three three three three three three three three three	346.0	4.0	4.0	4.5
40	simple	pot pot pot pot pot pot pot pot pot	355.0	4.0	4.0	4.5
