trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ter ter ter ter ter ter ter ter ter	4.0	4.0	4.0	4.5
2	simple	ser ser ser ser ser ser ser ser ser	13.0	4.0	4.0	4.5
3	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	22.0	4.0	4.0	4.5
4	simple	caw caw caw caw caw caw caw caw caw	31.0	4.0	4.0	4.5
5	simple	ti ti ti ti ti ti ti ti ti	40.0	4.0	4.0	4.5
6	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	49.0	4.0	4.0	4.5
7	simple	out out out out out out out out out	58.0	4.0	4.0	4.5
8	simple	out out out out out out out out out	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	ser ser ser ser ser ser ser ser ser	85.0	4.0	4.0	4.5
11	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	94.0	4.0	4.0	4.5
12	simple	ther ther ther ther ther ther ther ther ther	103.0	4.0	4.0	4.5
13	simple	the the the the the the the the the	112.0	4.0	4.0	4.5
14	simple	ver ver ver ver ver ver ver ver ver	121.0	4.0	4.0	4.5
15	simple	picked picked picked picked picked picked picked picked picked	130.0	4.0	4.0	4.5
16	simple	thir thir thir thir thir thir thir thir thir	139.0	4.0	4.0	4.5
17	simple	pot pot pot pot pot pot pot pot pot	148.0	4.0	4.0	4.5
18	simple	pro pro pro pro pro pro pro pro pro	157.0	4.0	4.0	4.5
19	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	166.0	4.0	4.0	4.5
20	simple	thought thought thought thought thought thought thought thought thought	175.0	4.0	4.0	4.5
21	simple	thir thir thir thir thir thir thir thir thir	184.0	4.0	4.0	4.5
22	simple	ter ter ter ter ter ter ter ter ter	193.0	4.0	4.0	4.5
23	simple	less less less less less less less less less	202.0	4.0	4.0	4.5
24	simple	pro pro pro pro pro pro pro pro pro	211.0	4.0	4.0	4.5
25	simple	thought thought thought thought thought thought thought thought thought	220.0	4.0	4.0	4.5
26	simple	picked picked picked picked picked picked picked picked picked	229.0	4.0	4.0	4.5
