trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	peck peck peck peck peck peck peck peck peck 	4.0	1	4.0	4.5	2.0
2	0	ter ter ter ter ter ter ter ter ter 	10.0	1	4.0	4.5	2.0
3	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	16.0	1	4.0	4.5	2.0
4	0	three three three three three three three three three 	22.0	1	4.0	4.5	2.0
5	0	leh leh leh leh leh leh leh leh leh 	28.0	1	4.0	4.5	2.0
6	0	day day day day day day day day day 	34.0	1	4.0	4.5	2.0
7	0	through through through through through through through through through 	40.0	1	4.0	4.5	2.0
8	0	thought thought thought thought thought thought thought thought thought 	46.0	1	4.0	4.5	2.0
9	0	ter ter ter ter ter ter ter ter ter 	52.0	1	4.0	4.5	2.0
10	0	through through through through through through through through through 	58.0	1	4.0	4.5	2.0
11	0	day day day day day day day day day 	64.0	1	4.0	4.5	2.0
12	0	leh leh leh leh leh leh leh leh leh 	70.0	1	4.0	4.5	2.0
13	0	thought thought thought thought thought thought thought thought thought 	76.0	1	4.0	4.5	2.0
14	0	jin jin jin jin jin jin jin jin jin 	82.0	1	4.0	4.5	2.0
15	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	88.0	1	4.0	4.5	2.0
16	0	peck peck peck peck peck peck peck peck peck 	94.0	1	4.0	4.5	2.0
17	0	day day day day day day day day day 	100.0	1	4.0	4.5	2.0
18	0	jin jin jin jin jin jin jin jin jin 	106.0	1	4.0	4.5	2.0
19	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	112.0	1	4.0	4.5	2.0
20	0	peck peck peck peck peck peck peck peck peck 	118.0	1	4.0	4.5	2.0
21	0	through through through through through through through through through 	124.0	1	4.0	4.5	2.0
22	0	leh leh leh leh leh leh leh leh leh 	130.0	1	4.0	4.5	2.0
23	0	three three three three three three three three three 	136.0	1	4.0	4.5	2.0
24	0	thought thought thought thought thought thought thought thought thought 	142.0	1	4.0	4.5	2.0
25	0	through through through through through through through through through 	148.0	1	4.0	4.5	2.0
26	0	leh leh leh leh leh leh leh leh leh 	154.0	1	4.0	4.5	2.0
27	0	ter ter ter ter ter ter ter ter ter 	160.0	1	4.0	4.5	2.0
28	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	166.0	1	4.0	4.5	2.0
29	0	three three three three three three three three three 	172.0	1	4.0	4.5	2.0
30	0	peck peck peck peck peck peck peck peck peck 	178.0	1	4.0	4.5	2.0
31	0	jin jin jin jin jin jin jin jin jin 	184.0	1	4.0	4.5	2.0
32	0	day day day day day day day day day 	190.0	1	4.0	4.5	2.0
33	0	jin jin jin jin jin jin jin jin jin 	196.0	1	4.0	4.5	2.0
34	0	peck peck peck peck peck peck peck peck peck 	202.0	1	4.0	4.5	2.0
35	0	ter ter ter ter ter ter ter ter ter 	208.0	1	4.0	4.5	2.0
36	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	214.0	1	4.0	4.5	2.0
37	0	through through through through through through through through through 	220.0	1	4.0	4.5	2.0
38	0	day day day day day day day day day 	226.0	1	4.0	4.5	2.0
39	0	leh leh leh leh leh leh leh leh leh 	232.0	1	4.0	4.5	2.0
40	0	thought thought thought thought thought thought thought thought thought 	238.0	1	4.0	4.5	2.0
41	0	day day day day day day day day day 	244.0	1	4.0	4.5	2.0
42	0	three three three three three three three three three 	250.0	1	4.0	4.5	2.0
43	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	256.0	1	4.0	4.5	2.0
44	0	jin jin jin jin jin jin jin jin jin 	262.0	1	4.0	4.5	2.0
45	0	leh leh leh leh leh leh leh leh leh 	268.0	1	4.0	4.5	2.0
46	0	through through through through through through through through through 	274.0	1	4.0	4.5	2.0
47	0	ter ter ter ter ter ter ter ter ter 	280.0	1	4.0	4.5	2.0
48	0	thought thought thought thought thought thought thought thought thought 	286.0	1	4.0	4.5	2.0
49	0	three three three three three three three three three 	292.0	1	4.0	4.5	2.0
50	0	peck peck peck peck peck peck peck peck peck 	298.0	1	4.0	4.5	2.0
51	0	jin jin jin jin jin jin jin jin jin 	304.0	1	4.0	4.5	2.0
52	0	ter ter ter ter ter ter ter ter ter 	310.0	1	4.0	4.5	2.0
53	0	leh leh leh leh leh leh leh leh leh 	316.0	1	4.0	4.5	2.0
54	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	322.0	1	4.0	4.5	2.0
55	0	through through through through through through through through through 	328.0	1	4.0	4.5	2.0
56	0	thought thought thought thought thought thought thought thought thought 	334.0	1	4.0	4.5	2.0
57	0	three three three three three three three three three 	340.0	1	4.0	4.5	2.0
58	0	through through through through through through through through through 	346.0	1	4.0	4.5	2.0
59	0	thought thought thought thought thought thought thought thought thought 	352.0	1	4.0	4.5	2.0
60	0	ter ter ter ter ter ter ter ter ter 	358.0	1	4.0	4.5	2.0
61	0	jin jin jin jin jin jin jin jin jin 	364.0	1	4.0	4.5	2.0
62	0	peck peck peck peck peck peck peck peck peck 	370.0	1	4.0	4.5	2.0
63	0	leh leh leh leh leh leh leh leh leh 	376.0	1	4.0	4.5	2.0
64	0	thurs thurs thurs thurs thurs thurs thurs thurs thurs 	382.0	1	4.0	4.5	2.0
