trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	word	pro per caw fee pot through thurs less ser leh ther neh ver day how much would a chuck if thrilled	4.0	4.0	4.0	4.5
2	simple	pro pro pro pro pro pro pro pro pro	13.0	4.0	4.0	4.5
3	random	fee pot through picked pi neh ver day ther less pro per leh ser caw peck pie per ter thurs out	22.0	4.0	4.0	4.5
4	word	pro per caw fee pot through thurs pi ter pie per picked peck out less ser leh ther neh ver day	31.0	4.0	4.0	4.5
5	word	pro per caw fee pot through thurs pi ter pie per picked peck out how much would a chuck if thrilled	40.0	4.0	4.0	4.5
6	simple	pot pot pot pot pot pot pot pot pot	49.0	4.0	4.0	4.5
7	random	much pot fee if thrilled per how day neh less ver would a ser ther thurs chuck through pro caw leh	58.0	4.0	4.0	4.5
8	random	pro fee ver through less per picked pie peck per thurs pi ther pot out neh ser caw ter leh day	67.0	4.0	4.0	4.5
9	simple	pie pie pie pie pie pie pie pie pie	76.0	4.0	4.0	4.5
10	random	caw pot how pro through pie ter would thrilled much picked pi per thurs out fee a chuck if per peck	85.0	4.0	4.0	4.5
11	simple	picked picked picked picked picked picked picked picked picked	94.0	4.0	4.0	4.5
12	word	pro per caw fee pot through thurs how much would a chuck if thrilled pi ter pie per picked peck out	103.0	4.0	4.0	4.5
13	simple	less less less less less less less less less	112.0	4.0	4.0	4.5
14	random	pi leh thurs pot peck through per ter ser caw per pro ver fee neh less pie day ther picked out	121.0	4.0	4.0	4.5
15	word	how much would a chuck if thrilled pro per caw fee pot through thurs less ser leh ther neh ver day	130.0	4.0	4.0	4.5
16	word	pi ter pie per picked peck out how much would a chuck if thrilled less ser leh ther neh ver day	139.0	4.0	4.0	4.5
17	random	pi peck would ver leh a chuck much neh day how out ter ther per ser picked less if pie thrilled	148.0	4.0	4.0	4.5
18	random	pro peck through per ter neh ver thurs leh ser ther less out caw day pie fee pi per pot picked	157.0	4.0	4.0	4.5
19	word	pi ter pie per picked peck out less ser leh ther neh ver day how much would a chuck if thrilled	166.0	4.0	4.0	4.5
20	word	how much would a chuck if thrilled pi ter pie per picked peck out less ser leh ther neh ver day	175.0	4.0	4.0	4.5
21	word	less ser leh ther neh ver day pro per caw fee pot through thurs pi ter pie per picked peck out	184.0	4.0	4.0	4.5
22	word	less ser leh ther neh ver day pi ter pie per picked peck out pro per caw fee pot through thurs	193.0	4.0	4.0	4.5
23	simple	caw caw caw caw caw caw caw caw caw	202.0	4.0	4.0	4.5
24	random	how day chuck ser if neh ter less ver leh per picked ther peck out a thrilled pi pie much would	211.0	4.0	4.0	4.5
25	random	would if fee much pot how peck pro pie thurs ter picked a chuck pi through caw thrilled per out per	220.0	4.0	4.0	4.5
26	simple	through through through through through through through through through	229.0	4.0	4.0	4.5
27	random	per pi thrilled how much peck pie would through ter thurs out fee chuck per picked a pot pro caw if	238.0	4.0	4.0	4.5
28	word	less ser leh ther neh ver day how much would a chuck if thrilled pi ter pie per picked peck out	247.0	4.0	4.0	4.5
29	simple	how how how how how how how how how	256.0	4.0	4.0	4.5
30	simple	day day day day day day day day day	265.0	4.0	4.0	4.5
31	simple	ther ther ther ther ther ther ther ther ther	274.0	4.0	4.0	4.5
32	word	pi ter pie per picked peck out pro per caw fee pot through thurs how much would a chuck if thrilled	283.0	4.0	4.0	4.5
33	simple	much much much much much much much much much	292.0	4.0	4.0	4.5
34	random	pi day neh ser much less peck per pie leh ver a how chuck out if would thrilled ter ther picked	301.0	4.0	4.0	4.5
35	random	ser chuck much thrilled leh less ver a pi ther if how out day neh picked pie peck would ter per	310.0	4.0	4.0	4.5
36	simple	ver ver ver ver ver ver ver ver ver	319.0	4.0	4.0	4.5
