trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ti ti ti ti ti ti ti ti ti	4.0	4.0	4.0	4.5
2	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	13.0	4.0	4.0	4.5
3	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	22.0	4.0	4.0	4.5
4	simple	out out out out out out out out out	31.0	4.0	4.0	4.5
5	simple	ter ter ter ter ter ter ter ter ter	40.0	4.0	4.0	4.5
6	simple	ser ser ser ser ser ser ser ser ser	49.0	4.0	4.0	4.5
7	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	58.0	4.0	4.0	4.5
8	simple	pi pi pi pi pi pi pi pi pi	67.0	4.0	4.0	4.5
9	simple	ter ter ter ter ter ter ter ter ter	76.0	4.0	4.0	4.5
10	simple	peck peck peck peck peck peck peck peck peck	85.0	4.0	4.0	4.5
11	simple	ver ver ver ver ver ver ver ver ver	94.0	4.0	4.0	4.5
12	simple	thought thought thought thought thought thought thought thought thought	103.0	4.0	4.0	4.5
13	simple	the the the the the the the the the	112.0	4.0	4.0	4.5
14	simple	much much much much much much much much much	121.0	4.0	4.0	4.5
15	simple	ther ther ther ther ther ther ther ther ther	130.0	4.0	4.0	4.5
16	simple	if if if if if if if if if	139.0	4.0	4.0	4.5
17	simple	out out out out out out out out out	148.0	4.0	4.0	4.5
18	simple	how how how how how how how how how	157.0	4.0	4.0	4.5
19	simple	would would would would would would would would would	166.0	4.0	4.0	4.5
20	simple	throne throne throne throne throne throne throne throne throne	175.0	4.0	4.0	4.5
21	simple	how how how how how how how how how	184.0	4.0	4.0	4.5
22	simple	leh leh leh leh leh leh leh leh leh	193.0	4.0	4.0	4.5
23	simple	if if if if if if if if if	202.0	4.0	4.0	4.5
24	simple	per per per per per per per per per	211.0	4.0	4.0	4.5
25	simple	day day day day day day day day day	220.0	4.0	4.0	4.5
26	simple	ther ther ther ther ther ther ther ther ther	229.0	4.0	4.0	4.5
27	simple	pie pie pie pie pie pie pie pie pie	238.0	4.0	4.0	4.5
