trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	4.0	4.0	4.0	4.5
2	simple	per per per per per per per per per	13.0	4.0	4.0	4.5
3	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	22.0	4.0	4.0	4.5
4	simple	caw caw caw caw caw caw caw caw caw	31.0	4.0	4.0	4.5
5	simple	pi pi pi pi pi pi pi pi pi	40.0	4.0	4.0	4.5
6	simple	out out out out out out out out out	49.0	4.0	4.0	4.5
7	simple	a a a a a a a a a	58.0	4.0	4.0	4.5
8	simple	the the the the the the the the the	67.0	4.0	4.0	4.5
9	simple	pie pie pie pie pie pie pie pie pie	76.0	4.0	4.0	4.5
10	simple	three three three three three three three three three	85.0	4.0	4.0	4.5
11	simple	thir thir thir thir thir thir thir thir thir	94.0	4.0	4.0	4.5
12	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	103.0	4.0	4.0	4.5
13	simple	how how how how how how how how how	112.0	4.0	4.0	4.5
14	simple	much much much much much much much much much	121.0	4.0	4.0	4.5
15	simple	fee fee fee fee fee fee fee fee fee	130.0	4.0	4.0	4.5
16	simple	throne throne throne throne throne throne throne throne throne	139.0	4.0	4.0	4.5
17	simple	caw caw caw caw caw caw caw caw caw	148.0	4.0	4.0	4.5
18	simple	picked picked picked picked picked picked picked picked picked	157.0	4.0	4.0	4.5
19	simple	pi pi pi pi pi pi pi pi pi	166.0	4.0	4.0	4.5
20	simple	would would would would would would would would would	175.0	4.0	4.0	4.5
21	simple	thought thought thought thought thought thought thought thought thought	184.0	4.0	4.0	4.5
22	simple	peck peck peck peck peck peck peck peck peck	193.0	4.0	4.0	4.5
23	simple	pie pie pie pie pie pie pie pie pie	202.0	4.0	4.0	4.5
24	simple	throne throne throne throne throne throne throne throne throne	211.0	4.0	4.0	4.5
25	simple	if if if if if if if if if	220.0	4.0	4.0	4.5
26	simple	through through through through through through through through through	229.0	4.0	4.0	4.5
