trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	through through through through through through through through through	5	1	4	5	1
2	simple	day day day day day day day day day	11	1	4	5	1
3	simple	picked picked picked picked picked picked picked picked picked	17	1	4	5	1
4	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	23	1	4	5	1
5	simple	pro pro pro pro pro pro pro pro pro	29	1	4	5	1
6	simple	neh neh neh neh neh neh neh neh neh	35	1	4	5	1
7	simple	thir thir thir thir thir thir thir thir thir	41	1	4	5	1
8	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	47	1	4	5	1
9	simple	ver ver ver ver ver ver ver ver ver	53	1	4	5	1
10	simple	per per per per per per per per per	59	1	4	5	1
11	simple	juh juh juh juh juh juh juh juh juh	65	1	4	5	1
12	simple	ti ti ti ti ti ti ti ti ti	71	1	4	5	1
13	simple	throne throne throne throne throne throne throne throne throne	77	1	4	5	1
14	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	83	1	4	5	1
15	simple	caw caw caw caw caw caw caw caw caw	89	1	4	5	1
16	simple	ter ter ter ter ter ter ter ter ter	95	1	4	5	1
17	simple	would would would would would would would would would	101	1	4	5	1
18	simple	leh leh leh leh leh leh leh leh leh	107	1	4	5	1
19	simple	airy airy airy airy airy airy airy airy airy	113	1	4	5	1
20	simple	peck peck peck peck peck peck peck peck peck	119	1	4	5	1
21	simple	three three three three three three three three three	125	1	4	5	1
22	simple	much much much much much much much much much	131	1	4	5	1
23	simple	per per per per per per per per per	137	1	4	5	1
24	simple	mih mih mih mih mih mih mih mih mih	143	1	4	5	1
25	simple	ther ther ther ther ther ther ther ther ther	149	1	4	5	1
26	simple	out out out out out out out out out	155	1	4	5	1
27	simple	if if if if if if if if if	161	1	4	5	1
28	simple	a a a a a a a a a	167	1	4	5	1
29	simple	thought thought thought thought thought thought thought thought thought	173	1	4	5	1
30	simple	fee fee fee fee fee fee fee fee fee	179	1	4	5	1
31	simple	pot pot pot pot pot pot pot pot pot	185	1	4	5	1
32	simple	pi pi pi pi pi pi pi pi pi	191	1	4	5	1
33	simple	naw naw naw naw naw naw naw naw naw	197	1	4	5	1
34	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	203	1	4	5	1
35	simple	less less less less less less less less less	209	1	4	5	1
36	simple	jin jin jin jin jin jin jin jin jin	215	1	4	5	1
37	simple	pie pie pie pie pie pie pie pie pie	221	1	4	5	1
38	simple	how how how how how how how how how	227	1	4	5	1
39	simple	imah imah imah imah imah imah imah imah imah	233	1	4	5	1
40	simple	jur jur jur jur jur jur jur jur jur	239	1	4	5	1
41	simple	ser ser ser ser ser ser ser ser ser	245	1	4	5	1
42	simple	the the the the the the the the the	251	1	4	5	1
