trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	mih mih mih mih mih mih mih mih mih	4.0	4.0	4.0	4.5
2	simple	fee fee fee fee fee fee fee fee fee	13.0	4.0	4.0	4.5
3	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	22.0	4.0	4.0	4.5
4	simple	per per per per per per per per per	31.0	4.0	4.0	4.5
5	simple	peck peck peck peck peck peck peck peck peck	40.0	4.0	4.0	4.5
6	simple	picked picked picked picked picked picked picked picked picked	49.0	4.0	4.0	4.5
7	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	58.0	4.0	4.0	4.5
8	simple	would would would would would would would would would	67.0	4.0	4.0	4.5
9	simple	jur jur jur jur jur jur jur jur jur	76.0	4.0	4.0	4.5
10	simple	naw naw naw naw naw naw naw naw naw	85.0	4.0	4.0	4.5
11	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	94.0	4.0	4.0	4.5
12	simple	mih mih mih mih mih mih mih mih mih	103.0	4.0	4.0	4.5
13	simple	how how how how how how how how how	112.0	4.0	4.0	4.5
14	simple	airy airy airy airy airy airy airy airy airy	121.0	4.0	4.0	4.5
15	simple	if if if if if if if if if	130.0	4.0	4.0	4.5
16	simple	through through through through through through through through through	139.0	4.0	4.0	4.5
17	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	148.0	4.0	4.0	4.5
18	simple	ter ter ter ter ter ter ter ter ter	157.0	4.0	4.0	4.5
19	simple	pro pro pro pro pro pro pro pro pro	166.0	4.0	4.0	4.5
20	simple	pot pot pot pot pot pot pot pot pot	175.0	4.0	4.0	4.5
21	simple	pro pro pro pro pro pro pro pro pro	184.0	4.0	4.0	4.5
22	simple	much much much much much much much much much	193.0	4.0	4.0	4.5
23	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	202.0	4.0	4.0	4.5
24	simple	pot pot pot pot pot pot pot pot pot	211.0	4.0	4.0	4.5
25	simple	out out out out out out out out out	220.0	4.0	4.0	4.5
26	simple	pi pi pi pi pi pi pi pi pi	229.0	4.0	4.0	4.5
