trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	jin jin jin jin jin jin jin jin jin	4.0	4.0	4.0	4.5
2	simple	through through through through through through through through through	13.0	4.0	4.0	4.5
3	simple	imah imah imah imah imah imah imah imah imah	22.0	4.0	4.0	4.5
4	simple	a a a a a a a a a	31.0	4.0	4.0	4.5
5	simple	through through through through through through through through through	40.0	4.0	4.0	4.5
6	simple	naw naw naw naw naw naw naw naw naw	49.0	4.0	4.0	4.5
7	simple	ti ti ti ti ti ti ti ti ti	58.0	4.0	4.0	4.5
8	simple	pi pi pi pi pi pi pi pi pi	67.0	4.0	4.0	4.5
9	simple	three three three three three three three three three	76.0	4.0	4.0	4.5
10	simple	per per per per per per per per per	85.0	4.0	4.0	4.5
11	simple	caw caw caw caw caw caw caw caw caw	94.0	4.0	4.0	4.5
12	simple	per per per per per per per per per	103.0	4.0	4.0	4.5
13	simple	pot pot pot pot pot pot pot pot pot	112.0	4.0	4.0	4.5
14	simple	would would would would would would would would would	121.0	4.0	4.0	4.5
15	simple	mih mih mih mih mih mih mih mih mih	130.0	4.0	4.0	4.5
16	simple	jur jur jur jur jur jur jur jur jur	139.0	4.0	4.0	4.5
17	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	148.0	4.0	4.0	4.5
18	simple	mih mih mih mih mih mih mih mih mih	157.0	4.0	4.0	4.5
19	simple	pie pie pie pie pie pie pie pie pie	166.0	4.0	4.0	4.5
20	simple	fee fee fee fee fee fee fee fee fee	175.0	4.0	4.0	4.5
21	simple	leh leh leh leh leh leh leh leh leh	184.0	4.0	4.0	4.5
22	simple	airy airy airy airy airy airy airy airy airy	193.0	4.0	4.0	4.5
23	simple	a a a a a a a a a	202.0	4.0	4.0	4.5
24	simple	pot pot pot pot pot pot pot pot pot	211.0	4.0	4.0	4.5
25	simple	much much much much much much much much much	220.0	4.0	4.0	4.5
26	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	229.0	4.0	4.0	4.5
27	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	238.0	4.0	4.0	4.5
28	simple	pie pie pie pie pie pie pie pie pie	247.0	4.0	4.0	4.5
29	simple	pi pi pi pi pi pi pi pi pi	256.0	4.0	4.0	4.5
30	simple	thought thought thought thought thought thought thought thought thought	265.0	4.0	4.0	4.5
31	simple	throne throne throne throne throne throne throne throne throne	274.0	4.0	4.0	4.5
32	simple	neh neh neh neh neh neh neh neh neh	283.0	4.0	4.0	4.5
33	simple	thir thir thir thir thir thir thir thir thir	292.0	4.0	4.0	4.5
34	simple	throne throne throne throne throne throne throne throne throne	301.0	4.0	4.0	4.5
35	simple	ser ser ser ser ser ser ser ser ser	310.0	4.0	4.0	4.5
36	simple	fee fee fee fee fee fee fee fee fee	319.0	4.0	4.0	4.5
37	simple	picked picked picked picked picked picked picked picked picked	328.0	4.0	4.0	4.5
38	simple	jur jur jur jur jur jur jur jur jur	337.0	4.0	4.0	4.5
39	simple	less less less less less less less less less	346.0	4.0	4.0	4.5
40	simple	leh leh leh leh leh leh leh leh leh	355.0	4.0	4.0	4.5
