trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	4.0	4.0	4.0	4.5
2	simple	ter ter ter ter ter ter ter ter ter	13.0	4.0	4.0	4.5
3	simple	naw naw naw naw naw naw naw naw naw	22.0	4.0	4.0	4.5
4	simple	pot pot pot pot pot pot pot pot pot	31.0	4.0	4.0	4.5
5	simple	three three three three three three three three three	40.0	4.0	4.0	4.5
6	simple	picked picked picked picked picked picked picked picked picked	49.0	4.0	4.0	4.5
7	simple	ser ser ser ser ser ser ser ser ser	58.0	4.0	4.0	4.5
8	simple	pot pot pot pot pot pot pot pot pot	67.0	4.0	4.0	4.5
9	simple	would would would would would would would would would	76.0	4.0	4.0	4.5
10	simple	how how how how how how how how how	85.0	4.0	4.0	4.5
11	simple	much much much much much much much much much	94.0	4.0	4.0	4.5
12	simple	picked picked picked picked picked picked picked picked picked	103.0	4.0	4.0	4.5
13	simple	neh neh neh neh neh neh neh neh neh	112.0	4.0	4.0	4.5
14	simple	how how how how how how how how how	121.0	4.0	4.0	4.5
15	simple	day day day day day day day day day	130.0	4.0	4.0	4.5
16	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	139.0	4.0	4.0	4.5
17	simple	fee fee fee fee fee fee fee fee fee	148.0	4.0	4.0	4.5
18	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	157.0	4.0	4.0	4.5
19	simple	if if if if if if if if if	166.0	4.0	4.0	4.5
20	simple	a a a a a a a a a	175.0	4.0	4.0	4.5
21	simple	naw naw naw naw naw naw naw naw naw	184.0	4.0	4.0	4.5
22	simple	peck peck peck peck peck peck peck peck peck	193.0	4.0	4.0	4.5
23	simple	leh leh leh leh leh leh leh leh leh	202.0	4.0	4.0	4.5
24	simple	juh juh juh juh juh juh juh juh juh	211.0	4.0	4.0	4.5
25	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	220.0	4.0	4.0	4.5
26	simple	jin jin jin jin jin jin jin jin jin	229.0	4.0	4.0	4.5
27	simple	fee fee fee fee fee fee fee fee fee	238.0	4.0	4.0	4.5
28	simple	through through through through through through through through through	247.0	4.0	4.0	4.5
29	simple	thir thir thir thir thir thir thir thir thir	256.0	4.0	4.0	4.5
30	simple	less less less less less less less less less	265.0	4.0	4.0	4.5
31	simple	ther ther ther ther ther ther ther ther ther	274.0	4.0	4.0	4.5
32	simple	ver ver ver ver ver ver ver ver ver	283.0	4.0	4.0	4.5
33	simple	imah imah imah imah imah imah imah imah imah	292.0	4.0	4.0	4.5
34	simple	thought thought thought thought thought thought thought thought thought	301.0	4.0	4.0	4.5
35	simple	less less less less less less less less less	310.0	4.0	4.0	4.5
36	simple	the the the the the the the the the	319.0	4.0	4.0	4.5
37	simple	jur jur jur jur jur jur jur jur jur	328.0	4.0	4.0	4.5
38	simple	much much much much much much much much much	337.0	4.0	4.0	4.5
39	simple	day day day day day day day day day	346.0	4.0	4.0	4.5
40	simple	ser ser ser ser ser ser ser ser ser	355.0	4.0	4.0	4.5
