trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	caw caw caw caw caw caw caw caw caw	4.0	4.0	4.0	4.5
2	simple	picked picked picked picked picked picked picked picked picked	13.0	4.0	4.0	4.5
3	simple	out out out out out out out out out	22.0	4.0	4.0	4.5
4	simple	mih mih mih mih mih mih mih mih mih	31.0	4.0	4.0	4.5
5	simple	day day day day day day day day day	40.0	4.0	4.0	4.5
6	simple	ser ser ser ser ser ser ser ser ser	49.0	4.0	4.0	4.5
7	simple	naw naw naw naw naw naw naw naw naw	58.0	4.0	4.0	4.5
8	simple	naw naw naw naw naw naw naw naw naw	67.0	4.0	4.0	4.5
9	simple	leh leh leh leh leh leh leh leh leh	76.0	4.0	4.0	4.5
10	simple	ter ter ter ter ter ter ter ter ter	85.0	4.0	4.0	4.5
11	simple	pie pie pie pie pie pie pie pie pie	94.0	4.0	4.0	4.5
12	simple	through through through through through through through through through	103.0	4.0	4.0	4.5
13	simple	less less less less less less less less less	112.0	4.0	4.0	4.5
14	simple	neh neh neh neh neh neh neh neh neh	121.0	4.0	4.0	4.5
15	simple	pie pie pie pie pie pie pie pie pie	130.0	4.0	4.0	4.5
16	simple	ther ther ther ther ther ther ther ther ther	139.0	4.0	4.0	4.5
17	simple	per per per per per per per per per	148.0	4.0	4.0	4.5
18	simple	jur jur jur jur jur jur jur jur jur	157.0	4.0	4.0	4.5
19	simple	juh juh juh juh juh juh juh juh juh	166.0	4.0	4.0	4.5
20	simple	ther ther ther ther ther ther ther ther ther	175.0	4.0	4.0	4.5
21	simple	through through through through through through through through through	184.0	4.0	4.0	4.5
22	simple	mih mih mih mih mih mih mih mih mih	193.0	4.0	4.0	4.5
23	simple	neh neh neh neh neh neh neh neh neh	202.0	4.0	4.0	4.5
24	simple	picked picked picked picked picked picked picked picked picked	211.0	4.0	4.0	4.5
25	simple	pi pi pi pi pi pi pi pi pi	220.0	4.0	4.0	4.5
26	simple	jur jur jur jur jur jur jur jur jur	229.0	4.0	4.0	4.5
