trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ti ti ti ti ti ti ti ti ti	4.0	4.0	4.0	4.5
2	simple	leh leh leh leh leh leh leh leh leh	13.0	4.0	4.0	4.5
3	simple	per per per per per per per per per	22.0	4.0	4.0	4.5
4	simple	how how how how how how how how how	31.0	4.0	4.0	4.5
5	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	40.0	4.0	4.0	4.5
6	simple	if if if if if if if if if	49.0	4.0	4.0	4.5
7	simple	much much much much much much much much much	58.0	4.0	4.0	4.5
8	simple	juh juh juh juh juh juh juh juh juh	67.0	4.0	4.0	4.5
9	simple	thought thought thought thought thought thought thought thought thought	76.0	4.0	4.0	4.5
10	simple	picked picked picked picked picked picked picked picked picked	85.0	4.0	4.0	4.5
11	simple	through through through through through through through through through	94.0	4.0	4.0	4.5
12	simple	less less less less less less less less less	103.0	4.0	4.0	4.5
13	simple	imah imah imah imah imah imah imah imah imah	112.0	4.0	4.0	4.5
14	simple	out out out out out out out out out	121.0	4.0	4.0	4.5
15	simple	less less less less less less less less less	130.0	4.0	4.0	4.5
16	simple	fee fee fee fee fee fee fee fee fee	139.0	4.0	4.0	4.5
17	simple	ter ter ter ter ter ter ter ter ter	148.0	4.0	4.0	4.5
18	simple	peck peck peck peck peck peck peck peck peck	157.0	4.0	4.0	4.5
19	simple	naw naw naw naw naw naw naw naw naw	166.0	4.0	4.0	4.5
20	simple	pro pro pro pro pro pro pro pro pro	175.0	4.0	4.0	4.5
21	simple	much much much much much much much much much	184.0	4.0	4.0	4.5
22	simple	would would would would would would would would would	193.0	4.0	4.0	4.5
23	simple	neh neh neh neh neh neh neh neh neh	202.0	4.0	4.0	4.5
24	simple	if if if if if if if if if	211.0	4.0	4.0	4.5
25	simple	caw caw caw caw caw caw caw caw caw	220.0	4.0	4.0	4.5
26	simple	pi pi pi pi pi pi pi pi pi	229.0	4.0	4.0	4.5
27	simple	jin jin jin jin jin jin jin jin jin	238.0	4.0	4.0	4.5
28	simple	pie pie pie pie pie pie pie pie pie	247.0	4.0	4.0	4.5
29	simple	pot pot pot pot pot pot pot pot pot	256.0	4.0	4.0	4.5
30	simple	how how how how how how how how how	265.0	4.0	4.0	4.5
31	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	274.0	4.0	4.0	4.5
32	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	283.0	4.0	4.0	4.5
33	simple	per per per per per per per per per	292.0	4.0	4.0	4.5
34	simple	ser ser ser ser ser ser ser ser ser	301.0	4.0	4.0	4.5
35	simple	ter ter ter ter ter ter ter ter ter	310.0	4.0	4.0	4.5
36	simple	through through through through through through through through through	319.0	4.0	4.0	4.5
37	simple	neh neh neh neh neh neh neh neh neh	328.0	4.0	4.0	4.5
38	simple	pi pi pi pi pi pi pi pi pi	337.0	4.0	4.0	4.5
39	simple	jur jur jur jur jur jur jur jur jur	346.0	4.0	4.0	4.5
40	simple	ti ti ti ti ti ti ti ti ti	355.0	4.0	4.0	4.5
