trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	juh juh juh juh juh juh juh juh juh 	4.0	1	4.0	4.5	2.0
2	0	throne throne throne throne throne throne throne throne throne 	10.0	1	4.0	4.5	2.0
3	0	three three three three three three three three three 	16.0	1	4.0	4.5	2.0
4	0	thir thir thir thir thir thir thir thir thir 	22.0	1	4.0	4.5	2.0
5	0	neh neh neh neh neh neh neh neh neh 	28.0	1	4.0	4.5	2.0
6	0	through through through through through through through through through 	34.0	1	4.0	4.5	2.0
7	0	caw caw caw caw caw caw caw caw caw 	40.0	1	4.0	4.5	2.0
8	0	airy airy airy airy airy airy airy airy airy 	46.0	1	4.0	4.5	2.0
9	0	three three three three three three three three three 	52.0	1	4.0	4.5	2.0
10	0	through through through through through through through through through 	58.0	1	4.0	4.5	2.0
11	0	neh neh neh neh neh neh neh neh neh 	64.0	1	4.0	4.5	2.0
12	0	juh juh juh juh juh juh juh juh juh 	70.0	1	4.0	4.5	2.0
13	0	ti ti ti ti ti ti ti ti ti 	76.0	1	4.0	4.5	2.0
14	0	thir thir thir thir thir thir thir thir thir 	82.0	1	4.0	4.5	2.0
15	0	caw caw caw caw caw caw caw caw caw 	88.0	1	4.0	4.5	2.0
16	0	pot pot pot pot pot pot pot pot pot 	94.0	1	4.0	4.5	2.0
17	0	juh juh juh juh juh juh juh juh juh 	100.0	1	4.0	4.5	2.0
18	0	pot pot pot pot pot pot pot pot pot 	106.0	1	4.0	4.5	2.0
19	0	ti ti ti ti ti ti ti ti ti 	112.0	1	4.0	4.5	2.0
20	0	throne throne throne throne throne throne throne throne throne 	118.0	1	4.0	4.5	2.0
21	0	three three three three three three three three three 	124.0	1	4.0	4.5	2.0
22	0	neh neh neh neh neh neh neh neh neh 	130.0	1	4.0	4.5	2.0
23	0	airy airy airy airy airy airy airy airy airy 	136.0	1	4.0	4.5	2.0
24	0	caw caw caw caw caw caw caw caw caw 	142.0	1	4.0	4.5	2.0
25	0	caw caw caw caw caw caw caw caw caw 	148.0	1	4.0	4.5	2.0
26	0	naw naw naw naw naw naw naw naw naw 	154.0	1	4.0	4.5	2.0
27	0	three three three three three three three three three 	160.0	1	4.0	4.5	2.0
28	0	through through through through through through through through through 	166.0	1	4.0	4.5	2.0
29	0	neh neh neh neh neh neh neh neh neh 	172.0	1	4.0	4.5	2.0
30	0	throne throne throne throne throne throne throne throne throne 	178.0	1	4.0	4.5	2.0
31	0	airy airy airy airy airy airy airy airy airy 	184.0	1	4.0	4.5	2.0
32	0	ti ti ti ti ti ti ti ti ti 	190.0	1	4.0	4.5	2.0
33	0	juh juh juh juh juh juh juh juh juh 	196.0	1	4.0	4.5	2.0
34	0	caw caw caw caw caw caw caw caw caw 	202.0	1	4.0	4.5	2.0
35	0	pot pot pot pot pot pot pot pot pot 	208.0	1	4.0	4.5	2.0
36	0	naw naw naw naw naw naw naw naw naw 	214.0	1	4.0	4.5	2.0
37	0	airy airy airy airy airy airy airy airy airy 	220.0	1	4.0	4.5	2.0
38	0	throne throne throne throne throne throne throne throne throne 	226.0	1	4.0	4.5	2.0
39	0	neh neh neh neh neh neh neh neh neh 	232.0	1	4.0	4.5	2.0
40	0	through through through through through through through through through 	238.0	1	4.0	4.5	2.0
41	0	through through through through through through through through through 	244.0	1	4.0	4.5	2.0
42	0	pot pot pot pot pot pot pot pot pot 	250.0	1	4.0	4.5	2.0
43	0	juh juh juh juh juh juh juh juh juh 	256.0	1	4.0	4.5	2.0
44	0	neh neh neh neh neh neh neh neh neh 	262.0	1	4.0	4.5	2.0
45	0	naw naw naw naw naw naw naw naw naw 	268.0	1	4.0	4.5	2.0
46	0	throne throne throne throne throne throne throne throne throne 	274.0	1	4.0	4.5	2.0
47	0	airy airy airy airy airy airy airy airy airy 	280.0	1	4.0	4.5	2.0
48	0	three three three three three three three three three 	286.0	1	4.0	4.5	2.0
49	0	throne throne throne throne throne throne throne throne throne 	292.0	1	4.0	4.5	2.0
50	0	neh neh neh neh neh neh neh neh neh 	298.0	1	4.0	4.5	2.0
51	0	through through through through through through through through through 	304.0	1	4.0	4.5	2.0
52	0	three three three three three three three three three 	310.0	1	4.0	4.5	2.0
53	0	caw caw caw caw caw caw caw caw caw 	316.0	1	4.0	4.5	2.0
54	0	juh juh juh juh juh juh juh juh juh 	322.0	1	4.0	4.5	2.0
55	0	airy airy airy airy airy airy airy airy airy 	328.0	1	4.0	4.5	2.0
56	0	pot pot pot pot pot pot pot pot pot 	334.0	1	4.0	4.5	2.0
57	0	through through through through through through through through through 	340.0	1	4.0	4.5	2.0
58	0	three three three three three three three three three 	346.0	1	4.0	4.5	2.0
59	0	pot pot pot pot pot pot pot pot pot 	352.0	1	4.0	4.5	2.0
60	0	ti ti ti ti ti ti ti ti ti 	358.0	1	4.0	4.5	2.0
61	0	caw caw caw caw caw caw caw caw caw 	364.0	1	4.0	4.5	2.0
62	0	throne throne throne throne throne throne throne throne throne 	370.0	1	4.0	4.5	2.0
63	0	juh juh juh juh juh juh juh juh juh 	376.0	1	4.0	4.5	2.0
64	0	naw naw naw naw naw naw naw naw naw 	382.0	1	4.0	4.5	2.0
