trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	if if if if if if if if if	5	1	4	5	1
2	simple	ter ter ter ter ter ter ter ter ter	11	1	4	5	1
3	simple	three three three three three three three three three	17	1	4	5	1
4	simple	day day day day day day day day day	23	1	4	5	1
5	simple	juh juh juh juh juh juh juh juh juh	29	1	4	5	1
6	simple	leh leh leh leh leh leh leh leh leh	35	1	4	5	1
7	simple	per per per per per per per per per	41	1	4	5	1
8	simple	would would would would would would would would would	47	1	4	5	1
9	simple	pot pot pot pot pot pot pot pot pot	53	1	4	5	1
10	simple	ver ver ver ver ver ver ver ver ver	59	1	4	5	1
11	simple	the the the the the the the the the	65	1	4	5	1
12	simple	pro pro pro pro pro pro pro pro pro	71	1	4	5	1
13	simple	imah imah imah imah imah imah imah imah imah	77	1	4	5	1
14	simple	peck peck peck peck peck peck peck peck peck	83	1	4	5	1
15	simple	jur jur jur jur jur jur jur jur jur	89	1	4	5	1
16	simple	airy airy airy airy airy airy airy airy airy	95	1	4	5	1
17	simple	mih mih mih mih mih mih mih mih mih	101	1	4	5	1
18	simple	ti ti ti ti ti ti ti ti ti	107	1	4	5	1
19	simple	jin jin jin jin jin jin jin jin jin	113	1	4	5	1
20	simple	caw caw caw caw caw caw caw caw caw	119	1	4	5	1
21	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	125	1	4	5	1
22	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	131	1	4	5	1
23	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	137	1	4	5	1
24	simple	through through through through through through through through through	143	1	4	5	1
25	simple	thought thought thought thought thought thought thought thought thought	149	1	4	5	1
26	simple	how how how how how how how how how	155	1	4	5	1
27	simple	ser ser ser ser ser ser ser ser ser	161	1	4	5	1
28	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	167	1	4	5	1
29	simple	thir thir thir thir thir thir thir thir thir	173	1	4	5	1
30	simple	picked picked picked picked picked picked picked picked picked	179	1	4	5	1
31	simple	pi pi pi pi pi pi pi pi pi	185	1	4	5	1
32	simple	naw naw naw naw naw naw naw naw naw	191	1	4	5	1
33	simple	ther ther ther ther ther ther ther ther ther	197	1	4	5	1
34	simple	neh neh neh neh neh neh neh neh neh	203	1	4	5	1
35	simple	throne throne throne throne throne throne throne throne throne	209	1	4	5	1
36	simple	a a a a a a a a a	215	1	4	5	1
37	simple	less less less less less less less less less	221	1	4	5	1
38	simple	per per per per per per per per per	227	1	4	5	1
39	simple	out out out out out out out out out	233	1	4	5	1
40	simple	pie pie pie pie pie pie pie pie pie	239	1	4	5	1
41	simple	much much much much much much much much much	245	1	4	5	1
42	simple	fee fee fee fee fee fee fee fee fee	251	1	4	5	1
