trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	thir thir thir thir thir thir thir thir thir	5.0	1.0	4.0	5.0	1.0
2	simple	picked picked picked picked picked picked picked picked picked	11.0	1.0	4.0	5.0	1.0
3	simple	jur jur jur jur jur jur jur jur jur	17.0	1.0	4.0	5.0	1.0
4	simple	thought thought thought thought thought thought thought thought thought	23.0	1.0	4.0	5.0	1.0
5	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	29.0	1.0	4.0	5.0	1.0
6	simple	peck peck peck peck peck peck peck peck peck	35.0	1.0	4.0	5.0	1.0
7	simple	if if if if if if if if if	41.0	1.0	4.0	5.0	1.0
8	simple	imah imah imah imah imah imah imah imah imah	47.0	1.0	4.0	5.0	1.0
9	simple	per per per per per per per per per	53.0	1.0	4.0	5.0	1.0
10	simple	out out out out out out out out out	59.0	1.0	4.0	5.0	1.0
11	simple	how how how how how how how how how	65.0	1.0	4.0	5.0	1.0
12	simple	juh juh juh juh juh juh juh juh juh	71.0	1.0	4.0	5.0	1.0
13	simple	much much much much much much much much much	77.0	1.0	4.0	5.0	1.0
14	simple	naw naw naw naw naw naw naw naw naw	83.0	1.0	4.0	5.0	1.0
15	simple	pro pro pro pro pro pro pro pro pro	89.0	1.0	4.0	5.0	1.0
16	simple	caw caw caw caw caw caw caw caw caw	95.0	1.0	4.0	5.0	1.0
17	simple	mih mih mih mih mih mih mih mih mih	101.0	1.0	4.0	5.0	1.0
18	simple	airy airy airy airy airy airy airy airy airy	107.0	1.0	4.0	5.0	1.0
19	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	113.0	1.0	4.0	5.0	1.0
20	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	119.0	1.0	4.0	5.0	1.0
21	simple	throne throne throne throne throne throne throne throne throne	125.0	1.0	4.0	5.0	1.0
22	simple	pot pot pot pot pot pot pot pot pot	131.0	1.0	4.0	5.0	1.0
23	simple	a a a a a a a a a	137.0	1.0	4.0	5.0	1.0
24	simple	through through through through through through through through through	143.0	1.0	4.0	5.0	1.0
25	simple	three three three three three three three three three	149.0	1.0	4.0	5.0	1.0
26	simple	would would would would would would would would would	155.0	1.0	4.0	5.0	1.0
27	simple	jin jin jin jin jin jin jin jin jin	161.0	1.0	4.0	5.0	1.0
28	simple	pi pi pi pi pi pi pi pi pi	167.0	1.0	4.0	5.0	1.0
29	simple	the the the the the the the the the	173.0	1.0	4.0	5.0	1.0
30	simple	fee fee fee fee fee fee fee fee fee	179.0	1.0	4.0	5.0	1.0
31	simple	ti ti ti ti ti ti ti ti ti	185.0	1.0	4.0	5.0	1.0
32	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	191.0	1.0	4.0	5.0	1.0
33	simple	ter ter ter ter ter ter ter ter ter	197.0	1.0	4.0	5.0	1.0
