trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	random	ser the peck neh three thought less thieves day pie picked ver ti throne out ther ter per leh thir pi	4.0	4.0	4.0	4.5
2	random	thir much neh a ti would thieves thought leh if chuck day ther thrilled throne how three the ver less ser	13.0	4.0	4.0	4.5
3	random	peck out thieves throne thir day ti leh thought the ser pi ver ter per three neh ther picked pie less	22.0	4.0	4.0	4.5
4	simple	thought thought thought thought thought thought thought thought thought	31.0	4.0	4.0	4.5
5	simple	less less less less less less less less less	40.0	4.0	4.0	4.5
6	random	thought neh the ser ver ti would day much leh thir if thrilled thieves throne three less a chuck ther how	49.0	4.0	4.0	4.5
7	random	thir three ti chuck would thieves much throne pi peck pie picked per the thrilled a ter thought if how out	58.0	4.0	4.0	4.5
8	random	per neh thought picked throne out leh less three ti pi ther thir ter ser peck pie ver day thieves the	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	a a a a a a a a a	85.0	4.0	4.0	4.5
11	simple	thir thir thir thir thir thir thir thir thir	94.0	4.0	4.0	4.5
12	word	pi ter pie per picked peck out how much would a chuck if thrilled the thir ti three thieves thought throne	103.0	4.0	4.0	4.5
13	simple	peck peck peck peck peck peck peck peck peck	112.0	4.0	4.0	4.5
14	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	121.0	4.0	4.0	4.5
15	word	how much would a chuck if thrilled less ser leh ther neh ver day pi ter pie per picked peck out	130.0	4.0	4.0	4.5
16	word	less ser leh ther neh ver day pi ter pie per picked peck out how much would a chuck if thrilled	139.0	4.0	4.0	4.5
17	random	out peck pie neh much per ter if pi ther chuck picked less thrilled ser day ver how would leh a	148.0	4.0	4.0	4.5
18	word	less ser leh ther neh ver day how much would a chuck if thrilled the thir ti three thieves thought throne	157.0	4.0	4.0	4.5
19	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	166.0	4.0	4.0	4.5
20	word	the thir ti three thieves thought throne less ser leh ther neh ver day pi ter pie per picked peck out	175.0	4.0	4.0	4.5
21	simple	three three three three three three three three three	184.0	4.0	4.0	4.5
22	word	less ser leh ther neh ver day pi ter pie per picked peck out the thir ti three thieves thought throne	193.0	4.0	4.0	4.5
23	simple	out out out out out out out out out	202.0	4.0	4.0	4.5
24	random	neh would thought how ser thir three throne thrilled ver less leh thieves much the if ther day chuck ti a	211.0	4.0	4.0	4.5
25	random	a ti out much thrilled picked peck pie thought throne chuck would three if per thieves the ter how thir pi	220.0	4.0	4.0	4.5
26	random	ter pie peck ser if would how much ver picked ther chuck out neh per day a thrilled less leh pi	229.0	4.0	4.0	4.5
27	simple	per per per per per per per per per	238.0	4.0	4.0	4.5
28	word	pi ter pie per picked peck out the thir ti three thieves thought throne how much would a chuck if thrilled	247.0	4.0	4.0	4.5
29	simple	would would would would would would would would would	256.0	4.0	4.0	4.5
30	random	per picked chuck ter ver ser thrilled leh much day if pi ther pie out would a less neh peck how	265.0	4.0	4.0	4.5
31	random	day how chuck three ser neh thought thir thieves ti much thrilled a throne leh would if ther less the ver	274.0	4.0	4.0	4.5
32	random	thir if thought three how the ti thieves pie peck out ter chuck much pi throne a per thrilled would picked	283.0	4.0	4.0	4.5
33	simple	if if if if if if if if if	292.0	4.0	4.0	4.5
34	simple	picked picked picked picked picked picked picked picked picked	301.0	4.0	4.0	4.5
35	random	if pie throne ter pi peck chuck a thrilled out much per thought thir thieves the would three how picked ti	310.0	4.0	4.0	4.5
36	random	how ser three day much thieves leh would thought neh thir ther if the ti a less ver thrilled throne chuck	319.0	4.0	4.0	4.5
37	word	pi ter pie per picked peck out how much would a chuck if thrilled less ser leh ther neh ver day	328.0	4.0	4.0	4.5
