trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	much much much much much much much much much	5	1	4	5	1
2	simple	caw caw caw caw caw caw caw caw caw	11	1	4	5	1
3	simple	thought thought thought thought thought thought thought thought thought	17	1	4	5	1
4	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	23	1	4	5	1
5	simple	ti ti ti ti ti ti ti ti ti	29	1	4	5	1
6	simple	mih mih mih mih mih mih mih mih mih	35	1	4	5	1
7	simple	a a a a a a a a a	41	1	4	5	1
8	simple	through through through through through through through through through	47	1	4	5	1
9	simple	pi pi pi pi pi pi pi pi pi	53	1	4	5	1
10	simple	the the the the the the the the the	59	1	4	5	1
11	simple	juh juh juh juh juh juh juh juh juh	65	1	4	5	1
12	simple	airy airy airy airy airy airy airy airy airy	71	1	4	5	1
13	simple	pro pro pro pro pro pro pro pro pro	77	1	4	5	1
14	simple	if if if if if if if if if	83	1	4	5	1
15	simple	throne throne throne throne throne throne throne throne throne	89	1	4	5	1
16	simple	picked picked picked picked picked picked picked picked picked	95	1	4	5	1
17	simple	day day day day day day day day day	101	1	4	5	1
18	simple	peck peck peck peck peck peck peck peck peck	107	1	4	5	1
19	simple	ter ter ter ter ter ter ter ter ter	113	1	4	5	1
20	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	119	1	4	5	1
21	simple	less less less less less less less less less	125	1	4	5	1
22	simple	per per per per per per per per per	131	1	4	5	1
23	simple	ver ver ver ver ver ver ver ver ver	137	1	4	5	1
24	simple	per per per per per per per per per	143	1	4	5	1
25	simple	three three three three three three three three three	149	1	4	5	1
26	simple	fee fee fee fee fee fee fee fee fee	155	1	4	5	1
27	simple	naw naw naw naw naw naw naw naw naw	161	1	4	5	1
28	simple	ser ser ser ser ser ser ser ser ser	167	1	4	5	1
29	simple	pot pot pot pot pot pot pot pot pot	173	1	4	5	1
30	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	179	1	4	5	1
31	simple	thir thir thir thir thir thir thir thir thir	185	1	4	5	1
32	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	191	1	4	5	1
33	simple	ther ther ther ther ther ther ther ther ther	197	1	4	5	1
34	simple	how how how how how how how how how	203	1	4	5	1
35	simple	jur jur jur jur jur jur jur jur jur	209	1	4	5	1
36	simple	imah imah imah imah imah imah imah imah imah	215	1	4	5	1
37	simple	would would would would would would would would would	221	1	4	5	1
38	simple	jin jin jin jin jin jin jin jin jin	227	1	4	5	1
39	simple	out out out out out out out out out	233	1	4	5	1
40	simple	leh leh leh leh leh leh leh leh leh	239	1	4	5	1
41	simple	pie pie pie pie pie pie pie pie pie	245	1	4	5	1
42	simple	neh neh neh neh neh neh neh neh neh	251	1	4	5	1
