trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	ver ver ver ver ver ver ver ver ver 	4.0	1	4.0	4.5	2.0
2	0	pot pot pot pot pot pot pot pot pot 	10.0	1	4.0	4.5	2.0
3	0	ter ter ter ter ter ter ter ter ter 	16.0	1	4.0	4.5	2.0
4	0	pi pi pi pi pi pi pi pi pi 	22.0	1	4.0	4.5	2.0
5	0	ser ser ser ser ser ser ser ser ser 	28.0	1	4.0	4.5	2.0
6	0	neh neh neh neh neh neh neh neh neh 	34.0	1	4.0	4.5	2.0
7	0	juh juh juh juh juh juh juh juh juh 	40.0	1	4.0	4.5	2.0
8	0	throne throne throne throne throne throne throne throne throne 	46.0	1	4.0	4.5	2.0
9	0	ver ver ver ver ver ver ver ver ver 	52.0	1	4.0	4.5	2.0
10	0	leh leh leh leh leh leh leh leh leh 	58.0	1	4.0	4.5	2.0
11	0	pot pot pot pot pot pot pot pot pot 	64.0	1	4.0	4.5	2.0
12	0	out out out out out out out out out 	70.0	1	4.0	4.5	2.0
13	0	ter ter ter ter ter ter ter ter ter 	76.0	1	4.0	4.5	2.0
14	0	pi pi pi pi pi pi pi pi pi 	82.0	1	4.0	4.5	2.0
15	0	ser ser ser ser ser ser ser ser ser 	88.0	1	4.0	4.5	2.0
16	0	throne throne throne throne throne throne throne throne throne 	94.0	1	4.0	4.5	2.0
17	0	pi pi pi pi pi pi pi pi pi 	100.0	1	4.0	4.5	2.0
18	0	ter ter ter ter ter ter ter ter ter 	106.0	1	4.0	4.5	2.0
19	0	juh juh juh juh juh juh juh juh juh 	112.0	1	4.0	4.5	2.0
20	0	ser ser ser ser ser ser ser ser ser 	118.0	1	4.0	4.5	2.0
21	0	ver ver ver ver ver ver ver ver ver 	124.0	1	4.0	4.5	2.0
22	0	out out out out out out out out out 	130.0	1	4.0	4.5	2.0
23	0	leh leh leh leh leh leh leh leh leh 	136.0	1	4.0	4.5	2.0
24	0	pot pot pot pot pot pot pot pot pot 	142.0	1	4.0	4.5	2.0
25	0	juh juh juh juh juh juh juh juh juh 	148.0	1	4.0	4.5	2.0
26	0	neh neh neh neh neh neh neh neh neh 	154.0	1	4.0	4.5	2.0
27	0	ver ver ver ver ver ver ver ver ver 	160.0	1	4.0	4.5	2.0
28	0	throne throne throne throne throne throne throne throne throne 	166.0	1	4.0	4.5	2.0
29	0	ter ter ter ter ter ter ter ter ter 	172.0	1	4.0	4.5	2.0
30	0	leh leh leh leh leh leh leh leh leh 	178.0	1	4.0	4.5	2.0
31	0	pot pot pot pot pot pot pot pot pot 	184.0	1	4.0	4.5	2.0
32	0	ser ser ser ser ser ser ser ser ser 	190.0	1	4.0	4.5	2.0
33	0	ser ser ser ser ser ser ser ser ser 	196.0	1	4.0	4.5	2.0
34	0	juh juh juh juh juh juh juh juh juh 	202.0	1	4.0	4.5	2.0
35	0	leh leh leh leh leh leh leh leh leh 	208.0	1	4.0	4.5	2.0
36	0	ter ter ter ter ter ter ter ter ter 	214.0	1	4.0	4.5	2.0
37	0	pi pi pi pi pi pi pi pi pi 	220.0	1	4.0	4.5	2.0
38	0	pot pot pot pot pot pot pot pot pot 	226.0	1	4.0	4.5	2.0
39	0	ver ver ver ver ver ver ver ver ver 	232.0	1	4.0	4.5	2.0
40	0	throne throne throne throne throne throne throne throne throne 	238.0	1	4.0	4.5	2.0
41	0	ser ser ser ser ser ser ser ser ser 	244.0	1	4.0	4.5	2.0
42	0	out out out out out out out out out 	250.0	1	4.0	4.5	2.0
43	0	juh juh juh juh juh juh juh juh juh 	256.0	1	4.0	4.5	2.0
44	0	ver ver ver ver ver ver ver ver ver 	262.0	1	4.0	4.5	2.0
45	0	pi pi pi pi pi pi pi pi pi 	268.0	1	4.0	4.5	2.0
46	0	leh leh leh leh leh leh leh leh leh 	274.0	1	4.0	4.5	2.0
47	0	neh neh neh neh neh neh neh neh neh 	280.0	1	4.0	4.5	2.0
48	0	pot pot pot pot pot pot pot pot pot 	286.0	1	4.0	4.5	2.0
49	0	ser ser ser ser ser ser ser ser ser 	292.0	1	4.0	4.5	2.0
50	0	ter ter ter ter ter ter ter ter ter 	298.0	1	4.0	4.5	2.0
51	0	juh juh juh juh juh juh juh juh juh 	304.0	1	4.0	4.5	2.0
52	0	throne throne throne throne throne throne throne throne throne 	310.0	1	4.0	4.5	2.0
53	0	out out out out out out out out out 	316.0	1	4.0	4.5	2.0
54	0	pi pi pi pi pi pi pi pi pi 	322.0	1	4.0	4.5	2.0
55	0	leh leh leh leh leh leh leh leh leh 	328.0	1	4.0	4.5	2.0
56	0	neh neh neh neh neh neh neh neh neh 	334.0	1	4.0	4.5	2.0
57	0	pi pi pi pi pi pi pi pi pi 	340.0	1	4.0	4.5	2.0
58	0	ser ser ser ser ser ser ser ser ser 	346.0	1	4.0	4.5	2.0
59	0	pot pot pot pot pot pot pot pot pot 	352.0	1	4.0	4.5	2.0
60	0	juh juh juh juh juh juh juh juh juh 	358.0	1	4.0	4.5	2.0
61	0	throne throne throne throne throne throne throne throne throne 	364.0	1	4.0	4.5	2.0
62	0	leh leh leh leh leh leh leh leh leh 	370.0	1	4.0	4.5	2.0
63	0	ver ver ver ver ver ver ver ver ver 	376.0	1	4.0	4.5	2.0
64	0	neh neh neh neh neh neh neh neh neh 	382.0	1	4.0	4.5	2.0
