trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	5	1	4	5	1
2	simple	less less less less less less less less less	11	1	4	5	1
3	simple	three three three three three three three three three	17	1	4	5	1
4	simple	much much much much much much much much much	23	1	4	5	1
5	simple	per per per per per per per per per	29	1	4	5	1
6	simple	naw naw naw naw naw naw naw naw naw	35	1	4	5	1
7	simple	out out out out out out out out out	41	1	4	5	1
8	simple	a a a a a a a a a	47	1	4	5	1
9	simple	jin jin jin jin jin jin jin jin jin	53	1	4	5	1
10	simple	throne throne throne throne throne throne throne throne throne	59	1	4	5	1
11	simple	how how how how how how how how how	65	1	4	5	1
12	simple	thir thir thir thir thir thir thir thir thir	71	1	4	5	1
13	simple	would would would would would would would would would	77	1	4	5	1
14	simple	per per per per per per per per per	83	1	4	5	1
15	simple	caw caw caw caw caw caw caw caw caw	89	1	4	5	1
16	simple	juh juh juh juh juh juh juh juh juh	95	1	4	5	1
17	simple	ti ti ti ti ti ti ti ti ti	101	1	4	5	1
18	simple	pro pro pro pro pro pro pro pro pro	107	1	4	5	1
19	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	113	1	4	5	1
20	simple	neh neh neh neh neh neh neh neh neh	119	1	4	5	1
21	simple	day day day day day day day day day	125	1	4	5	1
22	simple	mih mih mih mih mih mih mih mih mih	131	1	4	5	1
23	simple	ser ser ser ser ser ser ser ser ser	137	1	4	5	1
24	simple	leh leh leh leh leh leh leh leh leh	143	1	4	5	1
25	simple	jur jur jur jur jur jur jur jur jur	149	1	4	5	1
26	simple	ther ther ther ther ther ther ther ther ther	155	1	4	5	1
27	simple	ter ter ter ter ter ter ter ter ter	161	1	4	5	1
28	simple	pie pie pie pie pie pie pie pie pie	167	1	4	5	1
29	simple	thought thought thought thought thought thought thought thought thought	173	1	4	5	1
30	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	179	1	4	5	1
31	simple	through through through through through through through through through	185	1	4	5	1
32	simple	airy airy airy airy airy airy airy airy airy	191	1	4	5	1
33	simple	pot pot pot pot pot pot pot pot pot	197	1	4	5	1
34	simple	ver ver ver ver ver ver ver ver ver	203	1	4	5	1
35	simple	if if if if if if if if if	209	1	4	5	1
36	simple	imah imah imah imah imah imah imah imah imah	215	1	4	5	1
37	simple	the the the the the the the the the	221	1	4	5	1
38	simple	peck peck peck peck peck peck peck peck peck	227	1	4	5	1
39	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	233	1	4	5	1
40	simple	pi pi pi pi pi pi pi pi pi	239	1	4	5	1
41	simple	picked picked picked picked picked picked picked picked picked	245	1	4	5	1
42	simple	fee fee fee fee fee fee fee fee fee	251	1	4	5	1
