trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	pro pro pro pro pro pro pro pro pro	5	1	4	5	1
2	simple	naw naw naw naw naw naw naw naw naw	11	1	4	5	1
3	simple	fee fee fee fee fee fee fee fee fee	17	1	4	5	1
4	simple	airy airy airy airy airy airy airy airy airy	23	1	4	5	1
5	simple	pot pot pot pot pot pot pot pot pot	29	1	4	5	1
6	simple	thought thought thought thought thought thought thought thought thought	35	1	4	5	1
7	simple	per per per per per per per per per	41	1	4	5	1
8	simple	would would would would would would would would would	47	1	4	5	1
9	simple	ver ver ver ver ver ver ver ver ver	53	1	4	5	1
10	simple	much much much much much much much much much	59	1	4	5	1
11	simple	ther ther ther ther ther ther ther ther ther	65	1	4	5	1
12	simple	pi pi pi pi pi pi pi pi pi	71	1	4	5	1
13	simple	out out out out out out out out out	77	1	4	5	1
14	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	83	1	4	5	1
15	simple	picked picked picked picked picked picked picked picked picked	89	1	4	5	1
16	simple	day day day day day day day day day	95	1	4	5	1
17	simple	imah imah imah imah imah imah imah imah imah	101	1	4	5	1
18	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	107	1	4	5	1
19	simple	through through through through through through through through through	113	1	4	5	1
20	simple	neh neh neh neh neh neh neh neh neh	119	1	4	5	1
21	simple	three three three three three three three three three	125	1	4	5	1
22	simple	leh leh leh leh leh leh leh leh leh	131	1	4	5	1
23	simple	per per per per per per per per per	137	1	4	5	1
24	simple	if if if if if if if if if	143	1	4	5	1
25	simple	throne throne throne throne throne throne throne throne throne	149	1	4	5	1
26	simple	pie pie pie pie pie pie pie pie pie	155	1	4	5	1
27	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	161	1	4	5	1
28	simple	ser ser ser ser ser ser ser ser ser	167	1	4	5	1
29	simple	jur jur jur jur jur jur jur jur jur	173	1	4	5	1
30	simple	jin jin jin jin jin jin jin jin jin	179	1	4	5	1
31	simple	ti ti ti ti ti ti ti ti ti	185	1	4	5	1
32	simple	peck peck peck peck peck peck peck peck peck	191	1	4	5	1
33	simple	ter ter ter ter ter ter ter ter ter	197	1	4	5	1
34	simple	caw caw caw caw caw caw caw caw caw	203	1	4	5	1
35	simple	less less less less less less less less less	209	1	4	5	1
36	simple	mih mih mih mih mih mih mih mih mih	215	1	4	5	1
37	simple	how how how how how how how how how	221	1	4	5	1
38	simple	a a a a a a a a a	227	1	4	5	1
39	simple	thir thir thir thir thir thir thir thir thir	233	1	4	5	1
40	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	239	1	4	5	1
41	simple	juh juh juh juh juh juh juh juh juh	245	1	4	5	1
42	simple	the the the the the the the the the	251	1	4	5	1
