trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	fee fee fee fee fee fee fee fee fee 	4.0	1	4.0	4.5	2.0
2	0	pi pi pi pi pi pi pi pi pi 	10.0	1	4.0	4.5	2.0
3	0	throne throne throne throne throne throne throne throne throne 	16.0	1	4.0	4.5	2.0
4	0	ter ter ter ter ter ter ter ter ter 	22.0	1	4.0	4.5	2.0
5	0	peck peck peck peck peck peck peck peck peck 	28.0	1	4.0	4.5	2.0
6	0	per per per per per per per per per 	34.0	1	4.0	4.5	2.0
7	0	day day day day day day day day day 	40.0	1	4.0	4.5	2.0
8	0	leh leh leh leh leh leh leh leh leh 	46.0	1	4.0	4.5	2.0
9	0	day day day day day day day day day 	52.0	1	4.0	4.5	2.0
10	0	leh leh leh leh leh leh leh leh leh 	58.0	1	4.0	4.5	2.0
11	0	ter ter ter ter ter ter ter ter ter 	64.0	1	4.0	4.5	2.0
12	0	fee fee fee fee fee fee fee fee fee 	70.0	1	4.0	4.5	2.0
13	0	through through through through through through through through through 	76.0	1	4.0	4.5	2.0
14	0	per per per per per per per per per 	82.0	1	4.0	4.5	2.0
15	0	pi pi pi pi pi pi pi pi pi 	88.0	1	4.0	4.5	2.0
16	0	per per per per per per per per per 	94.0	1	4.0	4.5	2.0
17	0	pi pi pi pi pi pi pi pi pi 	100.0	1	4.0	4.5	2.0
18	0	day day day day day day day day day 	106.0	1	4.0	4.5	2.0
19	0	fee fee fee fee fee fee fee fee fee 	112.0	1	4.0	4.5	2.0
20	0	throne throne throne throne throne throne throne throne throne 	118.0	1	4.0	4.5	2.0
21	0	peck peck peck peck peck peck peck peck peck 	124.0	1	4.0	4.5	2.0
22	0	per per per per per per per per per 	130.0	1	4.0	4.5	2.0
23	0	leh leh leh leh leh leh leh leh leh 	136.0	1	4.0	4.5	2.0
24	0	ter ter ter ter ter ter ter ter ter 	142.0	1	4.0	4.5	2.0
25	0	peck peck peck peck peck peck peck peck peck 	148.0	1	4.0	4.5	2.0
26	0	through through through through through through through through through 	154.0	1	4.0	4.5	2.0
27	0	fee fee fee fee fee fee fee fee fee 	160.0	1	4.0	4.5	2.0
28	0	throne throne throne throne throne throne throne throne throne 	166.0	1	4.0	4.5	2.0
29	0	per per per per per per per per per 	172.0	1	4.0	4.5	2.0
30	0	day day day day day day day day day 	178.0	1	4.0	4.5	2.0
31	0	ter ter ter ter ter ter ter ter ter 	184.0	1	4.0	4.5	2.0
32	0	pi pi pi pi pi pi pi pi pi 	190.0	1	4.0	4.5	2.0
33	0	per per per per per per per per per 	196.0	1	4.0	4.5	2.0
34	0	through through through through through through through through through 	202.0	1	4.0	4.5	2.0
35	0	throne throne throne throne throne throne throne throne throne 	208.0	1	4.0	4.5	2.0
36	0	ter ter ter ter ter ter ter ter ter 	214.0	1	4.0	4.5	2.0
37	0	day day day day day day day day day 	220.0	1	4.0	4.5	2.0
38	0	fee fee fee fee fee fee fee fee fee 	226.0	1	4.0	4.5	2.0
39	0	peck peck peck peck peck peck peck peck peck 	232.0	1	4.0	4.5	2.0
40	0	pi pi pi pi pi pi pi pi pi 	238.0	1	4.0	4.5	2.0
41	0	ter ter ter ter ter ter ter ter ter 	244.0	1	4.0	4.5	2.0
42	0	throne throne throne throne throne throne throne throne throne 	250.0	1	4.0	4.5	2.0
43	0	per per per per per per per per per 	256.0	1	4.0	4.5	2.0
44	0	leh leh leh leh leh leh leh leh leh 	262.0	1	4.0	4.5	2.0
45	0	peck peck peck peck peck peck peck peck peck 	268.0	1	4.0	4.5	2.0
46	0	per per per per per per per per per 	274.0	1	4.0	4.5	2.0
47	0	fee fee fee fee fee fee fee fee fee 	280.0	1	4.0	4.5	2.0
48	0	day day day day day day day day day 	286.0	1	4.0	4.5	2.0
49	0	pi pi pi pi pi pi pi pi pi 	292.0	1	4.0	4.5	2.0
50	0	fee fee fee fee fee fee fee fee fee 	298.0	1	4.0	4.5	2.0
51	0	leh leh leh leh leh leh leh leh leh 	304.0	1	4.0	4.5	2.0
52	0	per per per per per per per per per 	310.0	1	4.0	4.5	2.0
53	0	per per per per per per per per per 	316.0	1	4.0	4.5	2.0
54	0	throne throne throne throne throne throne throne throne throne 	322.0	1	4.0	4.5	2.0
55	0	day day day day day day day day day 	328.0	1	4.0	4.5	2.0
56	0	ter ter ter ter ter ter ter ter ter 	334.0	1	4.0	4.5	2.0
57	0	peck peck peck peck peck peck peck peck peck 	340.0	1	4.0	4.5	2.0
58	0	per per per per per per per per per 	346.0	1	4.0	4.5	2.0
59	0	leh leh leh leh leh leh leh leh leh 	352.0	1	4.0	4.5	2.0
60	0	pi pi pi pi pi pi pi pi pi 	358.0	1	4.0	4.5	2.0
61	0	day day day day day day day day day 	364.0	1	4.0	4.5	2.0
62	0	throne throne throne throne throne throne throne throne throne 	370.0	1	4.0	4.5	2.0
63	0	fee fee fee fee fee fee fee fee fee 	376.0	1	4.0	4.5	2.0
64	0	per per per per per per per per per 	382.0	1	4.0	4.5	2.0
