trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	4.0	4.0	4.0	4.5
2	simple	pro pro pro pro pro pro pro pro pro	13.0	4.0	4.0	4.5
3	simple	day day day day day day day day day	22.0	4.0	4.0	4.5
4	simple	picked picked picked picked picked picked picked picked picked	31.0	4.0	4.0	4.5
5	simple	out out out out out out out out out	40.0	4.0	4.0	4.5
6	simple	peck peck peck peck peck peck peck peck peck	49.0	4.0	4.0	4.5
7	simple	pot pot pot pot pot pot pot pot pot	58.0	4.0	4.0	4.5
8	simple	pie pie pie pie pie pie pie pie pie	67.0	4.0	4.0	4.5
9	simple	picked picked picked picked picked picked picked picked picked	76.0	4.0	4.0	4.5
10	simple	peck peck peck peck peck peck peck peck peck	85.0	4.0	4.0	4.5
11	simple	neh neh neh neh neh neh neh neh neh	94.0	4.0	4.0	4.5
12	simple	per per per per per per per per per	103.0	4.0	4.0	4.5
13	simple	through through through through through through through through through	112.0	4.0	4.0	4.5
14	simple	ter ter ter ter ter ter ter ter ter	121.0	4.0	4.0	4.5
15	simple	airy airy airy airy airy airy airy airy airy	130.0	4.0	4.0	4.5
16	simple	ther ther ther ther ther ther ther ther ther	139.0	4.0	4.0	4.5
17	simple	per per per per per per per per per	148.0	4.0	4.0	4.5
18	simple	naw naw naw naw naw naw naw naw naw	157.0	4.0	4.0	4.5
19	simple	naw naw naw naw naw naw naw naw naw	166.0	4.0	4.0	4.5
20	simple	airy airy airy airy airy airy airy airy airy	175.0	4.0	4.0	4.5
21	simple	ser ser ser ser ser ser ser ser ser	184.0	4.0	4.0	4.5
22	simple	caw caw caw caw caw caw caw caw caw	193.0	4.0	4.0	4.5
23	simple	jin jin jin jin jin jin jin jin jin	202.0	4.0	4.0	4.5
24	simple	pie pie pie pie pie pie pie pie pie	211.0	4.0	4.0	4.5
25	simple	caw caw caw caw caw caw caw caw caw	220.0	4.0	4.0	4.5
26	simple	juh juh juh juh juh juh juh juh juh	229.0	4.0	4.0	4.5
