trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	per per per per per per per per per	4.0	4.0	4.0	4.5
2	simple	leh leh leh leh leh leh leh leh leh	13.0	4.0	4.0	4.5
3	simple	the the the the the the the the the	22.0	4.0	4.0	4.5
4	simple	per per per per per per per per per	31.0	4.0	4.0	4.5
5	simple	fee fee fee fee fee fee fee fee fee	40.0	4.0	4.0	4.5
6	simple	neh neh neh neh neh neh neh neh neh	49.0	4.0	4.0	4.5
7	simple	peck peck peck peck peck peck peck peck peck	58.0	4.0	4.0	4.5
8	simple	pi pi pi pi pi pi pi pi pi	67.0	4.0	4.0	4.5
9	simple	ther ther ther ther ther ther ther ther ther	76.0	4.0	4.0	4.5
10	simple	neh neh neh neh neh neh neh neh neh	85.0	4.0	4.0	4.5
11	simple	three three three three three three three three three	94.0	4.0	4.0	4.5
12	simple	picked picked picked picked picked picked picked picked picked	103.0	4.0	4.0	4.5
13	simple	pot pot pot pot pot pot pot pot pot	112.0	4.0	4.0	4.5
14	simple	ti ti ti ti ti ti ti ti ti	121.0	4.0	4.0	4.5
15	simple	out out out out out out out out out	130.0	4.0	4.0	4.5
16	simple	the the the the the the the the the	139.0	4.0	4.0	4.5
17	simple	day day day day day day day day day	148.0	4.0	4.0	4.5
18	simple	throne throne throne throne throne throne throne throne throne	157.0	4.0	4.0	4.5
19	simple	ter ter ter ter ter ter ter ter ter	166.0	4.0	4.0	4.5
20	simple	three three three three three three three three three	175.0	4.0	4.0	4.5
21	simple	through through through through through through through through through	184.0	4.0	4.0	4.5
22	simple	thir thir thir thir thir thir thir thir thir	193.0	4.0	4.0	4.5
23	simple	ter ter ter ter ter ter ter ter ter	202.0	4.0	4.0	4.5
24	simple	fee fee fee fee fee fee fee fee fee	211.0	4.0	4.0	4.5
25	simple	caw caw caw caw caw caw caw caw caw	220.0	4.0	4.0	4.5
26	simple	leh leh leh leh leh leh leh leh leh	229.0	4.0	4.0	4.5
