trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	iti_dur
1	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	5.0	1.0	4.0	5.0	1.0
2	simple	through through through through through through through through through	11.0	1.0	4.0	5.0	1.0
3	simple	thought thought thought thought thought thought thought thought thought	17.0	1.0	4.0	5.0	1.0
4	simple	out out out out out out out out out	23.0	1.0	4.0	5.0	1.0
5	simple	ti ti ti ti ti ti ti ti ti	29.0	1.0	4.0	5.0	1.0
6	simple	jin jin jin jin jin jin jin jin jin	35.0	1.0	4.0	5.0	1.0
7	simple	throne throne throne throne throne throne throne throne throne	41.0	1.0	4.0	5.0	1.0
8	simple	pot pot pot pot pot pot pot pot pot	47.0	1.0	4.0	5.0	1.0
9	simple	thir thir thir thir thir thir thir thir thir	53.0	1.0	4.0	5.0	1.0
10	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	59.0	1.0	4.0	5.0	1.0
11	simple	pi pi pi pi pi pi pi pi pi	65.0	1.0	4.0	5.0	1.0
12	simple	pro pro pro pro pro pro pro pro pro	71.0	1.0	4.0	5.0	1.0
13	simple	a a a a a a a a a	77.0	1.0	4.0	5.0	1.0
14	simple	ter ter ter ter ter ter ter ter ter	83.0	1.0	4.0	5.0	1.0
15	simple	mih mih mih mih mih mih mih mih mih	89.0	1.0	4.0	5.0	1.0
16	simple	if if if if if if if if if	95.0	1.0	4.0	5.0	1.0
17	simple	three three three three three three three three three	101.0	1.0	4.0	5.0	1.0
18	simple	how how how how how how how how how	107.0	1.0	4.0	5.0	1.0
19	simple	would would would would would would would would would	113.0	1.0	4.0	5.0	1.0
20	simple	pie pie pie pie pie pie pie pie pie	119.0	1.0	4.0	5.0	1.0
21	simple	much much much much much much much much much	125.0	1.0	4.0	5.0	1.0
22	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	131.0	1.0	4.0	5.0	1.0
23	simple	peck peck peck peck peck peck peck peck peck	137.0	1.0	4.0	5.0	1.0
24	simple	caw caw caw caw caw caw caw caw caw	143.0	1.0	4.0	5.0	1.0
25	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	149.0	1.0	4.0	5.0	1.0
26	simple	jur jur jur jur jur jur jur jur jur	155.0	1.0	4.0	5.0	1.0
27	simple	picked picked picked picked picked picked picked picked picked	161.0	1.0	4.0	5.0	1.0
28	simple	airy airy airy airy airy airy airy airy airy	167.0	1.0	4.0	5.0	1.0
29	simple	naw naw naw naw naw naw naw naw naw	173.0	1.0	4.0	5.0	1.0
30	simple	fee fee fee fee fee fee fee fee fee	179.0	1.0	4.0	5.0	1.0
31	simple	per per per per per per per per per	185.0	1.0	4.0	5.0	1.0
32	simple	imah imah imah imah imah imah imah imah imah	191.0	1.0	4.0	5.0	1.0
33	simple	the the the the the the the the the	197.0	1.0	4.0	5.0	1.0
