trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	caw caw caw caw caw caw caw caw caw	4.0	4.0	4.0	4.5
2	simple	per per per per per per per per per	13.0	4.0	4.0	4.5
3	simple	fee fee fee fee fee fee fee fee fee	22.0	4.0	4.0	4.5
4	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	31.0	4.0	4.0	4.5
5	simple	the the the the the the the the the	40.0	4.0	4.0	4.5
6	simple	ther ther ther ther ther ther ther ther ther	49.0	4.0	4.0	4.5
7	simple	ser ser ser ser ser ser ser ser ser	58.0	4.0	4.0	4.5
8	simple	day day day day day day day day day	67.0	4.0	4.0	4.5
9	simple	picked picked picked picked picked picked picked picked picked	76.0	4.0	4.0	4.5
10	simple	leh leh leh leh leh leh leh leh leh	85.0	4.0	4.0	4.5
11	simple	thought thought thought thought thought thought thought thought thought	94.0	4.0	4.0	4.5
12	simple	throne throne throne throne throne throne throne throne throne	103.0	4.0	4.0	4.5
13	simple	fee fee fee fee fee fee fee fee fee	112.0	4.0	4.0	4.5
14	simple	peck peck peck peck peck peck peck peck peck	121.0	4.0	4.0	4.5
15	simple	per per per per per per per per per	130.0	4.0	4.0	4.5
16	simple	ser ser ser ser ser ser ser ser ser	139.0	4.0	4.0	4.5
17	simple	ver ver ver ver ver ver ver ver ver	148.0	4.0	4.0	4.5
18	simple	out out out out out out out out out	157.0	4.0	4.0	4.5
19	simple	thought thought thought thought thought thought thought thought thought	166.0	4.0	4.0	4.5
20	simple	neh neh neh neh neh neh neh neh neh	175.0	4.0	4.0	4.5
21	simple	through through through through through through through through through	184.0	4.0	4.0	4.5
22	simple	day day day day day day day day day	193.0	4.0	4.0	4.5
23	simple	out out out out out out out out out	202.0	4.0	4.0	4.5
24	simple	throne throne throne throne throne throne throne throne throne	211.0	4.0	4.0	4.5
25	simple	thir thir thir thir thir thir thir thir thir	220.0	4.0	4.0	4.5
26	simple	pie pie pie pie pie pie pie pie pie	229.0	4.0	4.0	4.5
