trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	juh juh juh juh juh juh juh juh juh 	4.0	1	4.0	4.5	2.0
2	0	ter ter ter ter ter ter ter ter ter 	10.0	1	4.0	4.5	2.0
3	0	neh neh neh neh neh neh neh neh neh 	16.0	1	4.0	4.5	2.0
4	0	throne throne throne throne throne throne throne throne throne 	22.0	1	4.0	4.5	2.0
5	0	pot pot pot pot pot pot pot pot pot 	28.0	1	4.0	4.5	2.0
6	0	leh leh leh leh leh leh leh leh leh 	34.0	1	4.0	4.5	2.0
7	0	ver ver ver ver ver ver ver ver ver 	40.0	1	4.0	4.5	2.0
8	0	pi pi pi pi pi pi pi pi pi 	46.0	1	4.0	4.5	2.0
9	0	throne throne throne throne throne throne throne throne throne 	52.0	1	4.0	4.5	2.0
10	0	pot pot pot pot pot pot pot pot pot 	58.0	1	4.0	4.5	2.0
11	0	ter ter ter ter ter ter ter ter ter 	64.0	1	4.0	4.5	2.0
12	0	out out out out out out out out out 	70.0	1	4.0	4.5	2.0
13	0	juh juh juh juh juh juh juh juh juh 	76.0	1	4.0	4.5	2.0
14	0	pi pi pi pi pi pi pi pi pi 	82.0	1	4.0	4.5	2.0
15	0	ser ser ser ser ser ser ser ser ser 	88.0	1	4.0	4.5	2.0
16	0	neh neh neh neh neh neh neh neh neh 	94.0	1	4.0	4.5	2.0
17	0	ter ter ter ter ter ter ter ter ter 	100.0	1	4.0	4.5	2.0
18	0	pot pot pot pot pot pot pot pot pot 	106.0	1	4.0	4.5	2.0
19	0	ver ver ver ver ver ver ver ver ver 	112.0	1	4.0	4.5	2.0
20	0	juh juh juh juh juh juh juh juh juh 	118.0	1	4.0	4.5	2.0
21	0	out out out out out out out out out 	124.0	1	4.0	4.5	2.0
22	0	pi pi pi pi pi pi pi pi pi 	130.0	1	4.0	4.5	2.0
23	0	throne throne throne throne throne throne throne throne throne 	136.0	1	4.0	4.5	2.0
24	0	ser ser ser ser ser ser ser ser ser 	142.0	1	4.0	4.5	2.0
25	0	ter ter ter ter ter ter ter ter ter 	148.0	1	4.0	4.5	2.0
26	0	throne throne throne throne throne throne throne throne throne 	154.0	1	4.0	4.5	2.0
27	0	ver ver ver ver ver ver ver ver ver 	160.0	1	4.0	4.5	2.0
28	0	neh neh neh neh neh neh neh neh neh 	166.0	1	4.0	4.5	2.0
29	0	pot pot pot pot pot pot pot pot pot 	172.0	1	4.0	4.5	2.0
30	0	juh juh juh juh juh juh juh juh juh 	178.0	1	4.0	4.5	2.0
31	0	leh leh leh leh leh leh leh leh leh 	184.0	1	4.0	4.5	2.0
32	0	ser ser ser ser ser ser ser ser ser 	190.0	1	4.0	4.5	2.0
33	0	ser ser ser ser ser ser ser ser ser 	196.0	1	4.0	4.5	2.0
34	0	throne throne throne throne throne throne throne throne throne 	202.0	1	4.0	4.5	2.0
35	0	pot pot pot pot pot pot pot pot pot 	208.0	1	4.0	4.5	2.0
36	0	leh leh leh leh leh leh leh leh leh 	214.0	1	4.0	4.5	2.0
37	0	pi pi pi pi pi pi pi pi pi 	220.0	1	4.0	4.5	2.0
38	0	ter ter ter ter ter ter ter ter ter 	226.0	1	4.0	4.5	2.0
39	0	ver ver ver ver ver ver ver ver ver 	232.0	1	4.0	4.5	2.0
40	0	juh juh juh juh juh juh juh juh juh 	238.0	1	4.0	4.5	2.0
41	0	out out out out out out out out out 	244.0	1	4.0	4.5	2.0
42	0	pot pot pot pot pot pot pot pot pot 	250.0	1	4.0	4.5	2.0
43	0	neh neh neh neh neh neh neh neh neh 	256.0	1	4.0	4.5	2.0
44	0	pi pi pi pi pi pi pi pi pi 	262.0	1	4.0	4.5	2.0
45	0	leh leh leh leh leh leh leh leh leh 	268.0	1	4.0	4.5	2.0
46	0	ver ver ver ver ver ver ver ver ver 	274.0	1	4.0	4.5	2.0
47	0	throne throne throne throne throne throne throne throne throne 	280.0	1	4.0	4.5	2.0
48	0	ser ser ser ser ser ser ser ser ser 	286.0	1	4.0	4.5	2.0
49	0	pot pot pot pot pot pot pot pot pot 	292.0	1	4.0	4.5	2.0
50	0	throne throne throne throne throne throne throne throne throne 	298.0	1	4.0	4.5	2.0
51	0	ter ter ter ter ter ter ter ter ter 	304.0	1	4.0	4.5	2.0
52	0	ver ver ver ver ver ver ver ver ver 	310.0	1	4.0	4.5	2.0
53	0	leh leh leh leh leh leh leh leh leh 	316.0	1	4.0	4.5	2.0
54	0	out out out out out out out out out 	322.0	1	4.0	4.5	2.0
55	0	neh neh neh neh neh neh neh neh neh 	328.0	1	4.0	4.5	2.0
56	0	ser ser ser ser ser ser ser ser ser 	334.0	1	4.0	4.5	2.0
57	0	ser ser ser ser ser ser ser ser ser 	340.0	1	4.0	4.5	2.0
58	0	out out out out out out out out out 	346.0	1	4.0	4.5	2.0
59	0	ter ter ter ter ter ter ter ter ter 	352.0	1	4.0	4.5	2.0
60	0	pi pi pi pi pi pi pi pi pi 	358.0	1	4.0	4.5	2.0
61	0	ver ver ver ver ver ver ver ver ver 	364.0	1	4.0	4.5	2.0
62	0	neh neh neh neh neh neh neh neh neh 	370.0	1	4.0	4.5	2.0
63	0	pot pot pot pot pot pot pot pot pot 	376.0	1	4.0	4.5	2.0
64	0	juh juh juh juh juh juh juh juh juh 	382.0	1	4.0	4.5	2.0
