trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	4.0	4.0	4.0	4.5
2	simple	naw naw naw naw naw naw naw naw naw	13.0	4.0	4.0	4.5
3	simple	out out out out out out out out out	22.0	4.0	4.0	4.5
4	simple	through through through through through through through through through	31.0	4.0	4.0	4.5
5	simple	three three three three three three three three three	40.0	4.0	4.0	4.5
6	simple	the the the the the the the the the	49.0	4.0	4.0	4.5
7	simple	the the the the the the the the the	58.0	4.0	4.0	4.5
8	simple	mih mih mih mih mih mih mih mih mih	67.0	4.0	4.0	4.5
9	simple	thir thir thir thir thir thir thir thir thir	76.0	4.0	4.0	4.5
10	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	85.0	4.0	4.0	4.5
11	simple	neh neh neh neh neh neh neh neh neh	94.0	4.0	4.0	4.5
12	simple	thought thought thought thought thought thought thought thought thought	103.0	4.0	4.0	4.5
13	simple	pi pi pi pi pi pi pi pi pi	112.0	4.0	4.0	4.5
14	simple	how how how how how how how how how	121.0	4.0	4.0	4.5
15	simple	picked picked picked picked picked picked picked picked picked	130.0	4.0	4.0	4.5
16	simple	ter ter ter ter ter ter ter ter ter	139.0	4.0	4.0	4.5
17	simple	pot pot pot pot pot pot pot pot pot	148.0	4.0	4.0	4.5
18	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	157.0	4.0	4.0	4.5
19	simple	fee fee fee fee fee fee fee fee fee	166.0	4.0	4.0	4.5
20	simple	a a a a a a a a a	175.0	4.0	4.0	4.5
21	simple	imah imah imah imah imah imah imah imah imah	184.0	4.0	4.0	4.5
22	simple	leh leh leh leh leh leh leh leh leh	193.0	4.0	4.0	4.5
23	simple	neh neh neh neh neh neh neh neh neh	202.0	4.0	4.0	4.5
24	simple	much much much much much much much much much	211.0	4.0	4.0	4.5
25	simple	ti ti ti ti ti ti ti ti ti	220.0	4.0	4.0	4.5
26	simple	a a a a a a a a a	229.0	4.0	4.0	4.5
27	simple	if if if if if if if if if	238.0	4.0	4.0	4.5
28	simple	if if if if if if if if if	247.0	4.0	4.0	4.5
29	simple	per per per per per per per per per	256.0	4.0	4.0	4.5
30	simple	jur jur jur jur jur jur jur jur jur	265.0	4.0	4.0	4.5
31	simple	pi pi pi pi pi pi pi pi pi	274.0	4.0	4.0	4.5
32	simple	much much much much much much much much much	283.0	4.0	4.0	4.5
33	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	292.0	4.0	4.0	4.5
34	simple	pro pro pro pro pro pro pro pro pro	301.0	4.0	4.0	4.5
35	simple	out out out out out out out out out	310.0	4.0	4.0	4.5
36	simple	ter ter ter ter ter ter ter ter ter	319.0	4.0	4.0	4.5
37	simple	leh leh leh leh leh leh leh leh leh	328.0	4.0	4.0	4.5
38	simple	would would would would would would would would would	337.0	4.0	4.0	4.5
39	simple	fee fee fee fee fee fee fee fee fee	346.0	4.0	4.0	4.5
40	simple	thir thir thir thir thir thir thir thir thir	355.0	4.0	4.0	4.5
