trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	jur jur jur jur jur jur jur jur jur	4.0	4.0	4.0	4.5
2	simple	out out out out out out out out out	13.0	4.0	4.0	4.5
3	simple	less less less less less less less less less	22.0	4.0	4.0	4.5
4	simple	naw naw naw naw naw naw naw naw naw	31.0	4.0	4.0	4.5
5	simple	airy airy airy airy airy airy airy airy airy	40.0	4.0	4.0	4.5
6	simple	day day day day day day day day day	49.0	4.0	4.0	4.5
7	simple	jin jin jin jin jin jin jin jin jin	58.0	4.0	4.0	4.5
8	simple	ther ther ther ther ther ther ther ther ther	67.0	4.0	4.0	4.5
9	simple	ver ver ver ver ver ver ver ver ver	76.0	4.0	4.0	4.5
10	simple	ser ser ser ser ser ser ser ser ser	85.0	4.0	4.0	4.5
11	simple	jin jin jin jin jin jin jin jin jin	94.0	4.0	4.0	4.5
12	simple	ver ver ver ver ver ver ver ver ver	103.0	4.0	4.0	4.5
13	simple	pot pot pot pot pot pot pot pot pot	112.0	4.0	4.0	4.5
14	simple	fee fee fee fee fee fee fee fee fee	121.0	4.0	4.0	4.5
15	simple	pro pro pro pro pro pro pro pro pro	130.0	4.0	4.0	4.5
16	simple	mih mih mih mih mih mih mih mih mih	139.0	4.0	4.0	4.5
17	simple	neh neh neh neh neh neh neh neh neh	148.0	4.0	4.0	4.5
18	simple	picked picked picked picked picked picked picked picked picked	157.0	4.0	4.0	4.5
19	simple	peck peck peck peck peck peck peck peck peck	166.0	4.0	4.0	4.5
20	simple	pi pi pi pi pi pi pi pi pi	175.0	4.0	4.0	4.5
21	simple	juh juh juh juh juh juh juh juh juh	184.0	4.0	4.0	4.5
22	simple	imah imah imah imah imah imah imah imah imah	193.0	4.0	4.0	4.5
23	simple	through through through through through through through through through	202.0	4.0	4.0	4.5
24	simple	through through through through through through through through through	211.0	4.0	4.0	4.5
25	simple	peck peck peck peck peck peck peck peck peck	220.0	4.0	4.0	4.5
26	simple	fee fee fee fee fee fee fee fee fee	229.0	4.0	4.0	4.5
