trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	neh neh neh neh neh neh neh neh neh	4.0	4.0	4.0	4.5
2	random	less thought a thir the ther throne ver chuck if three would much thrilled leh day ti how ser neh thieves	13.0	4.0	4.0	4.5
3	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne how much would a chuck if thrilled	22.0	4.0	4.0	4.5
4	word	how much would a chuck if thrilled less ser leh ther neh ver day the thir ti three thieves thought throne	31.0	4.0	4.0	4.5
5	simple	naw naw naw naw naw naw naw naw naw	40.0	4.0	4.0	4.5
6	word	the thir ti three thieves thought throne how much would a chuck if thrilled less ser leh ther neh ver day	49.0	4.0	4.0	4.5
7	random	if a naw imah less day leh airy ther jin mih jur would juh ver much ser chuck how thrilled neh	58.0	4.0	4.0	4.5
8	simple	ser ser ser ser ser ser ser ser ser	67.0	4.0	4.0	4.5
9	random	three throne thieves chuck airy how if jur a thought thrilled much the would ti thir juh mih naw jin imah	76.0	4.0	4.0	4.5
10	word	imah jin airy mih naw juh jur how much would a chuck if thrilled the thir ti three thieves thought throne	85.0	4.0	4.0	4.5
11	random	juh less ser would day how thrilled much if naw ver airy a chuck leh neh jur jin imah ther mih	94.0	4.0	4.0	4.5
12	word	the thir ti three thieves thought throne less ser leh ther neh ver day imah jin airy mih naw juh jur	103.0	4.0	4.0	4.5
13	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	112.0	4.0	4.0	4.5
14	simple	day day day day day day day day day	121.0	4.0	4.0	4.5
15	random	day imah leh throne naw airy thought jur neh less juh thieves the thir three jin ver mih ser ti ther	130.0	4.0	4.0	4.5
16	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur less ser leh ther neh ver day	139.0	4.0	4.0	4.5
17	simple	less less less less less less less less less	148.0	4.0	4.0	4.5
18	random	three leh thir juh naw ther imah jur jin neh the day mih ser ver less airy thought thieves ti throne	157.0	4.0	4.0	4.5
19	random	ther how a jin leh day less neh ser ver naw jur if airy thrilled imah mih would much juh chuck	166.0	4.0	4.0	4.5
20	word	the thir ti three thieves thought throne less ser leh ther neh ver day how much would a chuck if thrilled	175.0	4.0	4.0	4.5
21	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	184.0	4.0	4.0	4.5
22	word	less ser leh ther neh ver day the thir ti three thieves thought throne how much would a chuck if thrilled	193.0	4.0	4.0	4.5
23	word	less ser leh ther neh ver day imah jin airy mih naw juh jur the thir ti three thieves thought throne	202.0	4.0	4.0	4.5
24	word	the thir ti three thieves thought throne imah jin airy mih naw juh jur how much would a chuck if thrilled	211.0	4.0	4.0	4.5
25	word	imah jin airy mih naw juh jur how much would a chuck if thrilled less ser leh ther neh ver day	220.0	4.0	4.0	4.5
26	word	how much would a chuck if thrilled the thir ti three thieves thought throne less ser leh ther neh ver day	229.0	4.0	4.0	4.5
27	simple	ti ti ti ti ti ti ti ti ti	238.0	4.0	4.0	4.5
28	random	how the if juh much thought jin chuck ti thieves airy a thrilled naw would three imah thir throne jur mih	247.0	4.0	4.0	4.5
29	simple	juh juh juh juh juh juh juh juh juh	256.0	4.0	4.0	4.5
30	random	chuck throne a thrilled mih would thought juh ti thieves if airy naw thir how the jin jur much imah three	265.0	4.0	4.0	4.5
31	random	imah thieves day ver thir the juh ser jur ther less mih airy throne three neh ti naw thought jin leh	274.0	4.0	4.0	4.5
32	random	ser imah jur juh would ver day less if mih leh much jin thrilled neh how naw airy ther chuck a	283.0	4.0	4.0	4.5
33	simple	how how how how how how how how how	292.0	4.0	4.0	4.5
34	word	imah jin airy mih naw juh jur the thir ti three thieves thought throne less ser leh ther neh ver day	301.0	4.0	4.0	4.5
35	random	thrilled if neh jur mih imah naw how ther chuck airy would ser less much day a ver leh jin juh	310.0	4.0	4.0	4.5
36	simple	thir thir thir thir thir thir thir thir thir	319.0	4.0	4.0	4.5
37	simple	leh leh leh leh leh leh leh leh leh	328.0	4.0	4.0	4.5
