trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pro pro pro pro pro pro pro pro pro	4.0	4.0	4.0	4.5
2	simple	neh neh neh neh neh neh neh neh neh	13.0	4.0	4.0	4.5
3	simple	jur jur jur jur jur jur jur jur jur	22.0	4.0	4.0	4.5
4	simple	less less less less less less less less less	31.0	4.0	4.0	4.5
5	simple	caw caw caw caw caw caw caw caw caw	40.0	4.0	4.0	4.5
6	simple	would would would would would would would would would	49.0	4.0	4.0	4.5
7	simple	the the the the the the the the the	58.0	4.0	4.0	4.5
8	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	67.0	4.0	4.0	4.5
9	simple	through through through through through through through through through	76.0	4.0	4.0	4.5
10	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	85.0	4.0	4.0	4.5
11	simple	would would would would would would would would would	94.0	4.0	4.0	4.5
12	simple	ti ti ti ti ti ti ti ti ti	103.0	4.0	4.0	4.5
13	simple	ter ter ter ter ter ter ter ter ter	112.0	4.0	4.0	4.5
14	simple	three three three three three three three three three	121.0	4.0	4.0	4.5
15	simple	picked picked picked picked picked picked picked picked picked	130.0	4.0	4.0	4.5
16	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	139.0	4.0	4.0	4.5
17	simple	pi pi pi pi pi pi pi pi pi	148.0	4.0	4.0	4.5
18	simple	fee fee fee fee fee fee fee fee fee	157.0	4.0	4.0	4.5
19	simple	through through through through through through through through through	166.0	4.0	4.0	4.5
20	simple	out out out out out out out out out	175.0	4.0	4.0	4.5
21	simple	out out out out out out out out out	184.0	4.0	4.0	4.5
22	simple	pro pro pro pro pro pro pro pro pro	193.0	4.0	4.0	4.5
23	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	202.0	4.0	4.0	4.5
24	simple	pie pie pie pie pie pie pie pie pie	211.0	4.0	4.0	4.5
25	simple	ver ver ver ver ver ver ver ver ver	220.0	4.0	4.0	4.5
26	simple	thought thought thought thought thought thought thought thought thought	229.0	4.0	4.0	4.5
27	simple	jur jur jur jur jur jur jur jur jur	238.0	4.0	4.0	4.5
28	simple	ti ti ti ti ti ti ti ti ti	247.0	4.0	4.0	4.5
29	simple	caw caw caw caw caw caw caw caw caw	256.0	4.0	4.0	4.5
30	simple	pot pot pot pot pot pot pot pot pot	265.0	4.0	4.0	4.5
31	simple	day day day day day day day day day	274.0	4.0	4.0	4.5
32	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	283.0	4.0	4.0	4.5
33	simple	pot pot pot pot pot pot pot pot pot	292.0	4.0	4.0	4.5
34	simple	mih mih mih mih mih mih mih mih mih	301.0	4.0	4.0	4.5
35	simple	thought thought thought thought thought thought thought thought thought	310.0	4.0	4.0	4.5
36	simple	three three three three three three three three three	319.0	4.0	4.0	4.5
37	simple	pie pie pie pie pie pie pie pie pie	328.0	4.0	4.0	4.5
38	simple	neh neh neh neh neh neh neh neh neh	337.0	4.0	4.0	4.5
39	simple	peck peck peck peck peck peck peck peck peck	346.0	4.0	4.0	4.5
40	simple	naw naw naw naw naw naw naw naw naw	355.0	4.0	4.0	4.5
