trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pro pro pro pro pro pro pro pro pro	4.0	4.0	4.0	4.5
2	simple	airy airy airy airy airy airy airy airy airy	13.0	4.0	4.0	4.5
3	simple	pie pie pie pie pie pie pie pie pie	22.0	4.0	4.0	4.5
4	simple	mih mih mih mih mih mih mih mih mih	31.0	4.0	4.0	4.5
5	simple	ser ser ser ser ser ser ser ser ser	40.0	4.0	4.0	4.5
6	simple	neh neh neh neh neh neh neh neh neh	49.0	4.0	4.0	4.5
7	simple	imah imah imah imah imah imah imah imah imah	58.0	4.0	4.0	4.5
8	simple	airy airy airy airy airy airy airy airy airy	67.0	4.0	4.0	4.5
9	simple	picked picked picked picked picked picked picked picked picked	76.0	4.0	4.0	4.5
10	simple	thought thought thought thought thought thought thought thought thought	85.0	4.0	4.0	4.5
11	simple	juh juh juh juh juh juh juh juh juh	94.0	4.0	4.0	4.5
12	simple	leh leh leh leh leh leh leh leh leh	103.0	4.0	4.0	4.5
13	simple	out out out out out out out out out	112.0	4.0	4.0	4.5
14	simple	if if if if if if if if if	121.0	4.0	4.0	4.5
15	simple	ver ver ver ver ver ver ver ver ver	130.0	4.0	4.0	4.5
16	simple	per per per per per per per per per	139.0	4.0	4.0	4.5
17	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	148.0	4.0	4.0	4.5
18	simple	the the the the the the the the the	157.0	4.0	4.0	4.5
19	simple	ser ser ser ser ser ser ser ser ser	166.0	4.0	4.0	4.5
20	simple	fee fee fee fee fee fee fee fee fee	175.0	4.0	4.0	4.5
21	simple	throne throne throne throne throne throne throne throne throne	184.0	4.0	4.0	4.5
22	simple	leh leh leh leh leh leh leh leh leh	193.0	4.0	4.0	4.5
23	simple	pot pot pot pot pot pot pot pot pot	202.0	4.0	4.0	4.5
24	simple	ther ther ther ther ther ther ther ther ther	211.0	4.0	4.0	4.5
25	simple	imah imah imah imah imah imah imah imah imah	220.0	4.0	4.0	4.5
26	simple	peck peck peck peck peck peck peck peck peck	229.0	4.0	4.0	4.5
27	simple	thir thir thir thir thir thir thir thir thir	238.0	4.0	4.0	4.5
28	simple	pie pie pie pie pie pie pie pie pie	247.0	4.0	4.0	4.5
29	simple	thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled thrilled	256.0	4.0	4.0	4.5
30	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	265.0	4.0	4.0	4.5
31	simple	ver ver ver ver ver ver ver ver ver	274.0	4.0	4.0	4.5
32	simple	ti ti ti ti ti ti ti ti ti	283.0	4.0	4.0	4.5
33	simple	picked picked picked picked picked picked picked picked picked	292.0	4.0	4.0	4.5
34	simple	pi pi pi pi pi pi pi pi pi	301.0	4.0	4.0	4.5
35	simple	peck peck peck peck peck peck peck peck peck	310.0	4.0	4.0	4.5
36	simple	jur jur jur jur jur jur jur jur jur	319.0	4.0	4.0	4.5
37	simple	jur jur jur jur jur jur jur jur jur	328.0	4.0	4.0	4.5
38	simple	fee fee fee fee fee fee fee fee fee	337.0	4.0	4.0	4.5
39	simple	through through through through through through through through through	346.0	4.0	4.0	4.5
40	simple	a a a a a a a a a	355.0	4.0	4.0	4.5
