trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	pro pro pro pro pro pro pro pro pro	4.0	4.0	4.0	4.5
2	simple	out out out out out out out out out	13.0	4.0	4.0	4.5
3	simple	pie pie pie pie pie pie pie pie pie	22.0	4.0	4.0	4.5
4	simple	thir thir thir thir thir thir thir thir thir	31.0	4.0	4.0	4.5
5	simple	would would would would would would would would would	40.0	4.0	4.0	4.5
6	simple	mih mih mih mih mih mih mih mih mih	49.0	4.0	4.0	4.5
7	simple	mih mih mih mih mih mih mih mih mih	58.0	4.0	4.0	4.5
8	simple	out out out out out out out out out	67.0	4.0	4.0	4.5
9	simple	airy airy airy airy airy airy airy airy airy	76.0	4.0	4.0	4.5
10	simple	juh juh juh juh juh juh juh juh juh	85.0	4.0	4.0	4.5
11	simple	imah imah imah imah imah imah imah imah imah	94.0	4.0	4.0	4.5
12	simple	ter ter ter ter ter ter ter ter ter	103.0	4.0	4.0	4.5
13	simple	throne throne throne throne throne throne throne throne throne	112.0	4.0	4.0	4.5
14	simple	thought thought thought thought thought thought thought thought thought	121.0	4.0	4.0	4.5
15	simple	the the the the the the the the the	130.0	4.0	4.0	4.5
16	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	139.0	4.0	4.0	4.5
17	simple	if if if if if if if if if	148.0	4.0	4.0	4.5
18	simple	a a a a a a a a a	157.0	4.0	4.0	4.5
19	simple	ther ther ther ther ther ther ther ther ther	166.0	4.0	4.0	4.5
20	simple	caw caw caw caw caw caw caw caw caw	175.0	4.0	4.0	4.5
21	simple	pro pro pro pro pro pro pro pro pro	184.0	4.0	4.0	4.5
22	simple	through through through through through through through through through	193.0	4.0	4.0	4.5
23	simple	chuck chuck chuck chuck chuck chuck chuck chuck chuck	202.0	4.0	4.0	4.5
24	simple	ti ti ti ti ti ti ti ti ti	211.0	4.0	4.0	4.5
25	simple	leh leh leh leh leh leh leh leh leh	220.0	4.0	4.0	4.5
26	simple	airy airy airy airy airy airy airy airy airy	229.0	4.0	4.0	4.5
27	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	238.0	4.0	4.0	4.5
28	simple	pi pi pi pi pi pi pi pi pi	247.0	4.0	4.0	4.5
29	simple	caw caw caw caw caw caw caw caw caw	256.0	4.0	4.0	4.5
30	simple	per per per per per per per per per	265.0	4.0	4.0	4.5
31	simple	jin jin jin jin jin jin jin jin jin	274.0	4.0	4.0	4.5
32	simple	pie pie pie pie pie pie pie pie pie	283.0	4.0	4.0	4.5
33	simple	throne throne throne throne throne throne throne throne throne	292.0	4.0	4.0	4.5
34	simple	ti ti ti ti ti ti ti ti ti	301.0	4.0	4.0	4.5
35	simple	ver ver ver ver ver ver ver ver ver	310.0	4.0	4.0	4.5
36	simple	neh neh neh neh neh neh neh neh neh	319.0	4.0	4.0	4.5
37	simple	pi pi pi pi pi pi pi pi pi	328.0	4.0	4.0	4.5
38	simple	per per per per per per per per per	337.0	4.0	4.0	4.5
39	simple	jur jur jur jur jur jur jur jur jur	346.0	4.0	4.0	4.5
40	simple	three three three three three three three three three	355.0	4.0	4.0	4.5
