trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time
1	simple	ti ti ti ti ti ti ti ti ti	4.0	4.0	4.0	4.5
2	simple	thieves thieves thieves thieves thieves thieves thieves thieves thieves	13.0	4.0	4.0	4.5
3	simple	ser ser ser ser ser ser ser ser ser	22.0	4.0	4.0	4.5
4	simple	thought thought thought thought thought thought thought thought thought	31.0	4.0	4.0	4.5
5	simple	pi pi pi pi pi pi pi pi pi	40.0	4.0	4.0	4.5
6	simple	pot pot pot pot pot pot pot pot pot	49.0	4.0	4.0	4.5
7	simple	three three three three three three three three three	58.0	4.0	4.0	4.5
8	simple	ver ver ver ver ver ver ver ver ver	67.0	4.0	4.0	4.5
9	simple	thir thir thir thir thir thir thir thir thir	76.0	4.0	4.0	4.5
10	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	85.0	4.0	4.0	4.5
11	simple	neh neh neh neh neh neh neh neh neh	94.0	4.0	4.0	4.5
12	simple	through through through through through through through through through	103.0	4.0	4.0	4.5
13	simple	pi pi pi pi pi pi pi pi pi	112.0	4.0	4.0	4.5
14	simple	caw caw caw caw caw caw caw caw caw	121.0	4.0	4.0	4.5
15	simple	thurs thurs thurs thurs thurs thurs thurs thurs thurs	130.0	4.0	4.0	4.5
16	simple	leh leh leh leh leh leh leh leh leh	139.0	4.0	4.0	4.5
17	simple	day day day day day day day day day	148.0	4.0	4.0	4.5
18	simple	picked picked picked picked picked picked picked picked picked	157.0	4.0	4.0	4.5
19	simple	out out out out out out out out out	166.0	4.0	4.0	4.5
20	simple	thought thought thought thought thought thought thought thought thought	175.0	4.0	4.0	4.5
21	simple	the the the the the the the the the	184.0	4.0	4.0	4.5
22	simple	pie pie pie pie pie pie pie pie pie	193.0	4.0	4.0	4.5
23	simple	ter ter ter ter ter ter ter ter ter	202.0	4.0	4.0	4.5
24	simple	pro pro pro pro pro pro pro pro pro	211.0	4.0	4.0	4.5
25	simple	neh neh neh neh neh neh neh neh neh	220.0	4.0	4.0	4.5
26	simple	pie pie pie pie pie pie pie pie pie	229.0	4.0	4.0	4.5
