trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	through through through through through through through through through 	4.0	1	4.0	4.5	2.0
2	0	naw naw naw naw naw naw naw naw naw 	10.0	1	4.0	4.5	2.0
3	0	ti ti ti ti ti ti ti ti ti 	16.0	1	4.0	4.5	2.0
4	0	pot pot pot pot pot pot pot pot pot 	22.0	1	4.0	4.5	2.0
5	0	caw caw caw caw caw caw caw caw caw 	28.0	1	4.0	4.5	2.0
6	0	throne throne throne throne throne throne throne throne throne 	34.0	1	4.0	4.5	2.0
7	0	three three three three three three three three three 	40.0	1	4.0	4.5	2.0
8	0	neh neh neh neh neh neh neh neh neh 	46.0	1	4.0	4.5	2.0
9	0	caw caw caw caw caw caw caw caw caw 	52.0	1	4.0	4.5	2.0
10	0	throne throne throne throne throne throne throne throne throne 	58.0	1	4.0	4.5	2.0
11	0	three three three three three three three three three 	64.0	1	4.0	4.5	2.0
12	0	thir thir thir thir thir thir thir thir thir 	70.0	1	4.0	4.5	2.0
13	0	naw naw naw naw naw naw naw naw naw 	76.0	1	4.0	4.5	2.0
14	0	ti ti ti ti ti ti ti ti ti 	82.0	1	4.0	4.5	2.0
15	0	airy airy airy airy airy airy airy airy airy 	88.0	1	4.0	4.5	2.0
16	0	juh juh juh juh juh juh juh juh juh 	94.0	1	4.0	4.5	2.0
17	0	airy airy airy airy airy airy airy airy airy 	100.0	1	4.0	4.5	2.0
18	0	neh neh neh neh neh neh neh neh neh 	106.0	1	4.0	4.5	2.0
19	0	throne throne throne throne throne throne throne throne throne 	112.0	1	4.0	4.5	2.0
20	0	through through through through through through through through through 	118.0	1	4.0	4.5	2.0
21	0	caw caw caw caw caw caw caw caw caw 	124.0	1	4.0	4.5	2.0
22	0	ti ti ti ti ti ti ti ti ti 	130.0	1	4.0	4.5	2.0
23	0	thir thir thir thir thir thir thir thir thir 	136.0	1	4.0	4.5	2.0
24	0	naw naw naw naw naw naw naw naw naw 	142.0	1	4.0	4.5	2.0
25	0	neh neh neh neh neh neh neh neh neh 	148.0	1	4.0	4.5	2.0
26	0	three three three three three three three three three 	154.0	1	4.0	4.5	2.0
27	0	caw caw caw caw caw caw caw caw caw 	160.0	1	4.0	4.5	2.0
28	0	airy airy airy airy airy airy airy airy airy 	166.0	1	4.0	4.5	2.0
29	0	pot pot pot pot pot pot pot pot pot 	172.0	1	4.0	4.5	2.0
30	0	juh juh juh juh juh juh juh juh juh 	178.0	1	4.0	4.5	2.0
31	0	thir thir thir thir thir thir thir thir thir 	184.0	1	4.0	4.5	2.0
32	0	through through through through through through through through through 	190.0	1	4.0	4.5	2.0
33	0	throne throne throne throne throne throne throne throne throne 	196.0	1	4.0	4.5	2.0
34	0	airy airy airy airy airy airy airy airy airy 	202.0	1	4.0	4.5	2.0
35	0	ti ti ti ti ti ti ti ti ti 	208.0	1	4.0	4.5	2.0
36	0	thir thir thir thir thir thir thir thir thir 	214.0	1	4.0	4.5	2.0
37	0	caw caw caw caw caw caw caw caw caw 	220.0	1	4.0	4.5	2.0
38	0	juh juh juh juh juh juh juh juh juh 	226.0	1	4.0	4.5	2.0
39	0	neh neh neh neh neh neh neh neh neh 	232.0	1	4.0	4.5	2.0
40	0	three three three three three three three three three 	238.0	1	4.0	4.5	2.0
41	0	three three three three three three three three three 	244.0	1	4.0	4.5	2.0
42	0	naw naw naw naw naw naw naw naw naw 	250.0	1	4.0	4.5	2.0
43	0	airy airy airy airy airy airy airy airy airy 	256.0	1	4.0	4.5	2.0
44	0	juh juh juh juh juh juh juh juh juh 	262.0	1	4.0	4.5	2.0
45	0	neh neh neh neh neh neh neh neh neh 	268.0	1	4.0	4.5	2.0
46	0	throne throne throne throne throne throne throne throne throne 	274.0	1	4.0	4.5	2.0
47	0	thir thir thir thir thir thir thir thir thir 	280.0	1	4.0	4.5	2.0
48	0	pot pot pot pot pot pot pot pot pot 	286.0	1	4.0	4.5	2.0
49	0	ti ti ti ti ti ti ti ti ti 	292.0	1	4.0	4.5	2.0
50	0	airy airy airy airy airy airy airy airy airy 	298.0	1	4.0	4.5	2.0
51	0	pot pot pot pot pot pot pot pot pot 	304.0	1	4.0	4.5	2.0
52	0	through through through through through through through through through 	310.0	1	4.0	4.5	2.0
53	0	throne throne throne throne throne throne throne throne throne 	316.0	1	4.0	4.5	2.0
54	0	caw caw caw caw caw caw caw caw caw 	322.0	1	4.0	4.5	2.0
55	0	thir thir thir thir thir thir thir thir thir 	328.0	1	4.0	4.5	2.0
56	0	three three three three three three three three three 	334.0	1	4.0	4.5	2.0
57	0	juh juh juh juh juh juh juh juh juh 	340.0	1	4.0	4.5	2.0
58	0	ti ti ti ti ti ti ti ti ti 	346.0	1	4.0	4.5	2.0
59	0	pot pot pot pot pot pot pot pot pot 	352.0	1	4.0	4.5	2.0
60	0	neh neh neh neh neh neh neh neh neh 	358.0	1	4.0	4.5	2.0
61	0	three three three three three three three three three 	364.0	1	4.0	4.5	2.0
62	0	thir thir thir thir thir thir thir thir thir 	370.0	1	4.0	4.5	2.0
63	0	caw caw caw caw caw caw caw caw caw 	376.0	1	4.0	4.5	2.0
64	0	airy airy airy airy airy airy airy airy airy 	382.0	1	4.0	4.5	2.0
